"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"2 years"	"2"	"Ohio"	"39"	"Male"	"M"	"1997"	"1997"	77593
	"2 years"	"2"	"Ohio"	"39"	"Male"	"M"	"1998"	"1998"	76982
	"2 years"	"2"	"Ohio"	"39"	"Male"	"M"	"1999"	"1999"	77107
	"2 years"	"2"	"Ohio"	"39"	"Male"	"M"	"2000"	"2000"	76461
	"2 years"	"2"	"Oklahoma"	"40"	"Female"	"F"	"1996"	"1996"	21869
	"2 years"	"2"	"Oklahoma"	"40"	"Female"	"F"	"1997"	"1997"	21750
	"2 years"	"2"	"Oklahoma"	"40"	"Female"	"F"	"1998"	"1998"	22169
	"2 years"	"2"	"Oklahoma"	"40"	"Female"	"F"	"1999"	"1999"	22999
	"2 years"	"2"	"Oklahoma"	"40"	"Female"	"F"	"2000"	"2000"	23075
	"2 years"	"2"	"Oklahoma"	"40"	"Male"	"M"	"1996"	"1996"	23060
	"2 years"	"2"	"Oklahoma"	"40"	"Male"	"M"	"1997"	"1997"	22881
	"2 years"	"2"	"Oklahoma"	"40"	"Male"	"M"	"1998"	"1998"	23424
	"2 years"	"2"	"Oklahoma"	"40"	"Male"	"M"	"1999"	"1999"	24324
	"2 years"	"2"	"Oklahoma"	"40"	"Male"	"M"	"2000"	"2000"	24524
	"2 years"	"2"	"Oregon"	"41"	"Female"	"F"	"1996"	"1996"	20539
	"2 years"	"2"	"Oregon"	"41"	"Female"	"F"	"1997"	"1997"	21134
	"2 years"	"2"	"Oregon"	"41"	"Female"	"F"	"1998"	"1998"	21323
	"2 years"	"2"	"Oregon"	"41"	"Female"	"F"	"1999"	"1999"	21656
	"2 years"	"2"	"Oregon"	"41"	"Female"	"F"	"2000"	"2000"	21717
	"2 years"	"2"	"Oregon"	"41"	"Male"	"M"	"1996"	"1996"	21357
	"2 years"	"2"	"Oregon"	"41"	"Male"	"M"	"1997"	"1997"	21948
	"2 years"	"2"	"Oregon"	"41"	"Male"	"M"	"1998"	"1998"	22131
	"2 years"	"2"	"Oregon"	"41"	"Male"	"M"	"1999"	"1999"	22477
	"2 years"	"2"	"Oregon"	"41"	"Male"	"M"	"2000"	"2000"	22629
	"2 years"	"2"	"Pennsylvania"	"42"	"Female"	"F"	"1996"	"1996"	74621
	"2 years"	"2"	"Pennsylvania"	"42"	"Female"	"F"	"1997"	"1997"	73136
	"2 years"	"2"	"Pennsylvania"	"42"	"Female"	"F"	"1998"	"1998"	71202
	"2 years"	"2"	"Pennsylvania"	"42"	"Female"	"F"	"1999"	"1999"	70473
	"2 years"	"2"	"Pennsylvania"	"42"	"Female"	"F"	"2000"	"2000"	69885
	"2 years"	"2"	"Pennsylvania"	"42"	"Male"	"M"	"1996"	"1996"	78661
	"2 years"	"2"	"Pennsylvania"	"42"	"Male"	"M"	"1997"	"1997"	77010
	"2 years"	"2"	"Pennsylvania"	"42"	"Male"	"M"	"1998"	"1998"	74942
	"2 years"	"2"	"Pennsylvania"	"42"	"Male"	"M"	"1999"	"1999"	74175
	"2 years"	"2"	"Pennsylvania"	"42"	"Male"	"M"	"2000"	"2000"	73714
	"2 years"	"2"	"Rhode Island"	"44"	"Female"	"F"	"1996"	"1996"	6406
	"2 years"	"2"	"Rhode Island"	"44"	"Female"	"F"	"1997"	"1997"	6285
	"2 years"	"2"	"Rhode Island"	"44"	"Female"	"F"	"1998"	"1998"	6193
	"2 years"	"2"	"Rhode Island"	"44"	"Female"	"F"	"1999"	"1999"	6245
	"2 years"	"2"	"Rhode Island"	"44"	"Female"	"F"	"2000"	"2000"	6223
	"2 years"	"2"	"Rhode Island"	"44"	"Male"	"M"	"1996"	"1996"	6790
	"2 years"	"2"	"Rhode Island"	"44"	"Male"	"M"	"1997"	"1997"	6651
	"2 years"	"2"	"Rhode Island"	"44"	"Male"	"M"	"1998"	"1998"	6572
	"2 years"	"2"	"Rhode Island"	"44"	"Male"	"M"	"1999"	"1999"	6631
	"2 years"	"2"	"Rhode Island"	"44"	"Male"	"M"	"2000"	"2000"	6607
	"2 years"	"2"	"South Carolina"	"45"	"Female"	"F"	"1996"	"1996"	25070
	"2 years"	"2"	"South Carolina"	"45"	"Female"	"F"	"1997"	"1997"	24866
	"2 years"	"2"	"South Carolina"	"45"	"Female"	"F"	"1998"	"1998"	24751
	"2 years"	"2"	"South Carolina"	"45"	"Female"	"F"	"1999"	"1999"	24935
	"2 years"	"2"	"South Carolina"	"45"	"Female"	"F"	"2000"	"2000"	25300
	"2 years"	"2"	"South Carolina"	"45"	"Male"	"M"	"1996"	"1996"	26522
	"2 years"	"2"	"South Carolina"	"45"	"Male"	"M"	"1997"	"1997"	26406
	"2 years"	"2"	"South Carolina"	"45"	"Male"	"M"	"1998"	"1998"	26367
	"2 years"	"2"	"South Carolina"	"45"	"Male"	"M"	"1999"	"1999"	26694
	"2 years"	"2"	"South Carolina"	"45"	"Male"	"M"	"2000"	"2000"	27275
	"2 years"	"2"	"South Dakota"	"46"	"Female"	"F"	"1996"	"1996"	4910
	"2 years"	"2"	"South Dakota"	"46"	"Female"	"F"	"1997"	"1997"	4902
	"2 years"	"2"	"South Dakota"	"46"	"Female"	"F"	"1998"	"1998"	4987
	"2 years"	"2"	"South Dakota"	"46"	"Female"	"F"	"1999"	"1999"	4947
	"2 years"	"2"	"South Dakota"	"46"	"Female"	"F"	"2000"	"2000"	4894
	"2 years"	"2"	"South Dakota"	"46"	"Male"	"M"	"1996"	"1996"	5058
	"2 years"	"2"	"South Dakota"	"46"	"Male"	"M"	"1997"	"1997"	5062
	"2 years"	"2"	"South Dakota"	"46"	"Male"	"M"	"1998"	"1998"	5116
	"2 years"	"2"	"South Dakota"	"46"	"Male"	"M"	"1999"	"1999"	5094
	"2 years"	"2"	"South Dakota"	"46"	"Male"	"M"	"2000"	"2000"	5070
	"2 years"	"2"	"Tennessee"	"47"	"Female"	"F"	"1996"	"1996"	35131
	"2 years"	"2"	"Tennessee"	"47"	"Female"	"F"	"1997"	"1997"	35022
	"2 years"	"2"	"Tennessee"	"47"	"Female"	"F"	"1998"	"1998"	34801
	"2 years"	"2"	"Tennessee"	"47"	"Female"	"F"	"1999"	"1999"	35608
	"2 years"	"2"	"Tennessee"	"47"	"Female"	"F"	"2000"	"2000"	36325
	"2 years"	"2"	"Tennessee"	"47"	"Male"	"M"	"1996"	"1996"	36925
	"2 years"	"2"	"Tennessee"	"47"	"Male"	"M"	"1997"	"1997"	36812
	"2 years"	"2"	"Tennessee"	"47"	"Male"	"M"	"1998"	"1998"	36546
	"2 years"	"2"	"Tennessee"	"47"	"Male"	"M"	"1999"	"1999"	37357
	"2 years"	"2"	"Tennessee"	"47"	"Male"	"M"	"2000"	"2000"	38138
	"2 years"	"2"	"Texas"	"48"	"Female"	"F"	"1996"	"1996"	151490
	"2 years"	"2"	"Texas"	"48"	"Female"	"F"	"1997"	"1997"	152498
	"2 years"	"2"	"Texas"	"48"	"Female"	"F"	"1998"	"1998"	154205
	"2 years"	"2"	"Texas"	"48"	"Female"	"F"	"1999"	"1999"	155775
	"2 years"	"2"	"Texas"	"48"	"Female"	"F"	"2000"	"2000"	157249
	"2 years"	"2"	"Texas"	"48"	"Male"	"M"	"1996"	"1996"	159322
	"2 years"	"2"	"Texas"	"48"	"Male"	"M"	"1997"	"1997"	160164
	"2 years"	"2"	"Texas"	"48"	"Male"	"M"	"1998"	"1998"	161906
	"2 years"	"2"	"Texas"	"48"	"Male"	"M"	"1999"	"1999"	163377
	"2 years"	"2"	"Texas"	"48"	"Male"	"M"	"2000"	"2000"	165218
	"2 years"	"2"	"Utah"	"49"	"Female"	"F"	"1996"	"1996"	17792
	"2 years"	"2"	"Utah"	"49"	"Female"	"F"	"1997"	"1997"	18526
	"2 years"	"2"	"Utah"	"49"	"Female"	"F"	"1998"	"1998"	19305
	"2 years"	"2"	"Utah"	"49"	"Female"	"F"	"1999"	"1999"	19929
	"2 years"	"2"	"Utah"	"49"	"Female"	"F"	"2000"	"2000"	20099
	"2 years"	"2"	"Utah"	"49"	"Male"	"M"	"1996"	"1996"	18788
	"2 years"	"2"	"Utah"	"49"	"Male"	"M"	"1997"	"1997"	19606
	"2 years"	"2"	"Utah"	"49"	"Male"	"M"	"1998"	"1998"	20416
	"2 years"	"2"	"Utah"	"49"	"Male"	"M"	"1999"	"1999"	21127
	"2 years"	"2"	"Utah"	"49"	"Male"	"M"	"2000"	"2000"	21405
	"2 years"	"2"	"Vermont"	"50"	"Female"	"F"	"1996"	"1996"	3571
	"2 years"	"2"	"Vermont"	"50"	"Female"	"F"	"1997"	"1997"	3414
	"2 years"	"2"	"Vermont"	"50"	"Female"	"F"	"1998"	"1998"	3299
	"2 years"	"2"	"Vermont"	"50"	"Female"	"F"	"1999"	"1999"	3293
	"2 years"	"2"	"Vermont"	"50"	"Female"	"F"	"2000"	"2000"	3303
	"2 years"	"2"	"Vermont"	"50"	"Male"	"M"	"1996"	"1996"	3680
	"2 years"	"2"	"Vermont"	"50"	"Male"	"M"	"1997"	"1997"	3507
	"2 years"	"2"	"Vermont"	"50"	"Male"	"M"	"1998"	"1998"	3383
	"2 years"	"2"	"Vermont"	"50"	"Male"	"M"	"1999"	"1999"	3370
	"2 years"	"2"	"Vermont"	"50"	"Male"	"M"	"2000"	"2000"	3373
	"2 years"	"2"	"Virginia"	"51"	"Female"	"F"	"1996"	"1996"	44599
	"2 years"	"2"	"Virginia"	"51"	"Female"	"F"	"1997"	"1997"	44101
	"2 years"	"2"	"Virginia"	"51"	"Female"	"F"	"1998"	"1998"	43954
	"2 years"	"2"	"Virginia"	"51"	"Female"	"F"	"1999"	"1999"	44342
	"2 years"	"2"	"Virginia"	"51"	"Female"	"F"	"2000"	"2000"	44762
	"2 years"	"2"	"Virginia"	"51"	"Male"	"M"	"1996"	"1996"	46511
	"2 years"	"2"	"Virginia"	"51"	"Male"	"M"	"1997"	"1997"	45960
	"2 years"	"2"	"Virginia"	"51"	"Male"	"M"	"1998"	"1998"	45808
	"2 years"	"2"	"Virginia"	"51"	"Male"	"M"	"1999"	"1999"	46212
	"2 years"	"2"	"Virginia"	"51"	"Male"	"M"	"2000"	"2000"	46722
	"2 years"	"2"	"Washington"	"53"	"Female"	"F"	"1996"	"1996"	37349
	"2 years"	"2"	"Washington"	"53"	"Female"	"F"	"1997"	"1997"	37512
	"2 years"	"2"	"Washington"	"53"	"Female"	"F"	"1998"	"1998"	37577
	"2 years"	"2"	"Washington"	"53"	"Female"	"F"	"1999"	"1999"	38301
	"2 years"	"2"	"Washington"	"53"	"Female"	"F"	"2000"	"2000"	38532
	"2 years"	"2"	"Washington"	"53"	"Male"	"M"	"1996"	"1996"	39309
	"2 years"	"2"	"Washington"	"53"	"Male"	"M"	"1997"	"1997"	39418
	"2 years"	"2"	"Washington"	"53"	"Male"	"M"	"1998"	"1998"	39378
	"2 years"	"2"	"Washington"	"53"	"Male"	"M"	"1999"	"1999"	40290
	"2 years"	"2"	"Washington"	"53"	"Male"	"M"	"2000"	"2000"	40589
	"2 years"	"2"	"West Virginia"	"54"	"Female"	"F"	"1996"	"1996"	10344
	"2 years"	"2"	"West Virginia"	"54"	"Female"	"F"	"1997"	"1997"	10197
	"2 years"	"2"	"West Virginia"	"54"	"Female"	"F"	"1998"	"1998"	9987
	"2 years"	"2"	"West Virginia"	"54"	"Female"	"F"	"1999"	"1999"	9906
	"2 years"	"2"	"West Virginia"	"54"	"Female"	"F"	"2000"	"2000"	9723
	"2 years"	"2"	"West Virginia"	"54"	"Male"	"M"	"1996"	"1996"	11014
	"2 years"	"2"	"West Virginia"	"54"	"Male"	"M"	"1997"	"1997"	10852
	"2 years"	"2"	"West Virginia"	"54"	"Male"	"M"	"1998"	"1998"	10687
	"2 years"	"2"	"West Virginia"	"54"	"Male"	"M"	"1999"	"1999"	10481
	"2 years"	"2"	"West Virginia"	"54"	"Male"	"M"	"2000"	"2000"	10339
	"2 years"	"2"	"Wisconsin"	"55"	"Female"	"F"	"1996"	"1996"	32742
	"2 years"	"2"	"Wisconsin"	"55"	"Female"	"F"	"1997"	"1997"	32578
	"2 years"	"2"	"Wisconsin"	"55"	"Female"	"F"	"1998"	"1998"	32316
	"2 years"	"2"	"Wisconsin"	"55"	"Female"	"F"	"1999"	"1999"	32358
	"2 years"	"2"	"Wisconsin"	"55"	"Female"	"F"	"2000"	"2000"	33251
	"2 years"	"2"	"Wisconsin"	"55"	"Male"	"M"	"1996"	"1996"	34312
	"2 years"	"2"	"Wisconsin"	"55"	"Male"	"M"	"1997"	"1997"	34102
	"2 years"	"2"	"Wisconsin"	"55"	"Male"	"M"	"1998"	"1998"	33703
	"2 years"	"2"	"Wisconsin"	"55"	"Male"	"M"	"1999"	"1999"	33534
	"2 years"	"2"	"Wisconsin"	"55"	"Male"	"M"	"2000"	"2000"	34557
	"2 years"	"2"	"Wyoming"	"56"	"Female"	"F"	"1996"	"1996"	3127
	"2 years"	"2"	"Wyoming"	"56"	"Female"	"F"	"1997"	"1997"	3080
	"2 years"	"2"	"Wyoming"	"56"	"Female"	"F"	"1998"	"1998"	3110
	"2 years"	"2"	"Wyoming"	"56"	"Female"	"F"	"1999"	"1999"	3097
	"2 years"	"2"	"Wyoming"	"56"	"Female"	"F"	"2000"	"2000"	3037
	"2 years"	"2"	"Wyoming"	"56"	"Male"	"M"	"1996"	"1996"	3192
	"2 years"	"2"	"Wyoming"	"56"	"Male"	"M"	"1997"	"1997"	3157
	"2 years"	"2"	"Wyoming"	"56"	"Male"	"M"	"1998"	"1998"	3175
	"2 years"	"2"	"Wyoming"	"56"	"Male"	"M"	"1999"	"1999"	3175
	"2 years"	"2"	"Wyoming"	"56"	"Male"	"M"	"2000"	"2000"	3106
	"3 years"	"3"	"Alabama"	"01"	"Female"	"F"	"1996"	"1996"	29525
	"3 years"	"3"	"Alabama"	"01"	"Female"	"F"	"1997"	"1997"	29353
	"3 years"	"3"	"Alabama"	"01"	"Female"	"F"	"1998"	"1998"	28860
	"3 years"	"3"	"Alabama"	"01"	"Female"	"F"	"1999"	"1999"	28689
	"3 years"	"3"	"Alabama"	"01"	"Female"	"F"	"2000"	"2000"	28830
	"3 years"	"3"	"Alabama"	"01"	"Male"	"M"	"1996"	"1996"	31076
	"3 years"	"3"	"Alabama"	"01"	"Male"	"M"	"1997"	"1997"	30745
	"3 years"	"3"	"Alabama"	"01"	"Male"	"M"	"1998"	"1998"	30127
	"3 years"	"3"	"Alabama"	"01"	"Male"	"M"	"1999"	"1999"	29829
	"3 years"	"3"	"Alabama"	"01"	"Male"	"M"	"2000"	"2000"	29917
	"3 years"	"3"	"Alaska"	"02"	"Female"	"F"	"1996"	"1996"	4853
	"3 years"	"3"	"Alaska"	"02"	"Female"	"F"	"1997"	"1997"	4705
	"3 years"	"3"	"Alaska"	"02"	"Female"	"F"	"1998"	"1998"	4724
	"3 years"	"3"	"Alaska"	"02"	"Female"	"F"	"1999"	"1999"	4636
	"3 years"	"3"	"Alaska"	"02"	"Female"	"F"	"2000"	"2000"	4549
	"3 years"	"3"	"Alaska"	"02"	"Male"	"M"	"1996"	"1996"	5185
	"3 years"	"3"	"Alaska"	"02"	"Male"	"M"	"1997"	"1997"	5073
	"3 years"	"3"	"Alaska"	"02"	"Male"	"M"	"1998"	"1998"	5071
	"3 years"	"3"	"Alaska"	"02"	"Male"	"M"	"1999"	"1999"	4971
	"3 years"	"3"	"Alaska"	"02"	"Male"	"M"	"2000"	"2000"	4901
	"3 years"	"3"	"Arizona"	"04"	"Female"	"F"	"1996"	"1996"	33907
	"3 years"	"3"	"Arizona"	"04"	"Female"	"F"	"1997"	"1997"	34207
	"3 years"	"3"	"Arizona"	"04"	"Female"	"F"	"1998"	"1998"	35531
	"3 years"	"3"	"Arizona"	"04"	"Female"	"F"	"1999"	"1999"	36391
	"3 years"	"3"	"Arizona"	"04"	"Female"	"F"	"2000"	"2000"	37126
	"3 years"	"3"	"Arizona"	"04"	"Male"	"M"	"1996"	"1996"	35637
	"3 years"	"3"	"Arizona"	"04"	"Male"	"M"	"1997"	"1997"	35856
	"3 years"	"3"	"Arizona"	"04"	"Male"	"M"	"1998"	"1998"	37257
	"3 years"	"3"	"Arizona"	"04"	"Male"	"M"	"1999"	"1999"	38112
	"3 years"	"3"	"Arizona"	"04"	"Male"	"M"	"2000"	"2000"	38814
	"3 years"	"3"	"Arkansas"	"05"	"Female"	"F"	"1996"	"1996"	17386
	"3 years"	"3"	"Arkansas"	"05"	"Female"	"F"	"1997"	"1997"	17454
	"3 years"	"3"	"Arkansas"	"05"	"Female"	"F"	"1998"	"1998"	17756
	"3 years"	"3"	"Arkansas"	"05"	"Female"	"F"	"1999"	"1999"	17815
	"3 years"	"3"	"Arkansas"	"05"	"Female"	"F"	"2000"	"2000"	17758
	"3 years"	"3"	"Arkansas"	"05"	"Male"	"M"	"1996"	"1996"	18247
	"3 years"	"3"	"Arkansas"	"05"	"Male"	"M"	"1997"	"1997"	18254
	"3 years"	"3"	"Arkansas"	"05"	"Male"	"M"	"1998"	"1998"	18632
	"3 years"	"3"	"Arkansas"	"05"	"Male"	"M"	"1999"	"1999"	18648
	"3 years"	"3"	"Arkansas"	"05"	"Male"	"M"	"2000"	"2000"	18535
	"3 years"	"3"	"California"	"06"	"Female"	"F"	"1996"	"1996"	275140
	"3 years"	"3"	"California"	"06"	"Female"	"F"	"1997"	"1997"	267433
	"3 years"	"3"	"California"	"06"	"Female"	"F"	"1998"	"1998"	258754
	"3 years"	"3"	"California"	"06"	"Female"	"F"	"1999"	"1999"	249555
	"3 years"	"3"	"California"	"06"	"Female"	"F"	"2000"	"2000"	245481
	"3 years"	"3"	"California"	"06"	"Male"	"M"	"1996"	"1996"	289490
	"3 years"	"3"	"California"	"06"	"Male"	"M"	"1997"	"1997"	281022
	"3 years"	"3"	"California"	"06"	"Male"	"M"	"1998"	"1998"	271734
	"3 years"	"3"	"California"	"06"	"Male"	"M"	"1999"	"1999"	261831
	"3 years"	"3"	"California"	"06"	"Male"	"M"	"2000"	"2000"	257206
	"3 years"	"3"	"Colorado"	"08"	"Female"	"F"	"1996"	"1996"	26334
	"3 years"	"3"	"Colorado"	"08"	"Female"	"F"	"1997"	"1997"	26571
	"3 years"	"3"	"Colorado"	"08"	"Female"	"F"	"1998"	"1998"	27351
	"3 years"	"3"	"Colorado"	"08"	"Female"	"F"	"1999"	"1999"	28072
	"3 years"	"3"	"Colorado"	"08"	"Female"	"F"	"2000"	"2000"	28740
	"3 years"	"3"	"Colorado"	"08"	"Male"	"M"	"1996"	"1996"	27673
	"3 years"	"3"	"Colorado"	"08"	"Male"	"M"	"1997"	"1997"	27889
	"3 years"	"3"	"Colorado"	"08"	"Male"	"M"	"1998"	"1998"	28692
	"3 years"	"3"	"Colorado"	"08"	"Male"	"M"	"1999"	"1999"	29461
	"3 years"	"3"	"Colorado"	"08"	"Male"	"M"	"2000"	"2000"	30099
	"3 years"	"3"	"Connecticut"	"09"	"Female"	"F"	"1996"	"1996"	22852
	"3 years"	"3"	"Connecticut"	"09"	"Female"	"F"	"1997"	"1997"	22381
	"3 years"	"3"	"Connecticut"	"09"	"Female"	"F"	"1998"	"1998"	22412
	"3 years"	"3"	"Connecticut"	"09"	"Female"	"F"	"1999"	"1999"	22383
	"3 years"	"3"	"Connecticut"	"09"	"Female"	"F"	"2000"	"2000"	22393
	"3 years"	"3"	"Connecticut"	"09"	"Male"	"M"	"1996"	"1996"	24014
	"3 years"	"3"	"Connecticut"	"09"	"Male"	"M"	"1997"	"1997"	23483
	"3 years"	"3"	"Connecticut"	"09"	"Male"	"M"	"1998"	"1998"	23484
	"3 years"	"3"	"Connecticut"	"09"	"Male"	"M"	"1999"	"1999"	23346
	"3 years"	"3"	"Connecticut"	"09"	"Male"	"M"	"2000"	"2000"	23334
	"3 years"	"3"	"Delaware"	"10"	"Female"	"F"	"1996"	"1996"	4969
	"3 years"	"3"	"Delaware"	"10"	"Female"	"F"	"1997"	"1997"	4901
	"3 years"	"3"	"Delaware"	"10"	"Female"	"F"	"1998"	"1998"	4903
	"3 years"	"3"	"Delaware"	"10"	"Female"	"F"	"1999"	"1999"	4918
	"3 years"	"3"	"Delaware"	"10"	"Female"	"F"	"2000"	"2000"	4962
	"3 years"	"3"	"Delaware"	"10"	"Male"	"M"	"1996"	"1996"	5124
	"3 years"	"3"	"Delaware"	"10"	"Male"	"M"	"1997"	"1997"	5062
	"3 years"	"3"	"Delaware"	"10"	"Male"	"M"	"1998"	"1998"	5049
	"3 years"	"3"	"Delaware"	"10"	"Male"	"M"	"1999"	"1999"	5048
	"3 years"	"3"	"Delaware"	"10"	"Male"	"M"	"2000"	"2000"	5089
	"3 years"	"3"	"District of Columbia"	"11"	"Female"	"F"	"1996"	"1996"	4083
	"3 years"	"3"	"District of Columbia"	"11"	"Female"	"F"	"1997"	"1997"	3923
	"3 years"	"3"	"District of Columbia"	"11"	"Female"	"F"	"1998"	"1998"	3439
	"3 years"	"3"	"District of Columbia"	"11"	"Female"	"F"	"1999"	"1999"	3306
	"3 years"	"3"	"District of Columbia"	"11"	"Female"	"F"	"2000"	"2000"	3197
	"3 years"	"3"	"District of Columbia"	"11"	"Male"	"M"	"1996"	"1996"	4123
	"3 years"	"3"	"District of Columbia"	"11"	"Male"	"M"	"1997"	"1997"	3978
	"3 years"	"3"	"District of Columbia"	"11"	"Male"	"M"	"1998"	"1998"	3485
	"3 years"	"3"	"District of Columbia"	"11"	"Male"	"M"	"1999"	"1999"	3318
	"3 years"	"3"	"District of Columbia"	"11"	"Male"	"M"	"2000"	"2000"	3233
	"3 years"	"3"	"Florida"	"12"	"Female"	"F"	"1996"	"1996"	93751
	"3 years"	"3"	"Florida"	"12"	"Female"	"F"	"1997"	"1997"	92878
	"3 years"	"3"	"Florida"	"12"	"Female"	"F"	"1998"	"1998"	91525
	"3 years"	"3"	"Florida"	"12"	"Female"	"F"	"1999"	"1999"	91710
	"3 years"	"3"	"Florida"	"12"	"Female"	"F"	"2000"	"2000"	92297
	"3 years"	"3"	"Florida"	"12"	"Male"	"M"	"1996"	"1996"	99190
	"3 years"	"3"	"Florida"	"12"	"Male"	"M"	"1997"	"1997"	98135
	"3 years"	"3"	"Florida"	"12"	"Male"	"M"	"1998"	"1998"	96698
	"3 years"	"3"	"Florida"	"12"	"Male"	"M"	"1999"	"1999"	96913
	"3 years"	"3"	"Florida"	"12"	"Male"	"M"	"2000"	"2000"	97438
	"3 years"	"3"	"Georgia"	"13"	"Female"	"F"	"1996"	"1996"	54131
	"3 years"	"3"	"Georgia"	"13"	"Female"	"F"	"1997"	"1997"	54440
	"3 years"	"3"	"Georgia"	"13"	"Female"	"F"	"1998"	"1998"	55127
	"3 years"	"3"	"Georgia"	"13"	"Female"	"F"	"1999"	"1999"	56087
	"3 years"	"3"	"Georgia"	"13"	"Female"	"F"	"2000"	"2000"	57619
	"3 years"	"3"	"Georgia"	"13"	"Male"	"M"	"1996"	"1996"	56809
	"3 years"	"3"	"Georgia"	"13"	"Male"	"M"	"1997"	"1997"	57103
	"3 years"	"3"	"Georgia"	"13"	"Male"	"M"	"1998"	"1998"	57711
	"3 years"	"3"	"Georgia"	"13"	"Male"	"M"	"1999"	"1999"	58733
	"3 years"	"3"	"Georgia"	"13"	"Male"	"M"	"2000"	"2000"	60149
	"3 years"	"3"	"Hawaii"	"15"	"Female"	"F"	"1996"	"1996"	9091
	"3 years"	"3"	"Hawaii"	"15"	"Female"	"F"	"1997"	"1997"	8792
	"3 years"	"3"	"Hawaii"	"15"	"Female"	"F"	"1998"	"1998"	8303
	"3 years"	"3"	"Hawaii"	"15"	"Female"	"F"	"1999"	"1999"	7818
	"3 years"	"3"	"Hawaii"	"15"	"Female"	"F"	"2000"	"2000"	7530
	"3 years"	"3"	"Hawaii"	"15"	"Male"	"M"	"1996"	"1996"	9576
	"3 years"	"3"	"Hawaii"	"15"	"Male"	"M"	"1997"	"1997"	9290
	"3 years"	"3"	"Hawaii"	"15"	"Male"	"M"	"1998"	"1998"	8731
	"3 years"	"3"	"Hawaii"	"15"	"Male"	"M"	"1999"	"1999"	8218
	"3 years"	"3"	"Hawaii"	"15"	"Male"	"M"	"2000"	"2000"	7872
	"3 years"	"3"	"Idaho"	"16"	"Female"	"F"	"1996"	"1996"	8976
	"3 years"	"3"	"Idaho"	"16"	"Female"	"F"	"1997"	"1997"	8916
	"3 years"	"3"	"Idaho"	"16"	"Female"	"F"	"1998"	"1998"	9144
	"3 years"	"3"	"Idaho"	"16"	"Female"	"F"	"1999"	"1999"	9439
	"3 years"	"3"	"Idaho"	"16"	"Female"	"F"	"2000"	"2000"	9536
	"3 years"	"3"	"Idaho"	"16"	"Male"	"M"	"1996"	"1996"	9429
	"3 years"	"3"	"Idaho"	"16"	"Male"	"M"	"1997"	"1997"	9339
	"3 years"	"3"	"Idaho"	"16"	"Male"	"M"	"1998"	"1998"	9569
	"3 years"	"3"	"Idaho"	"16"	"Male"	"M"	"1999"	"1999"	9828
	"3 years"	"3"	"Idaho"	"16"	"Male"	"M"	"2000"	"2000"	9928
	"3 years"	"3"	"Illinois"	"17"	"Female"	"F"	"1996"	"1996"	90485
	"3 years"	"3"	"Illinois"	"17"	"Female"	"F"	"1997"	"1997"	90152
	"3 years"	"3"	"Illinois"	"17"	"Female"	"F"	"1998"	"1998"	88690
	"3 years"	"3"	"Illinois"	"17"	"Female"	"F"	"1999"	"1999"	86558
	"3 years"	"3"	"Illinois"	"17"	"Female"	"F"	"2000"	"2000"	85517
	"3 years"	"3"	"Illinois"	"17"	"Male"	"M"	"1996"	"1996"	94570
	"3 years"	"3"	"Illinois"	"17"	"Male"	"M"	"1997"	"1997"	93937
	"3 years"	"3"	"Illinois"	"17"	"Male"	"M"	"1998"	"1998"	92364
	"3 years"	"3"	"Illinois"	"17"	"Male"	"M"	"1999"	"1999"	90052
	"3 years"	"3"	"Illinois"	"17"	"Male"	"M"	"2000"	"2000"	88786
	"3 years"	"3"	"Indiana"	"18"	"Female"	"F"	"1996"	"1996"	40188
	"3 years"	"3"	"Indiana"	"18"	"Female"	"F"	"1997"	"1997"	40304
	"3 years"	"3"	"Indiana"	"18"	"Female"	"F"	"1998"	"1998"	40601
	"3 years"	"3"	"Indiana"	"18"	"Female"	"F"	"1999"	"1999"	40673
	"3 years"	"3"	"Indiana"	"18"	"Female"	"F"	"2000"	"2000"	40856
	"3 years"	"3"	"Indiana"	"18"	"Male"	"M"	"1996"	"1996"	42217
	"3 years"	"3"	"Indiana"	"18"	"Male"	"M"	"1997"	"1997"	42232
	"3 years"	"3"	"Indiana"	"18"	"Male"	"M"	"1998"	"1998"	42500
	"3 years"	"3"	"Indiana"	"18"	"Male"	"M"	"1999"	"1999"	42553
	"3 years"	"3"	"Indiana"	"18"	"Male"	"M"	"2000"	"2000"	42630
	"3 years"	"3"	"Iowa"	"19"	"Female"	"F"	"1996"	"1996"	18023
	"3 years"	"3"	"Iowa"	"19"	"Female"	"F"	"1997"	"1997"	17871
	"3 years"	"3"	"Iowa"	"19"	"Female"	"F"	"1998"	"1998"	17949
	"3 years"	"3"	"Iowa"	"19"	"Female"	"F"	"1999"	"1999"	18178
	"3 years"	"3"	"Iowa"	"19"	"Female"	"F"	"2000"	"2000"	18265
	"3 years"	"3"	"Iowa"	"19"	"Male"	"M"	"1996"	"1996"	19153
	"3 years"	"3"	"Iowa"	"19"	"Male"	"M"	"1997"	"1997"	18956
	"3 years"	"3"	"Iowa"	"19"	"Male"	"M"	"1998"	"1998"	19064
	"3 years"	"3"	"Iowa"	"19"	"Male"	"M"	"1999"	"1999"	19203
