"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"19 years"	"19"	"Male"	"M"	"2018"	"2018"	2165	2181297	99.3
	"19 years"	"19"	"Male"	"M"	"2019"	"2019"	2242	2214784	101.2
	"19 years"	"19"	"Male"	"M"	"2020 "	"2020"	2819	2181063	129.2
	"20 years"	"20"	"Female"	"F"	"2001"	"2001"	900	2034401	44.2
	"20 years"	"20"	"Female"	"F"	"2002"	"2002"	909	2018607	45.0
	"20 years"	"20"	"Female"	"F"	"2003"	"2003"	965	2010652	48.0
	"20 years"	"20"	"Female"	"F"	"2004"	"2004"	916	1998909	45.8
	"20 years"	"20"	"Female"	"F"	"2005"	"2005"	928	2055521	45.1
	"20 years"	"20"	"Female"	"F"	"2006"	"2006"	918	2063126	44.5
	"20 years"	"20"	"Female"	"F"	"2007"	"2007"	904	2067209	43.7
	"20 years"	"20"	"Female"	"F"	"2008"	"2008"	905	2099954	43.1
	"20 years"	"20"	"Female"	"F"	"2009"	"2009"	845	2141586	39.5
	"20 years"	"20"	"Female"	"F"	"2010"	"2010"	875	2210810	39.6
	"20 years"	"20"	"Female"	"F"	"2011"	"2011"	837	2246908	37.3
	"20 years"	"20"	"Female"	"F"	"2012"	"2012"	856	2208792	38.8
	"20 years"	"20"	"Female"	"F"	"2013"	"2013"	861	2156114	39.9
	"20 years"	"20"	"Female"	"F"	"2014"	"2014"	819	2149317	38.1
	"20 years"	"20"	"Female"	"F"	"2015"	"2015"	866	2123067	40.8
	"20 years"	"20"	"Female"	"F"	"2016"	"2016"	901	2088855	43.1
	"20 years"	"20"	"Female"	"F"	"2017"	"2017"	904	2089336	43.3
	"20 years"	"20"	"Female"	"F"	"2018"	"2018"	890	2087209	42.6
	"20 years"	"20"	"Female"	"F"	"2019"	"2019"	861	2086544	41.3
	"20 years"	"20"	"Female"	"F"	"2020 "	"2020"	974	2123140	45.9
	"20 years"	"20"	"Male"	"M"	"2001"	"2001"	2857	2122324	134.6
	"20 years"	"20"	"Male"	"M"	"2002"	"2002"	2935	2140289	137.1
	"20 years"	"20"	"Male"	"M"	"2003"	"2003"	2978	2146225	138.8
	"20 years"	"20"	"Male"	"M"	"2004"	"2004"	2832	2132862	132.8
	"20 years"	"20"	"Male"	"M"	"2005"	"2005"	2931	2185676	134.1
	"20 years"	"20"	"Male"	"M"	"2006"	"2006"	3087	2184969	141.3
	"20 years"	"20"	"Male"	"M"	"2007"	"2007"	2865	2175195	131.7
	"20 years"	"20"	"Male"	"M"	"2008"	"2008"	2879	2203034	130.7
	"20 years"	"20"	"Male"	"M"	"2009"	"2009"	2674	2242042	119.3
	"20 years"	"20"	"Male"	"M"	"2010"	"2010"	2581	2308319	111.8
	"20 years"	"20"	"Male"	"M"	"2011"	"2011"	2567	2349205	109.3
	"20 years"	"20"	"Male"	"M"	"2012"	"2012"	2553	2334982	109.3
	"20 years"	"20"	"Male"	"M"	"2013"	"2013"	2411	2289607	105.3
	"20 years"	"20"	"Male"	"M"	"2014"	"2014"	2370	2269570	104.4
	"20 years"	"20"	"Male"	"M"	"2015"	"2015"	2500	2240373	111.6
	"20 years"	"20"	"Male"	"M"	"2016"	"2016"	2602	2197366	118.4
	"20 years"	"20"	"Male"	"M"	"2017"	"2017"	2633	2187409	120.4
	"20 years"	"20"	"Male"	"M"	"2018"	"2018"	2383	2186613	109.0
	"20 years"	"20"	"Male"	"M"	"2019"	"2019"	2452	2183139	112.3
	"20 years"	"20"	"Male"	"M"	"2020 "	"2020"	3009	2221432	135.5
	"21 years"	"21"	"Female"	"F"	"2001"	"2001"	959	2025446	47.3
	"21 years"	"21"	"Female"	"F"	"2002"	"2002"	1018	2051942	49.6
	"21 years"	"21"	"Female"	"F"	"2003"	"2003"	988	2031746	48.6
	"21 years"	"21"	"Female"	"F"	"2004"	"2004"	971	2024168	48.0
	"21 years"	"21"	"Female"	"F"	"2005"	"2005"	954	2011168	47.4
	"21 years"	"21"	"Female"	"F"	"2006"	"2006"	1060	2067384	51.3
	"21 years"	"21"	"Female"	"F"	"2007"	"2007"	1004	2072600	48.4
	"21 years"	"21"	"Female"	"F"	"2008"	"2008"	940	2075396	45.3
	"21 years"	"21"	"Female"	"F"	"2009"	"2009"	932	2106392	44.2
	"21 years"	"21"	"Female"	"F"	"2010"	"2010"	933	2131096	43.8
	"21 years"	"21"	"Female"	"F"	"2011"	"2011"	987	2247169	43.9
	"21 years"	"21"	"Female"	"F"	"2012"	"2012"	938	2261030	41.5
	"21 years"	"21"	"Female"	"F"	"2013"	"2013"	894	2220785	40.3
	"21 years"	"21"	"Female"	"F"	"2014"	"2014"	975	2179012	44.7
	"21 years"	"21"	"Female"	"F"	"2015"	"2015"	993	2166784	45.8
	"21 years"	"21"	"Female"	"F"	"2016"	"2016"	1032	2133830	48.4
	"21 years"	"21"	"Female"	"F"	"2017"	"2017"	1028	2104329	48.9
	"21 years"	"21"	"Female"	"F"	"2018"	"2018"	946	2098900	45.1
	"21 years"	"21"	"Female"	"F"	"2019"	"2019"	950	2091237	45.4
	"21 years"	"21"	"Female"	"F"	"2020 "	"2020"	1163	2094326	55.5
	"21 years"	"21"	"Male"	"M"	"2001"	"2001"	3136	2107865	148.8
	"21 years"	"21"	"Male"	"M"	"2002"	"2002"	3071	2130736	144.1
	"21 years"	"21"	"Male"	"M"	"2003"	"2003"	3031	2135808	141.9
	"21 years"	"21"	"Male"	"M"	"2004"	"2004"	3124	2156023	144.9
	"21 years"	"21"	"Male"	"M"	"2005"	"2005"	3223	2139490	150.6
	"21 years"	"21"	"Male"	"M"	"2006"	"2006"	3293	2191406	150.3
	"21 years"	"21"	"Male"	"M"	"2007"	"2007"	3183	2184771	145.7
	"21 years"	"21"	"Male"	"M"	"2008"	"2008"	3008	2176554	138.2
	"21 years"	"21"	"Male"	"M"	"2009"	"2009"	2931	2201022	133.2
	"21 years"	"21"	"Male"	"M"	"2010"	"2010"	2864	2223198	128.8
	"21 years"	"21"	"Male"	"M"	"2011"	"2011"	2875	2345167	122.6
	"21 years"	"21"	"Male"	"M"	"2012"	"2012"	2857	2366479	120.7
	"21 years"	"21"	"Male"	"M"	"2013"	"2013"	2787	2347878	118.7
	"21 years"	"21"	"Male"	"M"	"2014"	"2014"	2722	2310734	117.8
	"21 years"	"21"	"Male"	"M"	"2015"	"2015"	2851	2290006	124.5
	"21 years"	"21"	"Male"	"M"	"2016"	"2016"	3150	2253024	139.8
	"21 years"	"21"	"Male"	"M"	"2017"	"2017"	2864	2213975	129.4
	"21 years"	"21"	"Male"	"M"	"2018"	"2018"	2775	2193614	126.5
	"21 years"	"21"	"Male"	"M"	"2019"	"2019"	2871	2187086	131.3
	"21 years"	"21"	"Male"	"M"	"2020 "	"2020"	3413	2188824	155.9
	"22 years"	"22"	"Female"	"F"	"2001"	"2001"	839	1916731	43.8
	"22 years"	"22"	"Female"	"F"	"2002"	"2002"	942	2036887	46.2
	"22 years"	"22"	"Female"	"F"	"2003"	"2003"	1037	2057360	50.4
	"22 years"	"22"	"Female"	"F"	"2004"	"2004"	959	2035635	47.1
	"22 years"	"22"	"Female"	"F"	"2005"	"2005"	991	2024927	48.9
	"22 years"	"22"	"Female"	"F"	"2006"	"2006"	968	2009498	48.2
	"22 years"	"22"	"Female"	"F"	"2007"	"2007"	974	2060669	47.3
	"22 years"	"22"	"Female"	"F"	"2008"	"2008"	952	2062511	46.2
	"22 years"	"22"	"Female"	"F"	"2009"	"2009"	914	2060876	44.4
	"22 years"	"22"	"Female"	"F"	"2010"	"2010"	938	2086845	44.9
	"22 years"	"22"	"Female"	"F"	"2011"	"2011"	959	2157940	44.4
	"22 years"	"22"	"Female"	"F"	"2012"	"2012"	1009	2261968	44.6
	"22 years"	"22"	"Female"	"F"	"2013"	"2013"	976	2274176	42.9
	"22 years"	"22"	"Female"	"F"	"2014"	"2014"	1039	2244480	46.3
	"22 years"	"22"	"Female"	"F"	"2015"	"2015"	1021	2197776	46.5
	"22 years"	"22"	"Female"	"F"	"2016"	"2016"	1107	2178862	50.8
	"22 years"	"22"	"Female"	"F"	"2017"	"2017"	1087	2150615	50.5
	"22 years"	"22"	"Female"	"F"	"2018"	"2018"	1010	2115157	47.8
	"22 years"	"22"	"Female"	"F"	"2019"	"2019"	973	2103476	46.3
	"22 years"	"22"	"Female"	"F"	"2020 "	"2020"	1168	2100049	55.6
	"22 years"	"22"	"Male"	"M"	"2001"	"2001"	2876	2002585	143.6
	"22 years"	"22"	"Male"	"M"	"2002"	"2002"	2939	2108849	139.4
	"22 years"	"22"	"Male"	"M"	"2003"	"2003"	3124	2117934	147.5
	"22 years"	"22"	"Male"	"M"	"2004"	"2004"	3061	2137442	143.2
	"22 years"	"22"	"Male"	"M"	"2005"	"2005"	3198	2151169	148.7
	"22 years"	"22"	"Male"	"M"	"2006"	"2006"	3189	2132034	149.6
	"22 years"	"22"	"Male"	"M"	"2007"	"2007"	3335	2175374	153.3
	"22 years"	"22"	"Male"	"M"	"2008"	"2008"	3121	2170281	143.8
	"22 years"	"22"	"Male"	"M"	"2009"	"2009"	2744	2156791	127.2
	"22 years"	"22"	"Male"	"M"	"2010"	"2010"	2762	2177797	126.8
	"22 years"	"22"	"Male"	"M"	"2011"	"2011"	3021	2253092	134.1
	"22 years"	"22"	"Male"	"M"	"2012"	"2012"	3086	2361771	130.7
	"22 years"	"22"	"Male"	"M"	"2013"	"2013"	2933	2381555	123.2
	"22 years"	"22"	"Male"	"M"	"2014"	"2014"	2987	2367842	126.1
	"22 years"	"22"	"Male"	"M"	"2015"	"2015"	3134	2331696	134.4
	"22 years"	"22"	"Male"	"M"	"2016"	"2016"	3275	2302042	142.3
	"22 years"	"22"	"Male"	"M"	"2017"	"2017"	3115	2270148	137.2
	"22 years"	"22"	"Male"	"M"	"2018"	"2018"	2950	2219586	132.9
	"22 years"	"22"	"Male"	"M"	"2019"	"2019"	2909	2195296	132.5
	"22 years"	"22"	"Male"	"M"	"2020 "	"2020"	3517	2192971	160.4
	"23 years"	"23"	"Female"	"F"	"2001"	"2001"	916	1860062	49.2
	"23 years"	"23"	"Female"	"F"	"2002"	"2002"	875	1931984	45.3
	"23 years"	"23"	"Female"	"F"	"2003"	"2003"	1012	2048153	49.4
	"23 years"	"23"	"Female"	"F"	"2004"	"2004"	948	2069230	45.8
	"23 years"	"23"	"Female"	"F"	"2005"	"2005"	1002	2046870	49.0
	"23 years"	"23"	"Female"	"F"	"2006"	"2006"	961	2036060	47.2
	"23 years"	"23"	"Female"	"F"	"2007"	"2007"	1004	2018612	49.7
	"23 years"	"23"	"Female"	"F"	"2008"	"2008"	963	2068397	46.6
	"23 years"	"23"	"Female"	"F"	"2009"	"2009"	1018	2068493	49.2
	"23 years"	"23"	"Female"	"F"	"2010"	"2010"	939	2057772	45.6
	"23 years"	"23"	"Female"	"F"	"2011"	"2011"	1011	2110849	47.9
	"23 years"	"23"	"Female"	"F"	"2012"	"2012"	1009	2173970	46.4
	"23 years"	"23"	"Female"	"F"	"2013"	"2013"	1067	2276399	46.9
	"23 years"	"23"	"Female"	"F"	"2014"	"2014"	1012	2298701	44.0
	"23 years"	"23"	"Female"	"F"	"2015"	"2015"	1088	2264424	48.0
	"23 years"	"23"	"Female"	"F"	"2016"	"2016"	1198	2210629	54.2
	"23 years"	"23"	"Female"	"F"	"2017"	"2017"	1207	2196524	55.0
	"23 years"	"23"	"Female"	"F"	"2018"	"2018"	1110	2162394	51.3
	"23 years"	"23"	"Female"	"F"	"2019"	"2019"	1167	2119886	55.1
	"23 years"	"23"	"Female"	"F"	"2020 "	"2020"	1338	2113597	63.3
	"23 years"	"23"	"Male"	"M"	"2001"	"2001"	2693	1938492	138.9
	"23 years"	"23"	"Male"	"M"	"2002"	"2002"	2879	2004943	143.6
	"23 years"	"23"	"Male"	"M"	"2003"	"2003"	2992	2099624	142.5
	"23 years"	"23"	"Male"	"M"	"2004"	"2004"	2957	2123444	139.3
	"23 years"	"23"	"Male"	"M"	"2005"	"2005"	3180	2136786	148.8
	"23 years"	"23"	"Male"	"M"	"2006"	"2006"	3314	2150367	154.1
	"23 years"	"23"	"Male"	"M"	"2007"	"2007"	3109	2125328	146.3
	"23 years"	"23"	"Male"	"M"	"2008"	"2008"	3049	2169035	140.6
	"23 years"	"23"	"Male"	"M"	"2009"	"2009"	2913	2161622	134.8
	"23 years"	"23"	"Male"	"M"	"2010"	"2010"	2774	2140799	129.6
	"23 years"	"23"	"Male"	"M"	"2011"	"2011"	2965	2200911	134.7
	"23 years"	"23"	"Male"	"M"	"2012"	"2012"	2830	2269569	124.7
	"23 years"	"23"	"Male"	"M"	"2013"	"2013"	3025	2376407	127.3
	"23 years"	"23"	"Male"	"M"	"2014"	"2014"	3058	2399883	127.4
	"23 years"	"23"	"Male"	"M"	"2015"	"2015"	3251	2387842	136.1
	"23 years"	"23"	"Male"	"M"	"2016"	"2016"	3524	2342323	150.4
	"23 years"	"23"	"Male"	"M"	"2017"	"2017"	3387	2318784	146.1
	"23 years"	"23"	"Male"	"M"	"2018"	"2018"	3142	2276330	138.0
	"23 years"	"23"	"Male"	"M"	"2019"	"2019"	2979	2221758	134.1
	"23 years"	"23"	"Male"	"M"	"2020 "	"2020"	3694	2201623	167.8
	"24 years"	"24"	"Female"	"F"	"2001"	"2001"	886	1840310	48.1
	"24 years"	"24"	"Female"	"F"	"2002"	"2002"	918	1876825	48.9
	"24 years"	"24"	"Female"	"F"	"2003"	"2003"	1007	1945812	51.8
	"24 years"	"24"	"Female"	"F"	"2004"	"2004"	1012	2062699	49.1
	"24 years"	"24"	"Female"	"F"	"2005"	"2005"	1033	2084320	49.6
	"24 years"	"24"	"Female"	"F"	"2006"	"2006"	1089	2062716	52.8
	"24 years"	"24"	"Female"	"F"	"2007"	"2007"	1039	2051073	50.7
	"24 years"	"24"	"Female"	"F"	"2008"	"2008"	962	2033308	47.3
	"24 years"	"24"	"Female"	"F"	"2009"	"2009"	1051	2082066	50.5
	"24 years"	"24"	"Female"	"F"	"2010"	"2010"	1055	2085300	50.6
	"24 years"	"24"	"Female"	"F"	"2011"	"2011"	973	2078266	46.8
	"24 years"	"24"	"Female"	"F"	"2012"	"2012"	1064	2127987	50.0
	"24 years"	"24"	"Female"	"F"	"2013"	"2013"	1103	2188999	50.4
	"24 years"	"24"	"Female"	"F"	"2014"	"2014"	1071	2301237	46.5
	"24 years"	"24"	"Female"	"F"	"2015"	"2015"	1181	2319408	50.9
	"24 years"	"24"	"Female"	"F"	"2016"	"2016"	1225	2277787	53.8
	"24 years"	"24"	"Female"	"F"	"2017"	"2017"	1259	2228689	56.5
	"24 years"	"24"	"Female"	"F"	"2018"	"2018"	1190	2208372	53.9
	"24 years"	"24"	"Female"	"F"	"2019"	"2019"	1175	2167045	54.2
	"24 years"	"24"	"Female"	"F"	"2020 "	"2020"	1362	2130797	63.9
	"24 years"	"24"	"Male"	"M"	"2001"	"2001"	2635	1909070	138.0
	"24 years"	"24"	"Male"	"M"	"2002"	"2002"	2748	1942703	141.5
	"24 years"	"24"	"Male"	"M"	"2003"	"2003"	2839	1998374	142.1
	"24 years"	"24"	"Male"	"M"	"2004"	"2004"	2935	2105148	139.4
	"24 years"	"24"	"Male"	"M"	"2005"	"2005"	3091	2124028	145.5
	"24 years"	"24"	"Male"	"M"	"2006"	"2006"	3269	2138575	152.9
	"24 years"	"24"	"Male"	"M"	"2007"	"2007"	3266	2147168	152.1
	"24 years"	"24"	"Male"	"M"	"2008"	"2008"	3012	2122142	141.9
	"24 years"	"24"	"Male"	"M"	"2009"	"2009"	2874	2163232	132.9
	"24 years"	"24"	"Male"	"M"	"2010"	"2010"	2943	2164063	136.0
	"24 years"	"24"	"Male"	"M"	"2011"	"2011"	2878	2164325	133.0
	"24 years"	"24"	"Male"	"M"	"2012"	"2012"	2906	2216655	131.1
	"24 years"	"24"	"Male"	"M"	"2013"	"2013"	2949	2283518	129.1
	"24 years"	"24"	"Male"	"M"	"2014"	"2014"	3152	2391398	131.8
	"24 years"	"24"	"Male"	"M"	"2015"	"2015"	3423	2417937	141.6
	"24 years"	"24"	"Male"	"M"	"2016"	"2016"	3749	2396310	156.4
	"24 years"	"24"	"Male"	"M"	"2017"	"2017"	3655	2358826	154.9
	"24 years"	"24"	"Male"	"M"	"2018"	"2018"	3378	2325404	145.3
	"24 years"	"24"	"Male"	"M"	"2019"	"2019"	3176	2277473	139.5
	"24 years"	"24"	"Male"	"M"	"2020 "	"2020"	3900	2227996	175.0
	"25 years"	"25"	"Female"	"F"	"2001"	"2001"	934	1800155	51.9
	"25 years"	"25"	"Female"	"F"	"2002"	"2002"	919	1862425	49.3
	"25 years"	"25"	"Female"	"F"	"2003"	"2003"	946	1898603	49.8
	"25 years"	"25"	"Female"	"F"	"2004"	"2004"	947	1970554	48.1
	"25 years"	"25"	"Female"	"F"	"2005"	"2005"	1057	2090577	50.6
	"25 years"	"25"	"Female"	"F"	"2006"	"2006"	1092	2115632	51.6
	"25 years"	"25"	"Female"	"F"	"2007"	"2007"	1055	2094993	50.4
	"25 years"	"25"	"Female"	"F"	"2008"	"2008"	1086	2084941	52.1
	"25 years"	"25"	"Female"	"F"	"2009"	"2009"	1049	2068547	50.7
	"25 years"	"25"	"Female"	"F"	"2010"	"2010"	1063	2101042	50.6
	"25 years"	"25"	"Female"	"F"	"2011"	"2011"	1108	2094272	52.9
	"25 years"	"25"	"Female"	"F"	"2012"	"2012"	1066	2095941	50.9
	"25 years"	"25"	"Female"	"F"	"2013"	"2013"	1050	2143108	49.0
	"25 years"	"25"	"Female"	"F"	"2014"	"2014"	1139	2213758	51.5
	"25 years"	"25"	"Female"	"F"	"2015"	"2015"	1285	2322049	55.3
	"25 years"	"25"	"Female"	"F"	"2016"	"2016"	1379	2332540	59.1
	"25 years"	"25"	"Female"	"F"	"2017"	"2017"	1413	2295484	61.6
	"25 years"	"25"	"Female"	"F"	"2018"	"2018"	1298	2240559	57.9
	"25 years"	"25"	"Female"	"F"	"2019"	"2019"	1271	2213205	57.4
	"25 years"	"25"	"Female"	"F"	"2020 "	"2020"	1563	2177731	71.8
	"25 years"	"25"	"Male"	"M"	"2001"	"2001"	2472	1859564	132.9
	"25 years"	"25"	"Male"	"M"	"2002"	"2002"	2588	1916744	135.0
	"25 years"	"25"	"Male"	"M"	"2003"	"2003"	2669	1943865	137.3
	"25 years"	"25"	"Male"	"M"	"2004"	"2004"	2909	2010965	144.7
	"25 years"	"25"	"Male"	"M"	"2005"	"2005"	3062	2115519	144.7
	"25 years"	"25"	"Male"	"M"	"2006"	"2006"	3253	2139011	152.1
	"25 years"	"25"	"Male"	"M"	"2007"	"2007"	3074	2150579	142.9
	"25 years"	"25"	"Male"	"M"	"2008"	"2008"	3055	2161269	141.4
	"25 years"	"25"	"Male"	"M"	"2009"	"2009"	2828	2136055	132.4
	"25 years"	"25"	"Male"	"M"	"2010"	"2010"	2852	2161308	132.0
	"25 years"	"25"	"Male"	"M"	"2011"	"2011"	2904	2173555	133.6
	"25 years"	"25"	"Male"	"M"	"2012"	"2012"	2891	2179197	132.7
	"25 years"	"25"	"Male"	"M"	"2013"	"2013"	2913	2229093	130.7
	"25 years"	"25"	"Male"	"M"	"2014"	"2014"	3112	2295836	135.5
	"25 years"	"25"	"Male"	"M"	"2015"	"2015"	3471	2407515	144.2
	"25 years"	"25"	"Male"	"M"	"2016"	"2016"	3924	2425812	161.8
	"25 years"	"25"	"Male"	"M"	"2017"	"2017"	3851	2413370	159.6
	"25 years"	"25"	"Male"	"M"	"2018"	"2018"	3546	2365722	149.9
	"25 years"	"25"	"Male"	"M"	"2019"	"2019"	3481	2325853	149.7
	"25 years"	"25"	"Male"	"M"	"2020 "	"2020"	4143	2283275	181.4
	"26 years"	"26"	"Female"	"F"	"2001"	"2001"	938	1858168	50.5
	"26 years"	"26"	"Female"	"F"	"2002"	"2002"	942	1813125	52.0
	"26 years"	"26"	"Female"	"F"	"2003"	"2003"	1021	1870192	54.6
	"26 years"	"26"	"Female"	"F"	"2004"	"2004"	1042	1904276	54.7
	"26 years"	"26"	"Female"	"F"	"2005"	"2005"	1030	1973649	52.2
	"26 years"	"26"	"Female"	"F"	"2006"	"2006"	1121	2090828	53.6
	"26 years"	"26"	"Female"	"F"	"2007"	"2007"	1171	2111654	55.5
	"26 years"	"26"	"Female"	"F"	"2008"	"2008"	1096	2087875	52.5
	"26 years"	"26"	"Female"	"F"	"2009"	"2009"	1176	2074481	56.7
	"26 years"	"26"	"Female"	"F"	"2010"	"2010"	1085	2055217	52.8
	"26 years"	"26"	"Female"	"F"	"2011"	"2011"	1154	2123489	54.3
	"26 years"	"26"	"Female"	"F"	"2012"	"2012"	1144	2111487	54.2
	"26 years"	"26"	"Female"	"F"	"2013"	"2013"	1170	2110001	55.5
	"26 years"	"26"	"Female"	"F"	"2014"	"2014"	1242	2166446	57.3
	"26 years"	"26"	"Female"	"F"	"2015"	"2015"	1260	2233433	56.4
	"26 years"	"26"	"Female"	"F"	"2016"	"2016"	1476	2333494	63.3
	"26 years"	"26"	"Female"	"F"	"2017"	"2017"	1413	2350352	60.1
	"26 years"	"26"	"Female"	"F"	"2018"	"2018"	1458	2307677	63.2
	"26 years"	"26"	"Female"	"F"	"2019"	"2019"	1390	2245334	61.9
	"26 years"	"26"	"Female"	"F"	"2020 "	"2020"	1613	2223511	72.5
	"26 years"	"26"	"Male"	"M"	"2001"	"2001"	2635	1909984	138.0
	"26 years"	"26"	"Male"	"M"	"2002"	"2002"	2645	1856790	142.5
	"26 years"	"26"	"Male"	"M"	"2003"	"2003"	2655	1901518	139.6
	"26 years"	"26"	"Male"	"M"	"2004"	"2004"	2741	1933949	141.7
	"26 years"	"26"	"Male"	"M"	"2005"	"2005"	2976	1993073	149.3
	"26 years"	"26"	"Male"	"M"	"2006"	"2006"	3095	2095497	147.7
	"26 years"	"26"	"Male"	"M"	"2007"	"2007"	3062	2111196	145.0
	"26 years"	"26"	"Male"	"M"	"2008"	"2008"	2927	2118708	138.2
	"26 years"	"26"	"Male"	"M"	"2009"	"2009"	2931	2123441	138.0
	"26 years"	"26"	"Male"	"M"	"2010"	"2010"	2874	2097088	137.0
	"26 years"	"26"	"Male"	"M"	"2011"	"2011"	2946	2187766	134.7
	"26 years"	"26"	"Male"	"M"	"2012"	"2012"	2983	2187301	136.4
	"26 years"	"26"	"Male"	"M"	"2013"	"2013"	2986	2190519	136.3
	"26 years"	"26"	"Male"	"M"	"2014"	"2014"	3099	2240026	138.3
	"26 years"	"26"	"Male"	"M"	"2015"	"2015"	3296	2310983	142.6
	"26 years"	"26"	"Male"	"M"	"2016"	"2016"	3798	2413760	157.3
	"26 years"	"26"	"Male"	"M"	"2017"	"2017"	4102	2443974	167.8
	"26 years"	"26"	"Male"	"M"	"2018"	"2018"	3772	2421037	155.8
	"26 years"	"26"	"Male"	"M"	"2019"	"2019"	3696	2365886	156.2
	"26 years"	"26"	"Male"	"M"	"2020 "	"2020"	4349	2332000	186.5
	"27 years"	"27"	"Female"	"F"	"2001"	"2001"	1013	1814890	55.8
	"27 years"	"27"	"Female"	"F"	"2002"	"2002"	951	1876960	50.7
	"27 years"	"27"	"Female"	"F"	"2003"	"2003"	1053	1831742	57.5
	"27 years"	"27"	"Female"	"F"	"2004"	"2004"	1048	1890889	55.4
	"27 years"	"27"	"Female"	"F"	"2005"	"2005"	1019	1927615	52.9
	"27 years"	"27"	"Female"	"F"	"2006"	"2006"	1198	1999674	59.9
	"27 years"	"27"	"Female"	"F"	"2007"	"2007"	1145	2118406	54.1
	"27 years"	"27"	"Female"	"F"	"2008"	"2008"	1149	2141001	53.7
	"27 years"	"27"	"Female"	"F"	"2009"	"2009"	1184	2118250	55.9
	"27 years"	"27"	"Female"	"F"	"2010"	"2010"	1105	2108218	52.4
	"27 years"	"27"	"Female"	"F"	"2011"	"2011"	1113	2068944	53.8
	"27 years"	"27"	"Female"	"F"	"2012"	"2012"	1167	2139336	54.5
	"27 years"	"27"	"Female"	"F"	"2013"	"2013"	1234	2123971	58.1
	"27 years"	"27"	"Female"	"F"	"2014"	"2014"	1201	2132116	56.3
	"27 years"	"27"	"Female"	"F"	"2015"	"2015"	1327	2185163	60.7
	"27 years"	"27"	"Female"	"F"	"2016"	"2016"	1536	2243248	68.5
	"27 years"	"27"	"Female"	"F"	"2017"	"2017"	1665	2351456	70.8
	"27 years"	"27"	"Female"	"F"	"2018"	"2018"	1582	2362325	67.0
	"27 years"	"27"	"Female"	"F"	"2019"	"2019"	1519	2312599	65.7
	"27 years"	"27"	"Female"	"F"	"2020 "	"2020"	1819	2255755	80.6
	"27 years"	"27"	"Male"	"M"	"2001"	"2001"	2498	1853810	134.7
	"27 years"	"27"	"Male"	"M"	"2002"	"2002"	2535	1914753	132.4
	"27 years"	"27"	"Male"	"M"	"2003"	"2003"	2551	1856904	137.4
	"27 years"	"27"	"Male"	"M"	"2004"	"2004"	2735	1910787	143.1
	"27 years"	"27"	"Male"	"M"	"2005"	"2005"	2877	1942425	148.1
	"27 years"	"27"	"Male"	"M"	"2006"	"2006"	3078	2004824	153.5
	"27 years"	"27"	"Male"	"M"	"2007"	"2007"	3081	2105989	146.3
	"27 years"	"27"	"Male"	"M"	"2008"	"2008"	3003	2124164	141.4
	"27 years"	"27"	"Male"	"M"	"2009"	"2009"	2834	2131764	132.9
	"27 years"	"27"	"Male"	"M"	"2010"	"2010"	2832	2140651	132.3
	"27 years"	"27"	"Male"	"M"	"2011"	"2011"	2875	2112504	136.1
	"27 years"	"27"	"Male"	"M"	"2012"	"2012"	2948	2200238	134.0
	"27 years"	"27"	"Male"	"M"	"2013"	"2013"	3056	2198276	139.0
	"27 years"	"27"	"Male"	"M"	"2014"	"2014"	3034	2200429	137.9
	"27 years"	"27"	"Male"	"M"	"2015"	"2015"	3412	2254603	151.3
	"27 years"	"27"	"Male"	"M"	"2016"	"2016"	3927	2315958	169.6
	"27 years"	"27"	"Male"	"M"	"2017"	"2017"	4147	2432679	170.5
	"27 years"	"27"	"Male"	"M"	"2018"	"2018"	4117	2451655	167.9
	"27 years"	"27"	"Male"	"M"	"2019"	"2019"	3864	2421270	159.6
	"27 years"	"27"	"Male"	"M"	"2020 "	"2020"	4714	2372863	198.7
	"28 years"	"28"	"Female"	"F"	"2001"	"2001"	1098	1867542	58.8
	"28 years"	"28"	"Female"	"F"	"2002"	"2002"	1052	1824836	57.6
	"28 years"	"28"	"Female"	"F"	"2003"	"2003"	1034	1882450	54.9
	"28 years"	"28"	"Female"	"F"	"2004"	"2004"	1039	1835016	56.6
	"28 years"	"28"	"Female"	"F"	"2005"	"2005"	1120	1891577	59.2
	"28 years"	"28"	"Female"	"F"	"2006"	"2006"	1101	1925997	57.2
	"28 years"	"28"	"Female"	"F"	"2007"	"2007"	1190	1992509	59.7
	"28 years"	"28"	"Female"	"F"	"2008"	"2008"	1224	2106335	58.1
	"28 years"	"28"	"Female"	"F"	"2009"	"2009"	1295	2124289	61.0
	"28 years"	"28"	"Female"	"F"	"2010"	"2010"	1261	2096644	60.1
	"28 years"	"28"	"Female"	"F"	"2011"	"2011"	1172	2111172	55.5
	"28 years"	"28"	"Female"	"F"	"2012"	"2012"	1294	2083043	62.1
	"28 years"	"28"	"Female"	"F"	"2013"	"2013"	1279	2150401	59.5
	"28 years"	"28"	"Female"	"F"	"2014"	"2014"	1312	2144666	61.2
	"28 years"	"28"	"Female"	"F"	"2015"	"2015"	1386	2149931	64.5
	"28 years"	"28"	"Female"	"F"	"2016"	"2016"	1564	2193389	71.3
	"28 years"	"28"	"Female"	"F"	"2017"	"2017"	1745	2260383	77.2
