NT, Deaths (period 5x1), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1999       110+                  0.00            0.00            0.00
  2000           0                20.00           23.00           43.00
  2000         1-4                 3.00            2.00            5.00
  2000         5-9                 3.00            3.00            6.00
  2000        10-14                0.00            6.00            6.00
  2000        15-19                6.00           18.00           24.00
  2000        20-24               20.00           16.00           36.00
  2000        25-29               11.00           26.00           37.00
  2000        30-34               12.00           25.00           37.00
  2000        35-39               22.00           28.00           50.00
  2000        40-44               20.00           42.00           62.00
  2000        45-49               19.00           43.00           62.00
  2000        50-54               26.00           42.00           68.00
  2000        55-59               23.00           53.00           76.00
  2000        60-64               34.00           46.00           80.00
  2000        65-69               24.00           40.00           64.00
  2000        70-74               24.00           61.00           85.00
  2000        75-79               21.00           37.00           58.00
  2000        80-84               28.00           31.00           59.00
  2000        85-89               10.00           12.00           22.00
  2000        90-94                6.00            9.00           15.00
  2000        95-99                7.00            3.00           10.00
  2000       100-104               2.00            0.00            2.00
  2000       105-109               0.00            0.00            0.00
  2000       110+                  0.00            0.00            0.00
  2001           0                11.00           30.00           41.00
  2001         1-4                13.00            7.00           20.00
  2001         5-9                 0.00            4.00            4.00
  2001        10-14                9.00            4.00           13.00
  2001        15-19                4.00           13.00           17.00
  2001        20-24               10.00           24.00           34.00
  2001        25-29               10.00           16.00           26.00
  2001        30-34               14.00           42.00           56.00
  2001        35-39               12.00           36.00           48.00
  2001        40-44               16.00           32.00           48.00
  2001        45-49               24.00           33.00           57.00
  2001        50-54               20.00           35.00           55.00
  2001        55-59               31.00           52.00           83.00
  2001        60-64               24.00           44.00           68.00
  2001        65-69               25.00           48.00           73.00
  2001        70-74               17.00           46.00           63.00
  2001        75-79               27.00           37.00           64.00
  2001        80-84               28.00           28.00           56.00
  2001        85-89               20.00           17.00           37.00
  2001        90-94               11.00            4.00           15.00
  2001        95-99                9.00            3.00           12.00
  2001       100-104               0.00            0.00            0.00
  2001       105-109               0.00            0.00            0.00
  2001       110+                  0.00            0.00            0.00
  2002           0                19.11           23.00           42.11
  2002         1-4                10.07            5.00           15.07
  2002         5-9                 4.02            0.00            4.02
  2002        10-14                5.02            9.00           14.02
  2002        15-19               12.07           14.00           26.07
  2002        20-24               11.05           18.00           29.05
  2002        25-29               15.08           30.00           45.08
  2002        30-34               19.11           30.00           49.11
  2002        35-39               24.13           29.00           53.13
  2002        40-44               22.13           32.00           54.13
  2002        45-49               20.12           49.00           69.12
  2002        50-54               20.10           43.00           63.10
  2002        55-59               19.11           50.00           69.11
  2002        60-64               19.10           53.00           72.10
  2002        65-69               20.13           46.00           66.13
  2002        70-74               28.16           44.00           72.16
  2002        75-79               31.17           36.00           67.17
  2002        80-84               16.09           26.00           42.09
  2002        85-89               25.14           14.00           39.14
  2002        90-94                4.02           16.00           20.02
  2002        95-99                4.02            8.00           12.02
  2002       100-104               0.00            2.00            2.00
  2002       105-109               0.00            0.00            0.00
  2002       110+                  0.00            0.00            0.00
  2003           0                10.00           22.21           32.21
  2003         1-4                 1.00           14.12           15.12
  2003         5-9                 3.00            3.03            6.03
  2003        10-14                3.00            4.03            7.03
  2003        15-19               12.00           15.15           27.15
  2003        20-24                4.00           17.16           21.16
  2003        25-29                7.00           15.14           22.14
  2003        30-34               12.00           29.25           41.25
  2003        35-39               14.00           39.36           53.36
  2003        40-44               21.00           37.34           58.34
  2003        45-49               13.00           31.29           44.29
  2003        50-54               27.00           43.39           70.39
  2003        55-59               23.00           37.34           60.34
  2003        60-64               14.00           44.41           58.41
  2003        65-69               39.00           50.47           89.47
  2003        70-74               12.00           44.40           56.40
  2003        75-79               23.00           39.37           62.37
  2003        80-84               30.00           32.28           62.28
  2003        85-89               15.00           22.19           37.19
  2003        90-94               21.00           15.15           36.15
  2003        95-99               10.00            0.00           10.00
  2003       100-104               3.98            0.00            3.98
  2003       105-109               0.00            0.00            0.00
  2003       110+                  0.00            0.00            0.00
  2004           0                14.00           24.13           38.13
  2004         1-4                 5.00            4.02            9.02
  2004         5-9                 7.00            1.01            8.01
  2004        10-14                0.00           11.06           11.06
  2004        15-19                5.00           15.08           20.08
  2004        20-24                9.00           23.14           32.14
  2004        25-29               15.00           21.11           36.11
  2004        30-34               11.00           33.17           44.17
  2004        35-39               19.00           46.24           65.24
  2004        40-44               22.00           34.21           56.21
  2004        45-49               20.00           38.19           58.19
  2004        50-54               14.00           39.21           53.21
  2004        55-59               21.00           51.27           72.27
  2004        60-64               28.00           43.23           71.23
  2004        65-69               31.00           42.23           73.23
  2004        70-74               25.00           47.25           72.25
  2004        75-79               27.00           38.22           65.22
  2004        80-84               25.00           26.15           51.15
  2004        85-89                9.00           14.08           23.08
  2004        90-94               12.00           12.07           24.07
  2004        95-99                6.00           10.07           16.07
  2004       100-104               0.00            1.01            1.01
  2004       105-109               0.00            0.00            0.00
  2004       110+                  0.00            0.00            0.00
  2005           0                13.11           22.07           35.18
  2005         1-4                12.10            5.02           17.12
  2005         5-9                 7.05            0.00            7.05
  2005        10-14                9.09            1.01           10.10
  2005        15-19                8.07           14.05           22.12
  2005        20-24                7.06           21.07           28.13
  2005        25-29                9.08           15.06           24.14
  2005        30-34               16.13           37.11           53.24
  2005        35-39               13.11           40.13           53.24
  2005        40-44               30.25           34.10           64.35
  2005        45-49               26.22           48.16           74.38
  2005        50-54               30.24           53.18           83.42
  2005        55-59               32.27           68.20          100.47
  2005        60-64               22.18           50.16           72.34
  2005        65-69               19.15           58.18           77.33
  2005        70-74               21.18           52.16           73.34
  2005        75-79               25.22           47.15           72.37
  2005        80-84               22.19           26.09           48.28
  2005        85-89               30.26           13.04           43.30
  2005        90-94               14.13           11.04           25.17
  2005        95-99                6.06            5.02           11.08
  2005       100-104               0.00            2.01            2.01
  2005       105-109               0.00            0.00            0.00
  2005       110+                  0.00            0.00            0.00
  2006           0                18.00           15.00           33.00
  2006         1-4                 3.00            3.00            6.00
  2006         5-9                 5.00            7.00           12.00
  2006        10-14                3.00            5.00            8.00
  2006        15-19                8.00            6.00           14.00
  2006        20-24               11.00           14.00           25.00
  2006        25-29               12.00           20.00           32.00
  2006        30-34               10.00           25.00           35.00
  2006        35-39               14.00           38.00           52.00
  2006        40-44               14.00           40.00           54.00
  2006        45-49               23.00           59.00           82.00
  2006        50-54               23.00           40.00           63.00
  2006        55-59               24.00           43.00           67.00
  2006        60-64               29.00           52.00           81.00
  2006        65-69               25.00           70.00           95.00
  2006        70-74               25.00           52.00           77.00
  2006        75-79               37.00           39.00           76.00
  2006        80-84               35.00           26.00           61.00
  2006        85-89               22.00           13.00           35.00
  2006        90-94               17.00           12.00           29.00
  2006        95-99                6.00            9.00           15.00
  2006       100-104               3.00            0.00            3.00
  2006       105-109               0.00            0.00            0.00
  2006       110+                  0.00            0.00            0.00
  2007           0                12.00           21.13           33.13
  2007         1-4                 4.00            5.02            9.02
  2007         5-9                 0.00            5.03            5.03
  2007        10-14                4.00           13.06           17.06
  2007        15-19                9.00           13.09           22.09
  2007        20-24                8.00           18.11           26.11
  2007        25-29               10.00           17.13           27.13
  2007        30-34               16.00           18.12           34.12
  2007        35-39               13.00           26.17           39.17
  2007        40-44               23.00           45.29           68.29
  2007        45-49               21.00           43.28           64.28
  2007        50-54               31.00           51.31           82.31
  2007        55-59               27.00           59.38           86.38
  2007        60-64               30.00           66.41           96.41
  2007        65-69               25.00           44.27           69.27
  2007        70-74               37.00           56.35           93.35
  2007        75-79               21.00           64.41           85.41
  2007        80-84               29.00           35.22           64.22
  2007        85-89               20.00           25.16           45.16
  2007        90-94               24.00            6.04           30.04
  2007        95-99                8.00            4.03           12.03
  2007       100-104               0.00            1.00            1.00
  2007       105-109               0.00            0.00            0.00
  2007       110+                  0.00            0.00            0.00
  2008           0                 8.00           16.08           24.08
  2008         1-4                 7.00            5.02           12.02
  2008         5-9                 2.00            1.01            3.01
  2008        10-14                2.00            8.04           10.04
  2008        15-19               12.00           13.07           25.07
  2008        20-24                8.00           19.09           27.09
  2008        25-29               18.00           12.07           30.07
  2008        30-34               14.00           21.11           35.11
  2008        35-39               15.00           21.08           36.08
  2008        40-44               17.00           32.14           49.14
  2008        45-49               25.00           34.15           59.15
  2008        50-54               37.00           48.24           85.24
  2008        55-59               41.00           58.28           99.28
  2008        60-64               23.00           77.38          100.38
  2008        65-69               33.00           62.30           95.30
  2008        70-74               30.00           53.26           83.26
  2008        75-79               40.00           57.28           97.28
  2008        80-84               38.00           38.18           76.18
  2008        85-89               35.00           19.09           54.09
  2008        90-94               13.00           15.08           28.08
  2008        95-99               13.00            0.00           13.00
  2008       100-104               3.99            4.02            8.01
  2008       105-109               0.00            0.00            0.00
  2008       110+                  0.00            0.00            0.00
  2009           0                14.00           13.00           27.00
  2009         1-4                 1.00           11.00           12.00
  2009         5-9                 3.00            8.00           11.00
  2009        10-14                8.00            9.00           17.00
  2009        15-19                3.00            8.00           11.00
  2009        20-24                7.00           19.00           26.00
  2009        25-29               14.00           11.00           25.00
  2009        30-34                7.00           15.00           22.00
  2009        35-39               24.00           34.00           58.00
  2009        40-44               22.00           28.00           50.00
  2009        45-49               26.00           48.00           74.00
  2009        50-54               22.00           51.00           73.00
  2009        55-59               28.00           49.00           77.00
  2009        60-64               10.00           50.00           60.00
  2009        65-69               41.00           74.00          115.00
  2009        70-74               36.00           51.00           87.00
  2009        75-79               30.00           41.00           71.00
  2009        80-84               29.00           29.00           58.00
  2009        85-89               22.00           23.00           45.00
  2009        90-94               13.00           14.00           27.00
  2009        95-99                7.00            6.00           13.00
  2009       100-104               1.00            1.00            2.00
  2009       105-109               0.00            0.00            0.00
  2009       110+                  0.00            0.00            0.00
  2010           0                12.00           16.00           28.00
  2010         1-4                 3.00            7.00           10.00
  2010         5-9                 0.00            3.00            3.00
  2010        10-14                7.00            3.00           10.00
  2010        15-19               11.00           12.00           23.00
  2010        20-24               13.00           25.00           38.00
  2010        25-29                8.00           22.00           30.00
  2010        30-34               11.00           25.00           36.00
  2010        35-39               14.00           25.00           39.00
  2010        40-44               21.00           31.00           52.00
  2010        45-49               22.00           38.00           60.00
  2010        50-54               31.00           52.00           83.00
  2010        55-59               26.00           58.00           84.00
  2010        60-64               29.00           74.00          103.00
  2010        65-69               21.00           60.00           81.00
  2010        70-74               29.00           60.00           89.00
  2010        75-79               28.00           39.00           67.00
  2010        80-84               27.00           45.00           72.00
  2010        85-89               33.00           25.00           58.00
  2010        90-94               15.00           13.00           28.00
  2010        95-99               13.00            8.00           21.00
  2010       100-104               3.99            0.00            3.99
  2010       105-109               0.00            0.00            0.00
  2010       110+                  0.00            0.00            0.00
  2011           0                14.00           16.00           30.00
  2011         1-4                 3.00            8.00           11.00
  2011         5-9                 4.00            4.00            8.00
  2011        10-14                8.00            1.00            9.00
  2011        15-19                6.00           10.00           16.00
  2011        20-24                7.00           21.00           28.00
  2011        25-29                7.00           19.00           26.00
  2011        30-34               11.00           13.00           24.00
  2011        35-39               10.00           21.00           31.00
  2011        40-44               17.00           22.00           39.00
  2011        45-49               29.00           26.00           55.00
  2011        50-54               28.00           49.00           77.00
  2011        55-59               42.00           55.00           97.00
  2011        60-64               29.00           59.00           88.00
  2011        65-69               26.00           60.00           86.00
  2011        70-74               32.00           55.00           87.00
  2011        75-79               23.00           42.00           65.00
  2011        80-84               30.00           41.00           71.00
  2011        85-89               35.00           18.00           53.00
  2011        90-94               20.00           10.00           30.00
  2011        95-99                9.00            5.00           14.00
  2011       100-104               2.00            0.00            2.00
  2011       105-109               0.00            0.00            0.00
  2011       110+                  0.00            0.00            0.00
  2012           0                15.00           18.00           33.00
  2012         1-4                 8.00           13.00           21.00
  2012         5-9                 9.00            4.00           13.00
  2012        10-14                2.00            5.00            7.00
  2012        15-19               11.00           15.00           26.00
  2012        20-24               11.00           24.00           35.00
  2012        25-29               12.00           25.00           37.00
  2012        30-34                7.00           13.00           20.00
  2012        35-39               17.00           21.00           38.00
  2012        40-44               23.00           44.00           67.00
  2012        45-49               19.00           45.00           64.00
  2012        50-54               32.00           57.00           89.00
  2012        55-59               35.00           64.00           99.00
  2012        60-64               35.00           59.00           94.00
  2012        65-69               24.00           53.00           77.00
  2012        70-74               36.00           54.00           90.00
  2012        75-79               28.00           58.00           86.00
  2012        80-84               28.00           53.00           81.00
  2012        85-89               21.00           26.00           47.00
  2012        90-94               12.00            7.00           19.00
  2012        95-99                6.00            0.00            6.00
  2012       100-104               0.00            0.00            0.00
  2012       105-109               0.00            0.00            0.00
  2012       110+                  0.00            0.00            0.00
  2013           0                18.00           12.00           30.00
  2013         1-4                 1.00            4.00            5.00
  2013         5-9                 4.00            3.00            7.00
  2013        10-14                7.00            9.00           16.00
  2013        15-19               10.00           14.00           24.00
  2013        20-24                9.00           11.00           20.00
  2013        25-29               12.00           13.00           25.00
  2013        30-34               14.00           16.00           30.00
  2013        35-39               20.00           28.00           48.00
  2013        40-44               20.00           27.00           47.00
  2013        45-49               35.00           41.00           76.00
  2013        50-54               35.00           61.00           96.00
  2013        55-59               22.00           53.00           75.00
  2013        60-64               40.00           58.00           98.00
  2013        65-69               46.00           60.00          106.00
  2013        70-74               43.00           85.00          128.00
  2013        75-79               35.00           62.00           97.00
  2013        80-84               29.00           49.00           78.00
  2013        85-89               43.00           34.00           77.00
  2013        90-94               16.00           13.00           29.00
  2013        95-99                9.00            8.00           17.00
  2013       100-104               0.00            0.00            0.00
  2013       105-109               0.00            0.00            0.00
  2013       110+                  0.00            0.00            0.00
  2014           0                10.20           11.15           21.35
  2014         1-4                 6.14            4.06           10.20
  2014         5-9                 4.09            1.02            5.11
  2014        10-14                5.10            7.09           12.19
  2014        15-19                9.19           11.14           20.33
  2014        20-24               10.21           16.20           26.41
  2014        25-29               10.20           18.24           28.44
  2014        30-34               10.21           15.22           25.43
  2014        35-39               14.28           24.34           38.62
  2014        40-44               22.45           27.36           49.81
  2014        45-49               22.46           40.54           63.00
  2014        50-54               45.91           57.78          103.69
  2014        55-59               36.75           61.83           98.58
  2014        60-64               52.06           72.96          125.02
  2014        65-69               52.07           78.03          130.10
  2014        70-74               36.74           74.99          111.73
  2014        75-79               39.80           64.88          104.68
  2014        80-84               45.93           37.51           83.44
  2014        85-89               31.62           43.57           75.19
  2014        90-94               19.41            8.11           27.52
  2014        95-99                9.19            3.04           12.23
  2014       100-104               4.08            0.00            4.08
  2014       105-109               0.00            0.00            0.00
  2014       110+                  0.00            0.00            0.00
  2015           0                12.00           18.00           30.00
  2015         1-4                 4.00            3.00            7.00
  2015         5-9                 0.00            2.00            2.00
  2015        10-14                9.00            9.00           18.00
  2015        15-19                5.00            9.00           14.00
  2015        20-24                8.00           18.00           26.00
  2015        25-29               13.00           12.00           25.00
  2015        30-34               18.00           20.00           38.00
  2015        35-39               15.00           27.00           42.00
  2015        40-44               22.00           38.00           60.00
  2015        45-49               32.00           28.00           60.00
  2015        50-54               34.00           62.00           96.00
  2015        55-59               36.00           59.00           95.00
  2015        60-64               53.00           74.00          127.00
  2015        65-69               39.00           71.00          110.00
  2015        70-74               33.00           70.00          103.00
  2015        75-79               43.00           78.00          121.00
  2015        80-84               30.00           53.00           83.00
  2015        85-89               39.00           36.00           75.00
  2015        90-94               29.00           13.00           42.00
  2015        95-99                8.00            8.00           16.00
  2015       100-104               2.01            1.00            3.01
  2015       105-109               0.00            0.00            0.00
  2015       110+                  0.00            0.00            0.00
  2016           0                16.00           11.04           27.04
  2016         1-4                 8.00            5.03           13.03
  2016         5-9                 3.00            7.02           10.02
  2016        10-14                4.00            0.00            4.00
  2016        15-19                3.00            4.01            7.01
  2016        20-24                2.00           13.04           15.04
  2016        25-29               10.00            8.03           18.03
  2016        30-34               14.00           19.05           33.05
  2016        35-39               13.00           14.03           27.03
  2016        40-44               14.00           26.07           40.07
  2016        45-49               26.00           37.12           63.12
  2016        50-54               29.00           40.16           69.16
  2016        55-59               27.00           57.20           84.20
  2016        60-64               38.00           64.20          102.20
  2016        65-69               48.00           69.23          117.23
  2016        70-74               50.00           77.24          127.24
  2016        75-79               43.00           54.16           97.16
  2016        80-84               47.00           54.17          101.17
  2016        85-89               29.00           33.12           62.12
  2016        90-94               22.00           17.05           39.05
  2016        95-99               10.00            6.02           16.02
  2016       100-104               2.99            0.00            2.99
  2016       105-109               0.00            0.00            0.00
  2016       110+                  0.00            0.00            0.00
