"Notes"	"States"	"States Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"Delaware"	"10"	"4 years"	"4"	"Female"	"F"	"2020"	"2020"	5694
	"Delaware"	"10"	"4 years"	"4"	"Male"	"M"	"2016"	"2016"	5736
	"Delaware"	"10"	"4 years"	"4"	"Male"	"M"	"2017"	"2017"	5518
	"Delaware"	"10"	"4 years"	"4"	"Male"	"M"	"2018"	"2018"	5667
	"Delaware"	"10"	"4 years"	"4"	"Male"	"M"	"2019"	"2019"	5549
	"Delaware"	"10"	"4 years"	"4"	"Male"	"M"	"2020"	"2020"	5676
	"Delaware"	"10"	"5 years"	"5"	"Female"	"F"	"2016"	"2016"	5569
	"Delaware"	"10"	"5 years"	"5"	"Female"	"F"	"2017"	"2017"	5471
	"Delaware"	"10"	"5 years"	"5"	"Female"	"F"	"2018"	"2018"	5430
	"Delaware"	"10"	"5 years"	"5"	"Female"	"F"	"2019"	"2019"	5443
	"Delaware"	"10"	"5 years"	"5"	"Female"	"F"	"2020"	"2020"	5582
	"Delaware"	"10"	"5 years"	"5"	"Male"	"M"	"2016"	"2016"	5738
	"Delaware"	"10"	"5 years"	"5"	"Male"	"M"	"2017"	"2017"	5752
	"Delaware"	"10"	"5 years"	"5"	"Male"	"M"	"2018"	"2018"	5584
	"Delaware"	"10"	"5 years"	"5"	"Male"	"M"	"2019"	"2019"	5709
	"Delaware"	"10"	"5 years"	"5"	"Male"	"M"	"2020"	"2020"	5627
	"Delaware"	"10"	"6 years"	"6"	"Female"	"F"	"2016"	"2016"	5610
	"Delaware"	"10"	"6 years"	"6"	"Female"	"F"	"2017"	"2017"	5578
	"Delaware"	"10"	"6 years"	"6"	"Female"	"F"	"2018"	"2018"	5505
	"Delaware"	"10"	"6 years"	"6"	"Female"	"F"	"2019"	"2019"	5473
	"Delaware"	"10"	"6 years"	"6"	"Female"	"F"	"2020"	"2020"	5474
	"Delaware"	"10"	"6 years"	"6"	"Male"	"M"	"2016"	"2016"	5662
	"Delaware"	"10"	"6 years"	"6"	"Male"	"M"	"2017"	"2017"	5771
	"Delaware"	"10"	"6 years"	"6"	"Male"	"M"	"2018"	"2018"	5823
	"Delaware"	"10"	"6 years"	"6"	"Male"	"M"	"2019"	"2019"	5609
	"Delaware"	"10"	"6 years"	"6"	"Male"	"M"	"2020"	"2020"	5790
	"Delaware"	"10"	"7 years"	"7"	"Female"	"F"	"2016"	"2016"	5509
	"Delaware"	"10"	"7 years"	"7"	"Female"	"F"	"2017"	"2017"	5608
	"Delaware"	"10"	"7 years"	"7"	"Female"	"F"	"2018"	"2018"	5600
	"Delaware"	"10"	"7 years"	"7"	"Female"	"F"	"2019"	"2019"	5532
	"Delaware"	"10"	"7 years"	"7"	"Female"	"F"	"2020"	"2020"	5478
	"Delaware"	"10"	"7 years"	"7"	"Male"	"M"	"2016"	"2016"	5687
	"Delaware"	"10"	"7 years"	"7"	"Male"	"M"	"2017"	"2017"	5684
	"Delaware"	"10"	"7 years"	"7"	"Male"	"M"	"2018"	"2018"	5815
	"Delaware"	"10"	"7 years"	"7"	"Male"	"M"	"2019"	"2019"	5888
	"Delaware"	"10"	"7 years"	"7"	"Male"	"M"	"2020"	"2020"	5652
	"Delaware"	"10"	"8 years"	"8"	"Female"	"F"	"2016"	"2016"	5722
	"Delaware"	"10"	"8 years"	"8"	"Female"	"F"	"2017"	"2017"	5531
	"Delaware"	"10"	"8 years"	"8"	"Female"	"F"	"2018"	"2018"	5635
	"Delaware"	"10"	"8 years"	"8"	"Female"	"F"	"2019"	"2019"	5614
	"Delaware"	"10"	"8 years"	"8"	"Female"	"F"	"2020"	"2020"	5590
	"Delaware"	"10"	"8 years"	"8"	"Male"	"M"	"2016"	"2016"	5756
	"Delaware"	"10"	"8 years"	"8"	"Male"	"M"	"2017"	"2017"	5720
	"Delaware"	"10"	"8 years"	"8"	"Male"	"M"	"2018"	"2018"	5705
	"Delaware"	"10"	"8 years"	"8"	"Male"	"M"	"2019"	"2019"	5896
	"Delaware"	"10"	"8 years"	"8"	"Male"	"M"	"2020"	"2020"	5968
	"Delaware"	"10"	"9 years"	"9"	"Female"	"F"	"2016"	"2016"	5680
	"Delaware"	"10"	"9 years"	"9"	"Female"	"F"	"2017"	"2017"	5709
	"Delaware"	"10"	"9 years"	"9"	"Female"	"F"	"2018"	"2018"	5586
	"Delaware"	"10"	"9 years"	"9"	"Female"	"F"	"2019"	"2019"	5656
	"Delaware"	"10"	"9 years"	"9"	"Female"	"F"	"2020"	"2020"	5682
	"Delaware"	"10"	"9 years"	"9"	"Male"	"M"	"2016"	"2016"	5698
	"Delaware"	"10"	"9 years"	"9"	"Male"	"M"	"2017"	"2017"	5790
	"Delaware"	"10"	"9 years"	"9"	"Male"	"M"	"2018"	"2018"	5754
	"Delaware"	"10"	"9 years"	"9"	"Male"	"M"	"2019"	"2019"	5750
	"Delaware"	"10"	"9 years"	"9"	"Male"	"M"	"2020"	"2020"	5956
	"Delaware"	"10"	"10 years"	"10"	"Female"	"F"	"2016"	"2016"	5711
	"Delaware"	"10"	"10 years"	"10"	"Female"	"F"	"2017"	"2017"	5717
	"Delaware"	"10"	"10 years"	"10"	"Female"	"F"	"2018"	"2018"	5718
	"Delaware"	"10"	"10 years"	"10"	"Female"	"F"	"2019"	"2019"	5560
	"Delaware"	"10"	"10 years"	"10"	"Female"	"F"	"2020"	"2020"	5673
	"Delaware"	"10"	"10 years"	"10"	"Male"	"M"	"2016"	"2016"	5804
	"Delaware"	"10"	"10 years"	"10"	"Male"	"M"	"2017"	"2017"	5748
	"Delaware"	"10"	"10 years"	"10"	"Male"	"M"	"2018"	"2018"	5868
	"Delaware"	"10"	"10 years"	"10"	"Male"	"M"	"2019"	"2019"	5828
	"Delaware"	"10"	"10 years"	"10"	"Male"	"M"	"2020"	"2020"	5806
	"Delaware"	"10"	"11 years"	"11"	"Female"	"F"	"2016"	"2016"	5696
	"Delaware"	"10"	"11 years"	"11"	"Female"	"F"	"2017"	"2017"	5737
	"Delaware"	"10"	"11 years"	"11"	"Female"	"F"	"2018"	"2018"	5774
	"Delaware"	"10"	"11 years"	"11"	"Female"	"F"	"2019"	"2019"	5756
	"Delaware"	"10"	"11 years"	"11"	"Female"	"F"	"2020"	"2020"	5625
	"Delaware"	"10"	"11 years"	"11"	"Male"	"M"	"2016"	"2016"	5711
	"Delaware"	"10"	"11 years"	"11"	"Male"	"M"	"2017"	"2017"	5826
	"Delaware"	"10"	"11 years"	"11"	"Male"	"M"	"2018"	"2018"	5773
	"Delaware"	"10"	"11 years"	"11"	"Male"	"M"	"2019"	"2019"	5920
	"Delaware"	"10"	"11 years"	"11"	"Male"	"M"	"2020"	"2020"	5841
	"Delaware"	"10"	"12 years"	"12"	"Female"	"F"	"2016"	"2016"	5679
	"Delaware"	"10"	"12 years"	"12"	"Female"	"F"	"2017"	"2017"	5724
	"Delaware"	"10"	"12 years"	"12"	"Female"	"F"	"2018"	"2018"	5779
	"Delaware"	"10"	"12 years"	"12"	"Female"	"F"	"2019"	"2019"	5796
	"Delaware"	"10"	"12 years"	"12"	"Female"	"F"	"2020"	"2020"	5819
	"Delaware"	"10"	"12 years"	"12"	"Male"	"M"	"2016"	"2016"	5794
	"Delaware"	"10"	"12 years"	"12"	"Male"	"M"	"2017"	"2017"	5721
	"Delaware"	"10"	"12 years"	"12"	"Male"	"M"	"2018"	"2018"	5831
	"Delaware"	"10"	"12 years"	"12"	"Male"	"M"	"2019"	"2019"	5798
	"Delaware"	"10"	"12 years"	"12"	"Male"	"M"	"2020"	"2020"	5929
	"Delaware"	"10"	"13 years"	"13"	"Female"	"F"	"2016"	"2016"	5606
	"Delaware"	"10"	"13 years"	"13"	"Female"	"F"	"2017"	"2017"	5673
	"Delaware"	"10"	"13 years"	"13"	"Female"	"F"	"2018"	"2018"	5759
	"Delaware"	"10"	"13 years"	"13"	"Female"	"F"	"2019"	"2019"	5820
	"Delaware"	"10"	"13 years"	"13"	"Female"	"F"	"2020"	"2020"	5840
	"Delaware"	"10"	"13 years"	"13"	"Male"	"M"	"2016"	"2016"	5851
	"Delaware"	"10"	"13 years"	"13"	"Male"	"M"	"2017"	"2017"	5836
	"Delaware"	"10"	"13 years"	"13"	"Male"	"M"	"2018"	"2018"	5733
	"Delaware"	"10"	"13 years"	"13"	"Male"	"M"	"2019"	"2019"	5849
	"Delaware"	"10"	"13 years"	"13"	"Male"	"M"	"2020"	"2020"	5848
	"Delaware"	"10"	"14 years"	"14"	"Female"	"F"	"2016"	"2016"	5556
	"Delaware"	"10"	"14 years"	"14"	"Female"	"F"	"2017"	"2017"	5638
	"Delaware"	"10"	"14 years"	"14"	"Female"	"F"	"2018"	"2018"	5703
	"Delaware"	"10"	"14 years"	"14"	"Female"	"F"	"2019"	"2019"	5808
	"Delaware"	"10"	"14 years"	"14"	"Female"	"F"	"2020"	"2020"	5862
	"Delaware"	"10"	"14 years"	"14"	"Male"	"M"	"2016"	"2016"	5824
	"Delaware"	"10"	"14 years"	"14"	"Male"	"M"	"2017"	"2017"	5875
	"Delaware"	"10"	"14 years"	"14"	"Male"	"M"	"2018"	"2018"	5858
	"Delaware"	"10"	"14 years"	"14"	"Male"	"M"	"2019"	"2019"	5748
	"Delaware"	"10"	"14 years"	"14"	"Male"	"M"	"2020"	"2020"	5876
	"Delaware"	"10"	"15 years"	"15"	"Female"	"F"	"2016"	"2016"	5656
	"Delaware"	"10"	"15 years"	"15"	"Female"	"F"	"2017"	"2017"	5611
	"Delaware"	"10"	"15 years"	"15"	"Female"	"F"	"2018"	"2018"	5729
	"Delaware"	"10"	"15 years"	"15"	"Female"	"F"	"2019"	"2019"	5760
	"Delaware"	"10"	"15 years"	"15"	"Female"	"F"	"2020"	"2020"	5918
	"Delaware"	"10"	"15 years"	"15"	"Male"	"M"	"2016"	"2016"	5852
	"Delaware"	"10"	"15 years"	"15"	"Male"	"M"	"2017"	"2017"	5922
	"Delaware"	"10"	"15 years"	"15"	"Male"	"M"	"2018"	"2018"	5899
	"Delaware"	"10"	"15 years"	"15"	"Male"	"M"	"2019"	"2019"	5920
	"Delaware"	"10"	"15 years"	"15"	"Male"	"M"	"2020"	"2020"	5809
	"Delaware"	"10"	"16 years"	"16"	"Female"	"F"	"2016"	"2016"	5809
	"Delaware"	"10"	"16 years"	"16"	"Female"	"F"	"2017"	"2017"	5727
	"Delaware"	"10"	"16 years"	"16"	"Female"	"F"	"2018"	"2018"	5586
	"Delaware"	"10"	"16 years"	"16"	"Female"	"F"	"2019"	"2019"	5720
	"Delaware"	"10"	"16 years"	"16"	"Female"	"F"	"2020"	"2020"	5787
	"Delaware"	"10"	"16 years"	"16"	"Male"	"M"	"2016"	"2016"	6101
	"Delaware"	"10"	"16 years"	"16"	"Male"	"M"	"2017"	"2017"	5891
	"Delaware"	"10"	"16 years"	"16"	"Male"	"M"	"2018"	"2018"	5964
	"Delaware"	"10"	"16 years"	"16"	"Male"	"M"	"2019"	"2019"	5945
	"Delaware"	"10"	"16 years"	"16"	"Male"	"M"	"2020"	"2020"	5956
	"Delaware"	"10"	"17 years"	"17"	"Female"	"F"	"2016"	"2016"	5677
	"Delaware"	"10"	"17 years"	"17"	"Female"	"F"	"2017"	"2017"	5843
	"Delaware"	"10"	"17 years"	"17"	"Female"	"F"	"2018"	"2018"	5732
	"Delaware"	"10"	"17 years"	"17"	"Female"	"F"	"2019"	"2019"	5625
	"Delaware"	"10"	"17 years"	"17"	"Female"	"F"	"2020"	"2020"	5782
	"Delaware"	"10"	"17 years"	"17"	"Male"	"M"	"2016"	"2016"	5876
	"Delaware"	"10"	"17 years"	"17"	"Male"	"M"	"2017"	"2017"	6114
	"Delaware"	"10"	"17 years"	"17"	"Male"	"M"	"2018"	"2018"	5947
	"Delaware"	"10"	"17 years"	"17"	"Male"	"M"	"2019"	"2019"	5989
	"Delaware"	"10"	"17 years"	"17"	"Male"	"M"	"2020"	"2020"	6025
	"Delaware"	"10"	"18 years"	"18"	"Female"	"F"	"2016"	"2016"	6351
	"Delaware"	"10"	"18 years"	"18"	"Female"	"F"	"2017"	"2017"	6374
	"Delaware"	"10"	"18 years"	"18"	"Female"	"F"	"2018"	"2018"	6519
	"Delaware"	"10"	"18 years"	"18"	"Female"	"F"	"2019"	"2019"	6359
	"Delaware"	"10"	"18 years"	"18"	"Female"	"F"	"2020"	"2020"	6313
	"Delaware"	"10"	"18 years"	"18"	"Male"	"M"	"2016"	"2016"	6308
	"Delaware"	"10"	"18 years"	"18"	"Male"	"M"	"2017"	"2017"	6233
	"Delaware"	"10"	"18 years"	"18"	"Male"	"M"	"2018"	"2018"	6423
	"Delaware"	"10"	"18 years"	"18"	"Male"	"M"	"2019"	"2019"	6298
	"Delaware"	"10"	"18 years"	"18"	"Male"	"M"	"2020"	"2020"	6311
	"Delaware"	"10"	"19 years"	"19"	"Female"	"F"	"2016"	"2016"	6198
	"Delaware"	"10"	"19 years"	"19"	"Female"	"F"	"2017"	"2017"	6271
	"Delaware"	"10"	"19 years"	"19"	"Female"	"F"	"2018"	"2018"	6308
	"Delaware"	"10"	"19 years"	"19"	"Female"	"F"	"2019"	"2019"	6450
	"Delaware"	"10"	"19 years"	"19"	"Female"	"F"	"2020"	"2020"	6304
	"Delaware"	"10"	"19 years"	"19"	"Male"	"M"	"2016"	"2016"	6129
	"Delaware"	"10"	"19 years"	"19"	"Male"	"M"	"2017"	"2017"	6244
	"Delaware"	"10"	"19 years"	"19"	"Male"	"M"	"2018"	"2018"	6193
	"Delaware"	"10"	"19 years"	"19"	"Male"	"M"	"2019"	"2019"	6362
	"Delaware"	"10"	"19 years"	"19"	"Male"	"M"	"2020"	"2020"	6272
	"Delaware"	"10"	"20 years"	"20"	"Female"	"F"	"2016"	"2016"	5784
	"Delaware"	"10"	"20 years"	"20"	"Female"	"F"	"2017"	"2017"	5827
	"Delaware"	"10"	"20 years"	"20"	"Female"	"F"	"2018"	"2018"	5929
	"Delaware"	"10"	"20 years"	"20"	"Female"	"F"	"2019"	"2019"	5939
	"Delaware"	"10"	"20 years"	"20"	"Female"	"F"	"2020"	"2020"	6121
	"Delaware"	"10"	"20 years"	"20"	"Male"	"M"	"2016"	"2016"	5854
	"Delaware"	"10"	"20 years"	"20"	"Male"	"M"	"2017"	"2017"	5854
	"Delaware"	"10"	"20 years"	"20"	"Male"	"M"	"2018"	"2018"	5957
	"Delaware"	"10"	"20 years"	"20"	"Male"	"M"	"2019"	"2019"	5932
	"Delaware"	"10"	"20 years"	"20"	"Male"	"M"	"2020"	"2020"	6068
	"Delaware"	"10"	"21 years"	"21"	"Female"	"F"	"2016"	"2016"	5611
	"Delaware"	"10"	"21 years"	"21"	"Female"	"F"	"2017"	"2017"	5377
	"Delaware"	"10"	"21 years"	"21"	"Female"	"F"	"2018"	"2018"	5385
	"Delaware"	"10"	"21 years"	"21"	"Female"	"F"	"2019"	"2019"	5536
	"Delaware"	"10"	"21 years"	"21"	"Female"	"F"	"2020"	"2020"	5561
	"Delaware"	"10"	"21 years"	"21"	"Male"	"M"	"2016"	"2016"	5873
	"Delaware"	"10"	"21 years"	"21"	"Male"	"M"	"2017"	"2017"	5604
	"Delaware"	"10"	"21 years"	"21"	"Male"	"M"	"2018"	"2018"	5618
	"Delaware"	"10"	"21 years"	"21"	"Male"	"M"	"2019"	"2019"	5750
	"Delaware"	"10"	"21 years"	"21"	"Male"	"M"	"2020"	"2020"	5723
	"Delaware"	"10"	"22 years"	"22"	"Female"	"F"	"2016"	"2016"	5805
	"Delaware"	"10"	"22 years"	"22"	"Female"	"F"	"2017"	"2017"	5677
	"Delaware"	"10"	"22 years"	"22"	"Female"	"F"	"2018"	"2018"	5409
	"Delaware"	"10"	"22 years"	"22"	"Female"	"F"	"2019"	"2019"	5453
	"Delaware"	"10"	"22 years"	"22"	"Female"	"F"	"2020"	"2020"	5584
	"Delaware"	"10"	"22 years"	"22"	"Male"	"M"	"2016"	"2016"	6099
	"Delaware"	"10"	"22 years"	"22"	"Male"	"M"	"2017"	"2017"	5920
	"Delaware"	"10"	"22 years"	"22"	"Male"	"M"	"2018"	"2018"	5589
	"Delaware"	"10"	"22 years"	"22"	"Male"	"M"	"2019"	"2019"	5673
	"Delaware"	"10"	"22 years"	"22"	"Male"	"M"	"2020"	"2020"	5807
	"Delaware"	"10"	"23 years"	"23"	"Female"	"F"	"2016"	"2016"	5990
	"Delaware"	"10"	"23 years"	"23"	"Female"	"F"	"2017"	"2017"	5932
	"Delaware"	"10"	"23 years"	"23"	"Female"	"F"	"2018"	"2018"	5709
	"Delaware"	"10"	"23 years"	"23"	"Female"	"F"	"2019"	"2019"	5483
	"Delaware"	"10"	"23 years"	"23"	"Female"	"F"	"2020"	"2020"	5541
	"Delaware"	"10"	"23 years"	"23"	"Male"	"M"	"2016"	"2016"	6295
	"Delaware"	"10"	"23 years"	"23"	"Male"	"M"	"2017"	"2017"	6289
	"Delaware"	"10"	"23 years"	"23"	"Male"	"M"	"2018"	"2018"	6028
	"Delaware"	"10"	"23 years"	"23"	"Male"	"M"	"2019"	"2019"	5724
	"Delaware"	"10"	"23 years"	"23"	"Male"	"M"	"2020"	"2020"	5773
	"Delaware"	"10"	"24 years"	"24"	"Female"	"F"	"2016"	"2016"	6387
	"Delaware"	"10"	"24 years"	"24"	"Female"	"F"	"2017"	"2017"	6143
	"Delaware"	"10"	"24 years"	"24"	"Female"	"F"	"2018"	"2018"	5999
	"Delaware"	"10"	"24 years"	"24"	"Female"	"F"	"2019"	"2019"	5904
	"Delaware"	"10"	"24 years"	"24"	"Female"	"F"	"2020"	"2020"	5614
	"Delaware"	"10"	"24 years"	"24"	"Male"	"M"	"2016"	"2016"	6508
	"Delaware"	"10"	"24 years"	"24"	"Male"	"M"	"2017"	"2017"	6307
	"Delaware"	"10"	"24 years"	"24"	"Male"	"M"	"2018"	"2018"	6275
	"Delaware"	"10"	"24 years"	"24"	"Male"	"M"	"2019"	"2019"	6014
	"Delaware"	"10"	"24 years"	"24"	"Male"	"M"	"2020"	"2020"	5751
	"Delaware"	"10"	"25 years"	"25"	"Female"	"F"	"2016"	"2016"	6858
	"Delaware"	"10"	"25 years"	"25"	"Female"	"F"	"2017"	"2017"	6314
	"Delaware"	"10"	"25 years"	"25"	"Female"	"F"	"2018"	"2018"	6117
	"Delaware"	"10"	"25 years"	"25"	"Female"	"F"	"2019"	"2019"	6079
	"Delaware"	"10"	"25 years"	"25"	"Female"	"F"	"2020"	"2020"	5928
	"Delaware"	"10"	"25 years"	"25"	"Male"	"M"	"2016"	"2016"	6869
	"Delaware"	"10"	"25 years"	"25"	"Male"	"M"	"2017"	"2017"	6591
	"Delaware"	"10"	"25 years"	"25"	"Male"	"M"	"2018"	"2018"	6359
	"Delaware"	"10"	"25 years"	"25"	"Male"	"M"	"2019"	"2019"	6337
	"Delaware"	"10"	"25 years"	"25"	"Male"	"M"	"2020"	"2020"	6062
	"Delaware"	"10"	"26 years"	"26"	"Female"	"F"	"2016"	"2016"	6952
	"Delaware"	"10"	"26 years"	"26"	"Female"	"F"	"2017"	"2017"	6839
	"Delaware"	"10"	"26 years"	"26"	"Female"	"F"	"2018"	"2018"	6340
	"Delaware"	"10"	"26 years"	"26"	"Female"	"F"	"2019"	"2019"	6166
	"Delaware"	"10"	"26 years"	"26"	"Female"	"F"	"2020"	"2020"	6096
	"Delaware"	"10"	"26 years"	"26"	"Male"	"M"	"2016"	"2016"	7160
	"Delaware"	"10"	"26 years"	"26"	"Male"	"M"	"2017"	"2017"	6894
	"Delaware"	"10"	"26 years"	"26"	"Male"	"M"	"2018"	"2018"	6594
	"Delaware"	"10"	"26 years"	"26"	"Male"	"M"	"2019"	"2019"	6379
	"Delaware"	"10"	"26 years"	"26"	"Male"	"M"	"2020"	"2020"	6388
	"Delaware"	"10"	"27 years"	"27"	"Female"	"F"	"2016"	"2016"	7042
	"Delaware"	"10"	"27 years"	"27"	"Female"	"F"	"2017"	"2017"	6885
	"Delaware"	"10"	"27 years"	"27"	"Female"	"F"	"2018"	"2018"	6818
	"Delaware"	"10"	"27 years"	"27"	"Female"	"F"	"2019"	"2019"	6347
	"Delaware"	"10"	"27 years"	"27"	"Female"	"F"	"2020"	"2020"	6277
	"Delaware"	"10"	"27 years"	"27"	"Male"	"M"	"2016"	"2016"	6911
	"Delaware"	"10"	"27 years"	"27"	"Male"	"M"	"2017"	"2017"	7150
	"Delaware"	"10"	"27 years"	"27"	"Male"	"M"	"2018"	"2018"	6884
	"Delaware"	"10"	"27 years"	"27"	"Male"	"M"	"2019"	"2019"	6660
	"Delaware"	"10"	"27 years"	"27"	"Male"	"M"	"2020"	"2020"	6374
	"Delaware"	"10"	"28 years"	"28"	"Female"	"F"	"2016"	"2016"	6590
	"Delaware"	"10"	"28 years"	"28"	"Female"	"F"	"2017"	"2017"	6955
	"Delaware"	"10"	"28 years"	"28"	"Female"	"F"	"2018"	"2018"	6924
	"Delaware"	"10"	"28 years"	"28"	"Female"	"F"	"2019"	"2019"	6897
	"Delaware"	"10"	"28 years"	"28"	"Female"	"F"	"2020"	"2020"	6435
	"Delaware"	"10"	"28 years"	"28"	"Male"	"M"	"2016"	"2016"	6538
	"Delaware"	"10"	"28 years"	"28"	"Male"	"M"	"2017"	"2017"	6823
	"Delaware"	"10"	"28 years"	"28"	"Male"	"M"	"2018"	"2018"	7001
	"Delaware"	"10"	"28 years"	"28"	"Male"	"M"	"2019"	"2019"	6850
	"Delaware"	"10"	"28 years"	"28"	"Male"	"M"	"2020"	"2020"	6647
	"Delaware"	"10"	"29 years"	"29"	"Female"	"F"	"2016"	"2016"	6102
	"Delaware"	"10"	"29 years"	"29"	"Female"	"F"	"2017"	"2017"	6579
	"Delaware"	"10"	"29 years"	"29"	"Female"	"F"	"2018"	"2018"	6954
	"Delaware"	"10"	"29 years"	"29"	"Female"	"F"	"2019"	"2019"	6940
	"Delaware"	"10"	"29 years"	"29"	"Female"	"F"	"2020"	"2020"	6893
	"Delaware"	"10"	"29 years"	"29"	"Male"	"M"	"2016"	"2016"	6221
	"Delaware"	"10"	"29 years"	"29"	"Male"	"M"	"2017"	"2017"	6529
	"Delaware"	"10"	"29 years"	"29"	"Male"	"M"	"2018"	"2018"	6877
	"Delaware"	"10"	"29 years"	"29"	"Male"	"M"	"2019"	"2019"	7006
	"Delaware"	"10"	"29 years"	"29"	"Male"	"M"	"2020"	"2020"	6891
	"Delaware"	"10"	"30 years"	"30"	"Female"	"F"	"2016"	"2016"	6163
	"Delaware"	"10"	"30 years"	"30"	"Female"	"F"	"2017"	"2017"	6133
	"Delaware"	"10"	"30 years"	"30"	"Female"	"F"	"2018"	"2018"	6578
	"Delaware"	"10"	"30 years"	"30"	"Female"	"F"	"2019"	"2019"	6956
	"Delaware"	"10"	"30 years"	"30"	"Female"	"F"	"2020"	"2020"	6999
	"Delaware"	"10"	"30 years"	"30"	"Male"	"M"	"2016"	"2016"	6071
	"Delaware"	"10"	"30 years"	"30"	"Male"	"M"	"2017"	"2017"	6161
	"Delaware"	"10"	"30 years"	"30"	"Male"	"M"	"2018"	"2018"	6505
	"Delaware"	"10"	"30 years"	"30"	"Male"	"M"	"2019"	"2019"	6810
	"Delaware"	"10"	"30 years"	"30"	"Male"	"M"	"2020"	"2020"	6983
	"Delaware"	"10"	"31 years"	"31"	"Female"	"F"	"2016"	"2016"	6154
	"Delaware"	"10"	"31 years"	"31"	"Female"	"F"	"2017"	"2017"	6195
	"Delaware"	"10"	"31 years"	"31"	"Female"	"F"	"2018"	"2018"	6199
	"Delaware"	"10"	"31 years"	"31"	"Female"	"F"	"2019"	"2019"	6581
	"Delaware"	"10"	"31 years"	"31"	"Female"	"F"	"2020"	"2020"	6959
	"Delaware"	"10"	"31 years"	"31"	"Male"	"M"	"2016"	"2016"	6150
	"Delaware"	"10"	"31 years"	"31"	"Male"	"M"	"2017"	"2017"	6041
	"Delaware"	"10"	"31 years"	"31"	"Male"	"M"	"2018"	"2018"	6227
	"Delaware"	"10"	"31 years"	"31"	"Male"	"M"	"2019"	"2019"	6555
	"Delaware"	"10"	"31 years"	"31"	"Male"	"M"	"2020"	"2020"	6775
	"Delaware"	"10"	"32 years"	"32"	"Female"	"F"	"2016"	"2016"	5945
	"Delaware"	"10"	"32 years"	"32"	"Female"	"F"	"2017"	"2017"	6143
	"Delaware"	"10"	"32 years"	"32"	"Female"	"F"	"2018"	"2018"	6212
	"Delaware"	"10"	"32 years"	"32"	"Female"	"F"	"2019"	"2019"	6239
	"Delaware"	"10"	"32 years"	"32"	"Female"	"F"	"2020"	"2020"	6601
	"Delaware"	"10"	"32 years"	"32"	"Male"	"M"	"2016"	"2016"	5838
	"Delaware"	"10"	"32 years"	"32"	"Male"	"M"	"2017"	"2017"	6150
	"Delaware"	"10"	"32 years"	"32"	"Male"	"M"	"2018"	"2018"	5998
	"Delaware"	"10"	"32 years"	"32"	"Male"	"M"	"2019"	"2019"	6187
	"Delaware"	"10"	"32 years"	"32"	"Male"	"M"	"2020"	"2020"	6483
	"Delaware"	"10"	"33 years"	"33"	"Female"	"F"	"2016"	"2016"	5928
	"Delaware"	"10"	"33 years"	"33"	"Female"	"F"	"2017"	"2017"	5967
	"Delaware"	"10"	"33 years"	"33"	"Female"	"F"	"2018"	"2018"	6188
	"Delaware"	"10"	"33 years"	"33"	"Female"	"F"	"2019"	"2019"	6277
	"Delaware"	"10"	"33 years"	"33"	"Female"	"F"	"2020"	"2020"	6274
	"Delaware"	"10"	"33 years"	"33"	"Male"	"M"	"2016"	"2016"	6048
	"Delaware"	"10"	"33 years"	"33"	"Male"	"M"	"2017"	"2017"	5926
	"Delaware"	"10"	"33 years"	"33"	"Male"	"M"	"2018"	"2018"	6224
	"Delaware"	"10"	"33 years"	"33"	"Male"	"M"	"2019"	"2019"	6035
	"Delaware"	"10"	"33 years"	"33"	"Male"	"M"	"2020"	"2020"	6239
	"Delaware"	"10"	"34 years"	"34"	"Female"	"F"	"2016"	"2016"	5939
	"Delaware"	"10"	"34 years"	"34"	"Female"	"F"	"2017"	"2017"	5920
	"Delaware"	"10"	"34 years"	"34"	"Female"	"F"	"2018"	"2018"	5928
	"Delaware"	"10"	"34 years"	"34"	"Female"	"F"	"2019"	"2019"	6200
	"Delaware"	"10"	"34 years"	"34"	"Female"	"F"	"2020"	"2020"	6307
	"Delaware"	"10"	"34 years"	"34"	"Male"	"M"	"2016"	"2016"	5793
	"Delaware"	"10"	"34 years"	"34"	"Male"	"M"	"2017"	"2017"	6034
	"Delaware"	"10"	"34 years"	"34"	"Male"	"M"	"2018"	"2018"	5932
	"Delaware"	"10"	"34 years"	"34"	"Male"	"M"	"2019"	"2019"	6241
	"Delaware"	"10"	"34 years"	"34"	"Male"	"M"	"2020"	"2020"	6041
	"Delaware"	"10"	"35 years"	"35"	"Female"	"F"	"2016"	"2016"	5997
	"Delaware"	"10"	"35 years"	"35"	"Female"	"F"	"2017"	"2017"	5939
	"Delaware"	"10"	"35 years"	"35"	"Female"	"F"	"2018"	"2018"	5934
	"Delaware"	"10"	"35 years"	"35"	"Female"	"F"	"2019"	"2019"	5959
	"Delaware"	"10"	"35 years"	"35"	"Female"	"F"	"2020"	"2020"	6223
	"Delaware"	"10"	"35 years"	"35"	"Male"	"M"	"2016"	"2016"	5633
	"Delaware"	"10"	"35 years"	"35"	"Male"	"M"	"2017"	"2017"	5780
	"Delaware"	"10"	"35 years"	"35"	"Male"	"M"	"2018"	"2018"	6109
	"Delaware"	"10"	"35 years"	"35"	"Male"	"M"	"2019"	"2019"	6000
	"Delaware"	"10"	"35 years"	"35"	"Male"	"M"	"2020"	"2020"	6210
