"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"15 years"	"15"	"Nebraska"	"31"	"Female"	"F"	"2004"	"2004"	12301
	"15 years"	"15"	"Nebraska"	"31"	"Female"	"F"	"2005"	"2005"	12992
	"15 years"	"15"	"Nebraska"	"31"	"Male"	"M"	"2001"	"2001"	13574
	"15 years"	"15"	"Nebraska"	"31"	"Male"	"M"	"2002"	"2002"	13476
	"15 years"	"15"	"Nebraska"	"31"	"Male"	"M"	"2003"	"2003"	13324
	"15 years"	"15"	"Nebraska"	"31"	"Male"	"M"	"2004"	"2004"	13453
	"15 years"	"15"	"Nebraska"	"31"	"Male"	"M"	"2005"	"2005"	13959
	"15 years"	"15"	"Nevada"	"32"	"Female"	"F"	"2001"	"2001"	13482
	"15 years"	"15"	"Nevada"	"32"	"Female"	"F"	"2002"	"2002"	13898
	"15 years"	"15"	"Nevada"	"32"	"Female"	"F"	"2003"	"2003"	14555
	"15 years"	"15"	"Nevada"	"32"	"Female"	"F"	"2004"	"2004"	15651
	"15 years"	"15"	"Nevada"	"32"	"Female"	"F"	"2005"	"2005"	17130
	"15 years"	"15"	"Nevada"	"32"	"Male"	"M"	"2001"	"2001"	14499
	"15 years"	"15"	"Nevada"	"32"	"Male"	"M"	"2002"	"2002"	14966
	"15 years"	"15"	"Nevada"	"32"	"Male"	"M"	"2003"	"2003"	15573
	"15 years"	"15"	"Nevada"	"32"	"Male"	"M"	"2004"	"2004"	16472
	"15 years"	"15"	"Nevada"	"32"	"Male"	"M"	"2005"	"2005"	17972
	"15 years"	"15"	"New Hampshire"	"33"	"Female"	"F"	"2001"	"2001"	9118
	"15 years"	"15"	"New Hampshire"	"33"	"Female"	"F"	"2002"	"2002"	9132
	"15 years"	"15"	"New Hampshire"	"33"	"Female"	"F"	"2003"	"2003"	9355
	"15 years"	"15"	"New Hampshire"	"33"	"Female"	"F"	"2004"	"2004"	9500
	"15 years"	"15"	"New Hampshire"	"33"	"Female"	"F"	"2005"	"2005"	9526
	"15 years"	"15"	"New Hampshire"	"33"	"Male"	"M"	"2001"	"2001"	9475
	"15 years"	"15"	"New Hampshire"	"33"	"Male"	"M"	"2002"	"2002"	9495
	"15 years"	"15"	"New Hampshire"	"33"	"Male"	"M"	"2003"	"2003"	9729
	"15 years"	"15"	"New Hampshire"	"33"	"Male"	"M"	"2004"	"2004"	9950
	"15 years"	"15"	"New Hampshire"	"33"	"Male"	"M"	"2005"	"2005"	10433
	"15 years"	"15"	"New Jersey"	"34"	"Female"	"F"	"2001"	"2001"	55404
	"15 years"	"15"	"New Jersey"	"34"	"Female"	"F"	"2002"	"2002"	56707
	"15 years"	"15"	"New Jersey"	"34"	"Female"	"F"	"2003"	"2003"	58569
	"15 years"	"15"	"New Jersey"	"34"	"Female"	"F"	"2004"	"2004"	60721
	"15 years"	"15"	"New Jersey"	"34"	"Female"	"F"	"2005"	"2005"	62982
	"15 years"	"15"	"New Jersey"	"34"	"Male"	"M"	"2001"	"2001"	58540
	"15 years"	"15"	"New Jersey"	"34"	"Male"	"M"	"2002"	"2002"	59142
	"15 years"	"15"	"New Jersey"	"34"	"Male"	"M"	"2003"	"2003"	61869
	"15 years"	"15"	"New Jersey"	"34"	"Male"	"M"	"2004"	"2004"	63821
	"15 years"	"15"	"New Jersey"	"34"	"Male"	"M"	"2005"	"2005"	66190
	"15 years"	"15"	"New Mexico"	"35"	"Female"	"F"	"2001"	"2001"	14444
	"15 years"	"15"	"New Mexico"	"35"	"Female"	"F"	"2002"	"2002"	14546
	"15 years"	"15"	"New Mexico"	"35"	"Female"	"F"	"2003"	"2003"	14389
	"15 years"	"15"	"New Mexico"	"35"	"Female"	"F"	"2004"	"2004"	14649
	"15 years"	"15"	"New Mexico"	"35"	"Female"	"F"	"2005"	"2005"	14971
	"15 years"	"15"	"New Mexico"	"35"	"Male"	"M"	"2001"	"2001"	15114
	"15 years"	"15"	"New Mexico"	"35"	"Male"	"M"	"2002"	"2002"	15391
	"15 years"	"15"	"New Mexico"	"35"	"Male"	"M"	"2003"	"2003"	15036
	"15 years"	"15"	"New Mexico"	"35"	"Male"	"M"	"2004"	"2004"	15181
	"15 years"	"15"	"New Mexico"	"35"	"Male"	"M"	"2005"	"2005"	15645
	"15 years"	"15"	"New York"	"36"	"Female"	"F"	"2001"	"2001"	126591
	"15 years"	"15"	"New York"	"36"	"Female"	"F"	"2002"	"2002"	127859
	"15 years"	"15"	"New York"	"36"	"Female"	"F"	"2003"	"2003"	130248
	"15 years"	"15"	"New York"	"36"	"Female"	"F"	"2004"	"2004"	132821
	"15 years"	"15"	"New York"	"36"	"Female"	"F"	"2005"	"2005"	138018
	"15 years"	"15"	"New York"	"36"	"Male"	"M"	"2001"	"2001"	133509
	"15 years"	"15"	"New York"	"36"	"Male"	"M"	"2002"	"2002"	133733
	"15 years"	"15"	"New York"	"36"	"Male"	"M"	"2003"	"2003"	136745
	"15 years"	"15"	"New York"	"36"	"Male"	"M"	"2004"	"2004"	139343
	"15 years"	"15"	"New York"	"36"	"Male"	"M"	"2005"	"2005"	145211
	"15 years"	"15"	"North Carolina"	"37"	"Female"	"F"	"2001"	"2001"	52680
	"15 years"	"15"	"North Carolina"	"37"	"Female"	"F"	"2002"	"2002"	53758
	"15 years"	"15"	"North Carolina"	"37"	"Female"	"F"	"2003"	"2003"	55891
	"15 years"	"15"	"North Carolina"	"37"	"Female"	"F"	"2004"	"2004"	57525
	"15 years"	"15"	"North Carolina"	"37"	"Female"	"F"	"2005"	"2005"	61412
	"15 years"	"15"	"North Carolina"	"37"	"Male"	"M"	"2001"	"2001"	55110
	"15 years"	"15"	"North Carolina"	"37"	"Male"	"M"	"2002"	"2002"	56338
	"15 years"	"15"	"North Carolina"	"37"	"Male"	"M"	"2003"	"2003"	58186
	"15 years"	"15"	"North Carolina"	"37"	"Male"	"M"	"2004"	"2004"	60205
	"15 years"	"15"	"North Carolina"	"37"	"Male"	"M"	"2005"	"2005"	64039
	"15 years"	"15"	"North Dakota"	"38"	"Female"	"F"	"2001"	"2001"	4843
	"15 years"	"15"	"North Dakota"	"38"	"Female"	"F"	"2002"	"2002"	4613
	"15 years"	"15"	"North Dakota"	"38"	"Female"	"F"	"2003"	"2003"	4339
	"15 years"	"15"	"North Dakota"	"38"	"Female"	"F"	"2004"	"2004"	4581
	"15 years"	"15"	"North Dakota"	"38"	"Female"	"F"	"2005"	"2005"	4435
	"15 years"	"15"	"North Dakota"	"38"	"Male"	"M"	"2001"	"2001"	5128
	"15 years"	"15"	"North Dakota"	"38"	"Male"	"M"	"2002"	"2002"	4785
	"15 years"	"15"	"North Dakota"	"38"	"Male"	"M"	"2003"	"2003"	4857
	"15 years"	"15"	"North Dakota"	"38"	"Male"	"M"	"2004"	"2004"	4666
	"15 years"	"15"	"North Dakota"	"38"	"Male"	"M"	"2005"	"2005"	4762
	"15 years"	"15"	"Ohio"	"39"	"Female"	"F"	"2001"	"2001"	80098
	"15 years"	"15"	"Ohio"	"39"	"Female"	"F"	"2002"	"2002"	79958
	"15 years"	"15"	"Ohio"	"39"	"Female"	"F"	"2003"	"2003"	80401
	"15 years"	"15"	"Ohio"	"39"	"Female"	"F"	"2004"	"2004"	81928
	"15 years"	"15"	"Ohio"	"39"	"Female"	"F"	"2005"	"2005"	83857
	"15 years"	"15"	"Ohio"	"39"	"Male"	"M"	"2001"	"2001"	85057
	"15 years"	"15"	"Ohio"	"39"	"Male"	"M"	"2002"	"2002"	83764
	"15 years"	"15"	"Ohio"	"39"	"Male"	"M"	"2003"	"2003"	85046
	"15 years"	"15"	"Ohio"	"39"	"Male"	"M"	"2004"	"2004"	86083
	"15 years"	"15"	"Ohio"	"39"	"Male"	"M"	"2005"	"2005"	88839
	"15 years"	"15"	"Oklahoma"	"40"	"Female"	"F"	"2001"	"2001"	25112
	"15 years"	"15"	"Oklahoma"	"40"	"Female"	"F"	"2002"	"2002"	24518
	"15 years"	"15"	"Oklahoma"	"40"	"Female"	"F"	"2003"	"2003"	24762
	"15 years"	"15"	"Oklahoma"	"40"	"Female"	"F"	"2004"	"2004"	24794
	"15 years"	"15"	"Oklahoma"	"40"	"Female"	"F"	"2005"	"2005"	25601
	"15 years"	"15"	"Oklahoma"	"40"	"Male"	"M"	"2001"	"2001"	26535
	"15 years"	"15"	"Oklahoma"	"40"	"Male"	"M"	"2002"	"2002"	25836
	"15 years"	"15"	"Oklahoma"	"40"	"Male"	"M"	"2003"	"2003"	25565
	"15 years"	"15"	"Oklahoma"	"40"	"Male"	"M"	"2004"	"2004"	25949
	"15 years"	"15"	"Oklahoma"	"40"	"Male"	"M"	"2005"	"2005"	26733
	"15 years"	"15"	"Oregon"	"41"	"Female"	"F"	"2001"	"2001"	23615
	"15 years"	"15"	"Oregon"	"41"	"Female"	"F"	"2002"	"2002"	23721
	"15 years"	"15"	"Oregon"	"41"	"Female"	"F"	"2003"	"2003"	23976
	"15 years"	"15"	"Oregon"	"41"	"Female"	"F"	"2004"	"2004"	24467
	"15 years"	"15"	"Oregon"	"41"	"Female"	"F"	"2005"	"2005"	25096
	"15 years"	"15"	"Oregon"	"41"	"Male"	"M"	"2001"	"2001"	25128
	"15 years"	"15"	"Oregon"	"41"	"Male"	"M"	"2002"	"2002"	25287
	"15 years"	"15"	"Oregon"	"41"	"Male"	"M"	"2003"	"2003"	24998
	"15 years"	"15"	"Oregon"	"41"	"Male"	"M"	"2004"	"2004"	26002
	"15 years"	"15"	"Oregon"	"41"	"Male"	"M"	"2005"	"2005"	27211
	"15 years"	"15"	"Pennsylvania"	"42"	"Female"	"F"	"2001"	"2001"	83125
	"15 years"	"15"	"Pennsylvania"	"42"	"Female"	"F"	"2002"	"2002"	83693
	"15 years"	"15"	"Pennsylvania"	"42"	"Female"	"F"	"2003"	"2003"	84696
	"15 years"	"15"	"Pennsylvania"	"42"	"Female"	"F"	"2004"	"2004"	86306
	"15 years"	"15"	"Pennsylvania"	"42"	"Female"	"F"	"2005"	"2005"	89157
	"15 years"	"15"	"Pennsylvania"	"42"	"Male"	"M"	"2001"	"2001"	88133
	"15 years"	"15"	"Pennsylvania"	"42"	"Male"	"M"	"2002"	"2002"	88836
	"15 years"	"15"	"Pennsylvania"	"42"	"Male"	"M"	"2003"	"2003"	89666
	"15 years"	"15"	"Pennsylvania"	"42"	"Male"	"M"	"2004"	"2004"	91492
	"15 years"	"15"	"Pennsylvania"	"42"	"Male"	"M"	"2005"	"2005"	94294
	"15 years"	"15"	"Rhode Island"	"44"	"Female"	"F"	"2001"	"2001"	6601
	"15 years"	"15"	"Rhode Island"	"44"	"Female"	"F"	"2002"	"2002"	6834
	"15 years"	"15"	"Rhode Island"	"44"	"Female"	"F"	"2003"	"2003"	7128
	"15 years"	"15"	"Rhode Island"	"44"	"Female"	"F"	"2004"	"2004"	6979
	"15 years"	"15"	"Rhode Island"	"44"	"Female"	"F"	"2005"	"2005"	7508
	"15 years"	"15"	"Rhode Island"	"44"	"Male"	"M"	"2001"	"2001"	7087
	"15 years"	"15"	"Rhode Island"	"44"	"Male"	"M"	"2002"	"2002"	7337
	"15 years"	"15"	"Rhode Island"	"44"	"Male"	"M"	"2003"	"2003"	7368
	"15 years"	"15"	"Rhode Island"	"44"	"Male"	"M"	"2004"	"2004"	7626
	"15 years"	"15"	"Rhode Island"	"44"	"Male"	"M"	"2005"	"2005"	7967
	"15 years"	"15"	"South Carolina"	"45"	"Female"	"F"	"2001"	"2001"	28116
	"15 years"	"15"	"South Carolina"	"45"	"Female"	"F"	"2002"	"2002"	28032
	"15 years"	"15"	"South Carolina"	"45"	"Female"	"F"	"2003"	"2003"	28775
	"15 years"	"15"	"South Carolina"	"45"	"Female"	"F"	"2004"	"2004"	30005
	"15 years"	"15"	"South Carolina"	"45"	"Female"	"F"	"2005"	"2005"	31470
	"15 years"	"15"	"South Carolina"	"45"	"Male"	"M"	"2001"	"2001"	29009
	"15 years"	"15"	"South Carolina"	"45"	"Male"	"M"	"2002"	"2002"	29438
	"15 years"	"15"	"South Carolina"	"45"	"Male"	"M"	"2003"	"2003"	29653
	"15 years"	"15"	"South Carolina"	"45"	"Male"	"M"	"2004"	"2004"	31104
	"15 years"	"15"	"South Carolina"	"45"	"Male"	"M"	"2005"	"2005"	32863
	"15 years"	"15"	"South Dakota"	"46"	"Female"	"F"	"2001"	"2001"	5897
	"15 years"	"15"	"South Dakota"	"46"	"Female"	"F"	"2002"	"2002"	5933
	"15 years"	"15"	"South Dakota"	"46"	"Female"	"F"	"2003"	"2003"	5832
	"15 years"	"15"	"South Dakota"	"46"	"Female"	"F"	"2004"	"2004"	5735
	"15 years"	"15"	"South Dakota"	"46"	"Female"	"F"	"2005"	"2005"	5828
	"15 years"	"15"	"South Dakota"	"46"	"Male"	"M"	"2001"	"2001"	6521
	"15 years"	"15"	"South Dakota"	"46"	"Male"	"M"	"2002"	"2002"	6188
	"15 years"	"15"	"South Dakota"	"46"	"Male"	"M"	"2003"	"2003"	6053
	"15 years"	"15"	"South Dakota"	"46"	"Male"	"M"	"2004"	"2004"	6155
	"15 years"	"15"	"South Dakota"	"46"	"Male"	"M"	"2005"	"2005"	6074
	"15 years"	"15"	"Tennessee"	"47"	"Female"	"F"	"2001"	"2001"	38316
	"15 years"	"15"	"Tennessee"	"47"	"Female"	"F"	"2002"	"2002"	38355
	"15 years"	"15"	"Tennessee"	"47"	"Female"	"F"	"2003"	"2003"	38813
	"15 years"	"15"	"Tennessee"	"47"	"Female"	"F"	"2004"	"2004"	40493
	"15 years"	"15"	"Tennessee"	"47"	"Female"	"F"	"2005"	"2005"	41940
	"15 years"	"15"	"Tennessee"	"47"	"Male"	"M"	"2001"	"2001"	40325
	"15 years"	"15"	"Tennessee"	"47"	"Male"	"M"	"2002"	"2002"	40118
	"15 years"	"15"	"Tennessee"	"47"	"Male"	"M"	"2003"	"2003"	41030
	"15 years"	"15"	"Tennessee"	"47"	"Male"	"M"	"2004"	"2004"	42425
	"15 years"	"15"	"Tennessee"	"47"	"Male"	"M"	"2005"	"2005"	44283
	"15 years"	"15"	"Texas"	"48"	"Female"	"F"	"2001"	"2001"	160628
	"15 years"	"15"	"Texas"	"48"	"Female"	"F"	"2002"	"2002"	162649
	"15 years"	"15"	"Texas"	"48"	"Female"	"F"	"2003"	"2003"	164754
	"15 years"	"15"	"Texas"	"48"	"Female"	"F"	"2004"	"2004"	167339
	"15 years"	"15"	"Texas"	"48"	"Female"	"F"	"2005"	"2005"	174790
	"15 years"	"15"	"Texas"	"48"	"Male"	"M"	"2001"	"2001"	168914
	"15 years"	"15"	"Texas"	"48"	"Male"	"M"	"2002"	"2002"	170741
	"15 years"	"15"	"Texas"	"48"	"Male"	"M"	"2003"	"2003"	172954
	"15 years"	"15"	"Texas"	"48"	"Male"	"M"	"2004"	"2004"	176090
	"15 years"	"15"	"Texas"	"48"	"Male"	"M"	"2005"	"2005"	183986
	"15 years"	"15"	"Utah"	"49"	"Female"	"F"	"2001"	"2001"	19380
	"15 years"	"15"	"Utah"	"49"	"Female"	"F"	"2002"	"2002"	19093
	"15 years"	"15"	"Utah"	"49"	"Female"	"F"	"2003"	"2003"	19019
	"15 years"	"15"	"Utah"	"49"	"Female"	"F"	"2004"	"2004"	19487
	"15 years"	"15"	"Utah"	"49"	"Female"	"F"	"2005"	"2005"	19921
	"15 years"	"15"	"Utah"	"49"	"Male"	"M"	"2001"	"2001"	20194
	"15 years"	"15"	"Utah"	"49"	"Male"	"M"	"2002"	"2002"	20218
	"15 years"	"15"	"Utah"	"49"	"Male"	"M"	"2003"	"2003"	20128
	"15 years"	"15"	"Utah"	"49"	"Male"	"M"	"2004"	"2004"	20489
	"15 years"	"15"	"Utah"	"49"	"Male"	"M"	"2005"	"2005"	21260
	"15 years"	"15"	"Vermont"	"50"	"Female"	"F"	"2001"	"2001"	4421
	"15 years"	"15"	"Vermont"	"50"	"Female"	"F"	"2002"	"2002"	4462
	"15 years"	"15"	"Vermont"	"50"	"Female"	"F"	"2003"	"2003"	4421
	"15 years"	"15"	"Vermont"	"50"	"Female"	"F"	"2004"	"2004"	4583
	"15 years"	"15"	"Vermont"	"50"	"Female"	"F"	"2005"	"2005"	4550
	"15 years"	"15"	"Vermont"	"50"	"Male"	"M"	"2001"	"2001"	4662
	"15 years"	"15"	"Vermont"	"50"	"Male"	"M"	"2002"	"2002"	4757
	"15 years"	"15"	"Vermont"	"50"	"Male"	"M"	"2003"	"2003"	4800
	"15 years"	"15"	"Vermont"	"50"	"Male"	"M"	"2004"	"2004"	4803
	"15 years"	"15"	"Vermont"	"50"	"Male"	"M"	"2005"	"2005"	4869
	"15 years"	"15"	"Virginia"	"51"	"Female"	"F"	"2001"	"2001"	47944
	"15 years"	"15"	"Virginia"	"51"	"Female"	"F"	"2002"	"2002"	48628
	"15 years"	"15"	"Virginia"	"51"	"Female"	"F"	"2003"	"2003"	49783
	"15 years"	"15"	"Virginia"	"51"	"Female"	"F"	"2004"	"2004"	50893
	"15 years"	"15"	"Virginia"	"51"	"Female"	"F"	"2005"	"2005"	53105
	"15 years"	"15"	"Virginia"	"51"	"Male"	"M"	"2001"	"2001"	50606
	"15 years"	"15"	"Virginia"	"51"	"Male"	"M"	"2002"	"2002"	50824
	"15 years"	"15"	"Virginia"	"51"	"Male"	"M"	"2003"	"2003"	51697
	"15 years"	"15"	"Virginia"	"51"	"Male"	"M"	"2004"	"2004"	53433
	"15 years"	"15"	"Virginia"	"51"	"Male"	"M"	"2005"	"2005"	55866
	"15 years"	"15"	"Washington"	"53"	"Female"	"F"	"2001"	"2001"	42900
	"15 years"	"15"	"Washington"	"53"	"Female"	"F"	"2002"	"2002"	42335
	"15 years"	"15"	"Washington"	"53"	"Female"	"F"	"2003"	"2003"	42859
	"15 years"	"15"	"Washington"	"53"	"Female"	"F"	"2004"	"2004"	43588
	"15 years"	"15"	"Washington"	"53"	"Female"	"F"	"2005"	"2005"	44919
	"15 years"	"15"	"Washington"	"53"	"Male"	"M"	"2001"	"2001"	44812
	"15 years"	"15"	"Washington"	"53"	"Male"	"M"	"2002"	"2002"	44649
	"15 years"	"15"	"Washington"	"53"	"Male"	"M"	"2003"	"2003"	45245
	"15 years"	"15"	"Washington"	"53"	"Male"	"M"	"2004"	"2004"	46178
	"15 years"	"15"	"Washington"	"53"	"Male"	"M"	"2005"	"2005"	48243
	"15 years"	"15"	"West Virginia"	"54"	"Female"	"F"	"2001"	"2001"	11441
	"15 years"	"15"	"West Virginia"	"54"	"Female"	"F"	"2002"	"2002"	11296
	"15 years"	"15"	"West Virginia"	"54"	"Female"	"F"	"2003"	"2003"	11069
	"15 years"	"15"	"West Virginia"	"54"	"Female"	"F"	"2004"	"2004"	11284
	"15 years"	"15"	"West Virginia"	"54"	"Female"	"F"	"2005"	"2005"	11844
	"15 years"	"15"	"West Virginia"	"54"	"Male"	"M"	"2001"	"2001"	12224
	"15 years"	"15"	"West Virginia"	"54"	"Male"	"M"	"2002"	"2002"	12051
	"15 years"	"15"	"West Virginia"	"54"	"Male"	"M"	"2003"	"2003"	11875
	"15 years"	"15"	"West Virginia"	"54"	"Male"	"M"	"2004"	"2004"	11932
	"15 years"	"15"	"West Virginia"	"54"	"Male"	"M"	"2005"	"2005"	12336
	"15 years"	"15"	"Wisconsin"	"55"	"Female"	"F"	"2001"	"2001"	40282
	"15 years"	"15"	"Wisconsin"	"55"	"Female"	"F"	"2002"	"2002"	39687
	"15 years"	"15"	"Wisconsin"	"55"	"Female"	"F"	"2003"	"2003"	39345
	"15 years"	"15"	"Wisconsin"	"55"	"Female"	"F"	"2004"	"2004"	39543
	"15 years"	"15"	"Wisconsin"	"55"	"Female"	"F"	"2005"	"2005"	40766
	"15 years"	"15"	"Wisconsin"	"55"	"Male"	"M"	"2001"	"2001"	42458
	"15 years"	"15"	"Wisconsin"	"55"	"Male"	"M"	"2002"	"2002"	42428
	"15 years"	"15"	"Wisconsin"	"55"	"Male"	"M"	"2003"	"2003"	42056
	"15 years"	"15"	"Wisconsin"	"55"	"Male"	"M"	"2004"	"2004"	42374
	"15 years"	"15"	"Wisconsin"	"55"	"Male"	"M"	"2005"	"2005"	43518
	"15 years"	"15"	"Wyoming"	"56"	"Female"	"F"	"2001"	"2001"	3953
	"15 years"	"15"	"Wyoming"	"56"	"Female"	"F"	"2002"	"2002"	3924
	"15 years"	"15"	"Wyoming"	"56"	"Female"	"F"	"2003"	"2003"	3664
	"15 years"	"15"	"Wyoming"	"56"	"Female"	"F"	"2004"	"2004"	3608
	"15 years"	"15"	"Wyoming"	"56"	"Female"	"F"	"2005"	"2005"	3673
	"15 years"	"15"	"Wyoming"	"56"	"Male"	"M"	"2001"	"2001"	4224
	"15 years"	"15"	"Wyoming"	"56"	"Male"	"M"	"2002"	"2002"	4057
	"15 years"	"15"	"Wyoming"	"56"	"Male"	"M"	"2003"	"2003"	3866
	"15 years"	"15"	"Wyoming"	"56"	"Male"	"M"	"2004"	"2004"	3972
	"15 years"	"15"	"Wyoming"	"56"	"Male"	"M"	"2005"	"2005"	4077
	"16 years"	"16"	"Alabama"	"01"	"Female"	"F"	"2001"	"2001"	31776
	"16 years"	"16"	"Alabama"	"01"	"Female"	"F"	"2002"	"2002"	31427
	"16 years"	"16"	"Alabama"	"01"	"Female"	"F"	"2003"	"2003"	31123
	"16 years"	"16"	"Alabama"	"01"	"Female"	"F"	"2004"	"2004"	31247
	"16 years"	"16"	"Alabama"	"01"	"Female"	"F"	"2005"	"2005"	32224
	"16 years"	"16"	"Alabama"	"01"	"Male"	"M"	"2001"	"2001"	33193
	"16 years"	"16"	"Alabama"	"01"	"Male"	"M"	"2002"	"2002"	32954
	"16 years"	"16"	"Alabama"	"01"	"Male"	"M"	"2003"	"2003"	32974
	"16 years"	"16"	"Alabama"	"01"	"Male"	"M"	"2004"	"2004"	33166
	"16 years"	"16"	"Alabama"	"01"	"Male"	"M"	"2005"	"2005"	33927
	"16 years"	"16"	"Alaska"	"02"	"Female"	"F"	"2001"	"2001"	5480
	"16 years"	"16"	"Alaska"	"02"	"Female"	"F"	"2002"	"2002"	5418
	"16 years"	"16"	"Alaska"	"02"	"Female"	"F"	"2003"	"2003"	5325
	"16 years"	"16"	"Alaska"	"02"	"Female"	"F"	"2004"	"2004"	5491
	"16 years"	"16"	"Alaska"	"02"	"Female"	"F"	"2005"	"2005"	5409
	"16 years"	"16"	"Alaska"	"02"	"Male"	"M"	"2001"	"2001"	5789
	"16 years"	"16"	"Alaska"	"02"	"Male"	"M"	"2002"	"2002"	5861
	"16 years"	"16"	"Alaska"	"02"	"Male"	"M"	"2003"	"2003"	5777
	"16 years"	"16"	"Alaska"	"02"	"Male"	"M"	"2004"	"2004"	5771
	"16 years"	"16"	"Alaska"	"02"	"Male"	"M"	"2005"	"2005"	5877
	"16 years"	"16"	"Arizona"	"04"	"Female"	"F"	"2001"	"2001"	36313
	"16 years"	"16"	"Arizona"	"04"	"Female"	"F"	"2002"	"2002"	37374
	"16 years"	"16"	"Arizona"	"04"	"Female"	"F"	"2003"	"2003"	38090
	"16 years"	"16"	"Arizona"	"04"	"Female"	"F"	"2004"	"2004"	39109
	"16 years"	"16"	"Arizona"	"04"	"Female"	"F"	"2005"	"2005"	40719
	"16 years"	"16"	"Arizona"	"04"	"Male"	"M"	"2001"	"2001"	38884
	"16 years"	"16"	"Arizona"	"04"	"Male"	"M"	"2002"	"2002"	39958
	"16 years"	"16"	"Arizona"	"04"	"Male"	"M"	"2003"	"2003"	40389
	"16 years"	"16"	"Arizona"	"04"	"Male"	"M"	"2004"	"2004"	42006
	"16 years"	"16"	"Arizona"	"04"	"Male"	"M"	"2005"	"2005"	43518
	"16 years"	"16"	"Arkansas"	"05"	"Female"	"F"	"2001"	"2001"	19141
	"16 years"	"16"	"Arkansas"	"05"	"Female"	"F"	"2002"	"2002"	19058
	"16 years"	"16"	"Arkansas"	"05"	"Female"	"F"	"2003"	"2003"	18978
	"16 years"	"16"	"Arkansas"	"05"	"Female"	"F"	"2004"	"2004"	18879
	"16 years"	"16"	"Arkansas"	"05"	"Female"	"F"	"2005"	"2005"	19246
	"16 years"	"16"	"Arkansas"	"05"	"Male"	"M"	"2001"	"2001"	20699
	"16 years"	"16"	"Arkansas"	"05"	"Male"	"M"	"2002"	"2002"	20480
	"16 years"	"16"	"Arkansas"	"05"	"Male"	"M"	"2003"	"2003"	20003
	"16 years"	"16"	"Arkansas"	"05"	"Male"	"M"	"2004"	"2004"	20603
	"16 years"	"16"	"Arkansas"	"05"	"Male"	"M"	"2005"	"2005"	20755
	"16 years"	"16"	"California"	"06"	"Female"	"F"	"2001"	"2001"	243548
	"16 years"	"16"	"California"	"06"	"Female"	"F"	"2002"	"2002"	246338
	"16 years"	"16"	"California"	"06"	"Female"	"F"	"2003"	"2003"	250020
	"16 years"	"16"	"California"	"06"	"Female"	"F"	"2004"	"2004"	257845
	"16 years"	"16"	"California"	"06"	"Female"	"F"	"2005"	"2005"	264884
	"16 years"	"16"	"California"	"06"	"Male"	"M"	"2001"	"2001"	258312
	"16 years"	"16"	"California"	"06"	"Male"	"M"	"2002"	"2002"	262009
	"16 years"	"16"	"California"	"06"	"Male"	"M"	"2003"	"2003"	265674
	"16 years"	"16"	"California"	"06"	"Male"	"M"	"2004"	"2004"	274204
	"16 years"	"16"	"California"	"06"	"Male"	"M"	"2005"	"2005"	280139
	"16 years"	"16"	"Colorado"	"08"	"Female"	"F"	"2001"	"2001"	30602
	"16 years"	"16"	"Colorado"	"08"	"Female"	"F"	"2002"	"2002"	30949
	"16 years"	"16"	"Colorado"	"08"	"Female"	"F"	"2003"	"2003"	31081
	"16 years"	"16"	"Colorado"	"08"	"Female"	"F"	"2004"	"2004"	31422
	"16 years"	"16"	"Colorado"	"08"	"Female"	"F"	"2005"	"2005"	31591
	"16 years"	"16"	"Colorado"	"08"	"Male"	"M"	"2001"	"2001"	32817
	"16 years"	"16"	"Colorado"	"08"	"Male"	"M"	"2002"	"2002"	33158
	"16 years"	"16"	"Colorado"	"08"	"Male"	"M"	"2003"	"2003"	33656
	"16 years"	"16"	"Colorado"	"08"	"Male"	"M"	"2004"	"2004"	33554
	"16 years"	"16"	"Colorado"	"08"	"Male"	"M"	"2005"	"2005"	33522
	"16 years"	"16"	"Connecticut"	"09"	"Female"	"F"	"2001"	"2001"	22282
	"16 years"	"16"	"Connecticut"	"09"	"Female"	"F"	"2002"	"2002"	23067
	"16 years"	"16"	"Connecticut"	"09"	"Female"	"F"	"2003"	"2003"	23349
	"16 years"	"16"	"Connecticut"	"09"	"Female"	"F"	"2004"	"2004"	24099
	"16 years"	"16"	"Connecticut"	"09"	"Female"	"F"	"2005"	"2005"	24756
	"16 years"	"16"	"Connecticut"	"09"	"Male"	"M"	"2001"	"2001"	23581
	"16 years"	"16"	"Connecticut"	"09"	"Male"	"M"	"2002"	"2002"	24260
	"16 years"	"16"	"Connecticut"	"09"	"Male"	"M"	"2003"	"2003"	24543
	"16 years"	"16"	"Connecticut"	"09"	"Male"	"M"	"2004"	"2004"	25424
	"16 years"	"16"	"Connecticut"	"09"	"Male"	"M"	"2005"	"2005"	26030
	"16 years"	"16"	"Delaware"	"10"	"Female"	"F"	"2001"	"2001"	5255
	"16 years"	"16"	"Delaware"	"10"	"Female"	"F"	"2002"	"2002"	5410
	"16 years"	"16"	"Delaware"	"10"	"Female"	"F"	"2003"	"2003"	5402
	"16 years"	"16"	"Delaware"	"10"	"Female"	"F"	"2004"	"2004"	5626
	"16 years"	"16"	"Delaware"	"10"	"Female"	"F"	"2005"	"2005"	5798
	"16 years"	"16"	"Delaware"	"10"	"Male"	"M"	"2001"	"2001"	5728
