"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"16 years"	"16"	"West Virginia"	"54"	"Female"	"F"	"1993"	"1993"	13312
	"16 years"	"16"	"West Virginia"	"54"	"Female"	"F"	"1994"	"1994"	13225
	"16 years"	"16"	"West Virginia"	"54"	"Female"	"F"	"1995"	"1995"	13281
	"16 years"	"16"	"West Virginia"	"54"	"Male"	"M"	"1991"	"1991"	13968
	"16 years"	"16"	"West Virginia"	"54"	"Male"	"M"	"1992"	"1992"	13657
	"16 years"	"16"	"West Virginia"	"54"	"Male"	"M"	"1993"	"1993"	14329
	"16 years"	"16"	"West Virginia"	"54"	"Male"	"M"	"1994"	"1994"	14233
	"16 years"	"16"	"West Virginia"	"54"	"Male"	"M"	"1995"	"1995"	14295
	"16 years"	"16"	"Wisconsin"	"55"	"Female"	"F"	"1991"	"1991"	33149
	"16 years"	"16"	"Wisconsin"	"55"	"Female"	"F"	"1992"	"1992"	33113
	"16 years"	"16"	"Wisconsin"	"55"	"Female"	"F"	"1993"	"1993"	34724
	"16 years"	"16"	"Wisconsin"	"55"	"Female"	"F"	"1994"	"1994"	35349
	"16 years"	"16"	"Wisconsin"	"55"	"Female"	"F"	"1995"	"1995"	36653
	"16 years"	"16"	"Wisconsin"	"55"	"Male"	"M"	"1991"	"1991"	35203
	"16 years"	"16"	"Wisconsin"	"55"	"Male"	"M"	"1992"	"1992"	35095
	"16 years"	"16"	"Wisconsin"	"55"	"Male"	"M"	"1993"	"1993"	36824
	"16 years"	"16"	"Wisconsin"	"55"	"Male"	"M"	"1994"	"1994"	37457
	"16 years"	"16"	"Wisconsin"	"55"	"Male"	"M"	"1995"	"1995"	38858
	"16 years"	"16"	"Wyoming"	"56"	"Female"	"F"	"1991"	"1991"	3520
	"16 years"	"16"	"Wyoming"	"56"	"Female"	"F"	"1992"	"1992"	3524
	"16 years"	"16"	"Wyoming"	"56"	"Female"	"F"	"1993"	"1993"	3741
	"16 years"	"16"	"Wyoming"	"56"	"Female"	"F"	"1994"	"1994"	3842
	"16 years"	"16"	"Wyoming"	"56"	"Female"	"F"	"1995"	"1995"	3978
	"16 years"	"16"	"Wyoming"	"56"	"Male"	"M"	"1991"	"1991"	3814
	"16 years"	"16"	"Wyoming"	"56"	"Male"	"M"	"1992"	"1992"	3815
	"16 years"	"16"	"Wyoming"	"56"	"Male"	"M"	"1993"	"1993"	4056
	"16 years"	"16"	"Wyoming"	"56"	"Male"	"M"	"1994"	"1994"	4180
	"16 years"	"16"	"Wyoming"	"56"	"Male"	"M"	"1995"	"1995"	4321
	"17 years"	"17"	"Alabama"	"01"	"Female"	"F"	"1991"	"1991"	30085
	"17 years"	"17"	"Alabama"	"01"	"Female"	"F"	"1992"	"1992"	30738
	"17 years"	"17"	"Alabama"	"01"	"Female"	"F"	"1993"	"1993"	30106
	"17 years"	"17"	"Alabama"	"01"	"Female"	"F"	"1994"	"1994"	31312
	"17 years"	"17"	"Alabama"	"01"	"Female"	"F"	"1995"	"1995"	31223
	"17 years"	"17"	"Alabama"	"01"	"Male"	"M"	"1991"	"1991"	31580
	"17 years"	"17"	"Alabama"	"01"	"Male"	"M"	"1992"	"1992"	32319
	"17 years"	"17"	"Alabama"	"01"	"Male"	"M"	"1993"	"1993"	31636
	"17 years"	"17"	"Alabama"	"01"	"Male"	"M"	"1994"	"1994"	32871
	"17 years"	"17"	"Alabama"	"01"	"Male"	"M"	"1995"	"1995"	32775
	"17 years"	"17"	"Alaska"	"02"	"Female"	"F"	"1991"	"1991"	3638
	"17 years"	"17"	"Alaska"	"02"	"Female"	"F"	"1992"	"1992"	3900
	"17 years"	"17"	"Alaska"	"02"	"Female"	"F"	"1993"	"1993"	3972
	"17 years"	"17"	"Alaska"	"02"	"Female"	"F"	"1994"	"1994"	4244
	"17 years"	"17"	"Alaska"	"02"	"Female"	"F"	"1995"	"1995"	4339
	"17 years"	"17"	"Alaska"	"02"	"Male"	"M"	"1991"	"1991"	3992
	"17 years"	"17"	"Alaska"	"02"	"Male"	"M"	"1992"	"1992"	4280
	"17 years"	"17"	"Alaska"	"02"	"Male"	"M"	"1993"	"1993"	4338
	"17 years"	"17"	"Alaska"	"02"	"Male"	"M"	"1994"	"1994"	4659
	"17 years"	"17"	"Alaska"	"02"	"Male"	"M"	"1995"	"1995"	4759
	"17 years"	"17"	"Arizona"	"04"	"Female"	"F"	"1991"	"1991"	24112
	"17 years"	"17"	"Arizona"	"04"	"Female"	"F"	"1992"	"1992"	25457
	"17 years"	"17"	"Arizona"	"04"	"Female"	"F"	"1993"	"1993"	25688
	"17 years"	"17"	"Arizona"	"04"	"Female"	"F"	"1994"	"1994"	27837
	"17 years"	"17"	"Arizona"	"04"	"Female"	"F"	"1995"	"1995"	28853
	"17 years"	"17"	"Arizona"	"04"	"Male"	"M"	"1991"	"1991"	25782
	"17 years"	"17"	"Arizona"	"04"	"Male"	"M"	"1992"	"1992"	27321
	"17 years"	"17"	"Arizona"	"04"	"Male"	"M"	"1993"	"1993"	27593
	"17 years"	"17"	"Arizona"	"04"	"Male"	"M"	"1994"	"1994"	29976
	"17 years"	"17"	"Arizona"	"04"	"Male"	"M"	"1995"	"1995"	31117
	"17 years"	"17"	"Arkansas"	"05"	"Female"	"F"	"1991"	"1991"	17101
	"17 years"	"17"	"Arkansas"	"05"	"Female"	"F"	"1992"	"1992"	17523
	"17 years"	"17"	"Arkansas"	"05"	"Female"	"F"	"1993"	"1993"	17429
	"17 years"	"17"	"Arkansas"	"05"	"Female"	"F"	"1994"	"1994"	18235
	"17 years"	"17"	"Arkansas"	"05"	"Female"	"F"	"1995"	"1995"	18223
	"17 years"	"17"	"Arkansas"	"05"	"Male"	"M"	"1991"	"1991"	18547
	"17 years"	"17"	"Arkansas"	"05"	"Male"	"M"	"1992"	"1992"	19042
	"17 years"	"17"	"Arkansas"	"05"	"Male"	"M"	"1993"	"1993"	18925
	"17 years"	"17"	"Arkansas"	"05"	"Male"	"M"	"1994"	"1994"	19792
	"17 years"	"17"	"Arkansas"	"05"	"Male"	"M"	"1995"	"1995"	19793
	"17 years"	"17"	"California"	"06"	"Female"	"F"	"1991"	"1991"	182032
	"17 years"	"17"	"California"	"06"	"Female"	"F"	"1992"	"1992"	187077
	"17 years"	"17"	"California"	"06"	"Female"	"F"	"1993"	"1993"	184334
	"17 years"	"17"	"California"	"06"	"Female"	"F"	"1994"	"1994"	191787
	"17 years"	"17"	"California"	"06"	"Female"	"F"	"1995"	"1995"	191643
	"17 years"	"17"	"California"	"06"	"Male"	"M"	"1991"	"1991"	201518
	"17 years"	"17"	"California"	"06"	"Male"	"M"	"1992"	"1992"	207224
	"17 years"	"17"	"California"	"06"	"Male"	"M"	"1993"	"1993"	203605
	"17 years"	"17"	"California"	"06"	"Male"	"M"	"1994"	"1994"	211539
	"17 years"	"17"	"California"	"06"	"Male"	"M"	"1995"	"1995"	211105
	"17 years"	"17"	"Colorado"	"08"	"Female"	"F"	"1991"	"1991"	20785
	"17 years"	"17"	"Colorado"	"08"	"Female"	"F"	"1992"	"1992"	21841
	"17 years"	"17"	"Colorado"	"08"	"Female"	"F"	"1993"	"1993"	22365
	"17 years"	"17"	"Colorado"	"08"	"Female"	"F"	"1994"	"1994"	23882
	"17 years"	"17"	"Colorado"	"08"	"Female"	"F"	"1995"	"1995"	24480
	"17 years"	"17"	"Colorado"	"08"	"Male"	"M"	"1991"	"1991"	22051
	"17 years"	"17"	"Colorado"	"08"	"Male"	"M"	"1992"	"1992"	23336
	"17 years"	"17"	"Colorado"	"08"	"Male"	"M"	"1993"	"1993"	23944
	"17 years"	"17"	"Colorado"	"08"	"Male"	"M"	"1994"	"1994"	25638
	"17 years"	"17"	"Colorado"	"08"	"Male"	"M"	"1995"	"1995"	26396
	"17 years"	"17"	"Connecticut"	"09"	"Female"	"F"	"1991"	"1991"	19053
	"17 years"	"17"	"Connecticut"	"09"	"Female"	"F"	"1992"	"1992"	19081
	"17 years"	"17"	"Connecticut"	"09"	"Female"	"F"	"1993"	"1993"	18525
	"17 years"	"17"	"Connecticut"	"09"	"Female"	"F"	"1994"	"1994"	19114
	"17 years"	"17"	"Connecticut"	"09"	"Female"	"F"	"1995"	"1995"	19094
	"17 years"	"17"	"Connecticut"	"09"	"Male"	"M"	"1991"	"1991"	20046
	"17 years"	"17"	"Connecticut"	"09"	"Male"	"M"	"1992"	"1992"	20104
	"17 years"	"17"	"Connecticut"	"09"	"Male"	"M"	"1993"	"1993"	19488
	"17 years"	"17"	"Connecticut"	"09"	"Male"	"M"	"1994"	"1994"	20129
	"17 years"	"17"	"Connecticut"	"09"	"Male"	"M"	"1995"	"1995"	20084
	"17 years"	"17"	"Delaware"	"10"	"Female"	"F"	"1991"	"1991"	4018
	"17 years"	"17"	"Delaware"	"10"	"Female"	"F"	"1992"	"1992"	4177
	"17 years"	"17"	"Delaware"	"10"	"Female"	"F"	"1993"	"1993"	4211
	"17 years"	"17"	"Delaware"	"10"	"Female"	"F"	"1994"	"1994"	4410
	"17 years"	"17"	"Delaware"	"10"	"Female"	"F"	"1995"	"1995"	4520
	"17 years"	"17"	"Delaware"	"10"	"Male"	"M"	"1991"	"1991"	4193
	"17 years"	"17"	"Delaware"	"10"	"Male"	"M"	"1992"	"1992"	4376
	"17 years"	"17"	"Delaware"	"10"	"Male"	"M"	"1993"	"1993"	4420
	"17 years"	"17"	"Delaware"	"10"	"Male"	"M"	"1994"	"1994"	4638
	"17 years"	"17"	"Delaware"	"10"	"Male"	"M"	"1995"	"1995"	4770
	"17 years"	"17"	"District of Columbia"	"11"	"Female"	"F"	"1991"	"1991"	2951
	"17 years"	"17"	"District of Columbia"	"11"	"Female"	"F"	"1992"	"1992"	2824
	"17 years"	"17"	"District of Columbia"	"11"	"Female"	"F"	"1993"	"1993"	2708
	"17 years"	"17"	"District of Columbia"	"11"	"Female"	"F"	"1994"	"1994"	2774
	"17 years"	"17"	"District of Columbia"	"11"	"Female"	"F"	"1995"	"1995"	2747
	"17 years"	"17"	"District of Columbia"	"11"	"Male"	"M"	"1991"	"1991"	2940
	"17 years"	"17"	"District of Columbia"	"11"	"Male"	"M"	"1992"	"1992"	2811
	"17 years"	"17"	"District of Columbia"	"11"	"Male"	"M"	"1993"	"1993"	2679
	"17 years"	"17"	"District of Columbia"	"11"	"Male"	"M"	"1994"	"1994"	2736
	"17 years"	"17"	"District of Columbia"	"11"	"Male"	"M"	"1995"	"1995"	2698
	"17 years"	"17"	"Florida"	"12"	"Female"	"F"	"1991"	"1991"	74813
	"17 years"	"17"	"Florida"	"12"	"Female"	"F"	"1992"	"1992"	76680
	"17 years"	"17"	"Florida"	"12"	"Female"	"F"	"1993"	"1993"	75426
	"17 years"	"17"	"Florida"	"12"	"Female"	"F"	"1994"	"1994"	79641
	"17 years"	"17"	"Florida"	"12"	"Female"	"F"	"1995"	"1995"	81401
	"17 years"	"17"	"Florida"	"12"	"Male"	"M"	"1991"	"1991"	79581
	"17 years"	"17"	"Florida"	"12"	"Male"	"M"	"1992"	"1992"	81818
	"17 years"	"17"	"Florida"	"12"	"Male"	"M"	"1993"	"1993"	80514
	"17 years"	"17"	"Florida"	"12"	"Male"	"M"	"1994"	"1994"	85092
	"17 years"	"17"	"Florida"	"12"	"Male"	"M"	"1995"	"1995"	87056
	"17 years"	"17"	"Georgia"	"13"	"Female"	"F"	"1991"	"1991"	46332
	"17 years"	"17"	"Georgia"	"13"	"Female"	"F"	"1992"	"1992"	46955
	"17 years"	"17"	"Georgia"	"13"	"Female"	"F"	"1993"	"1993"	46030
	"17 years"	"17"	"Georgia"	"13"	"Female"	"F"	"1994"	"1994"	48960
	"17 years"	"17"	"Georgia"	"13"	"Female"	"F"	"1995"	"1995"	50336
	"17 years"	"17"	"Georgia"	"13"	"Male"	"M"	"1991"	"1991"	48984
	"17 years"	"17"	"Georgia"	"13"	"Male"	"M"	"1992"	"1992"	49770
	"17 years"	"17"	"Georgia"	"13"	"Male"	"M"	"1993"	"1993"	48777
	"17 years"	"17"	"Georgia"	"13"	"Male"	"M"	"1994"	"1994"	52004
	"17 years"	"17"	"Georgia"	"13"	"Male"	"M"	"1995"	"1995"	53579
	"17 years"	"17"	"Hawaii"	"15"	"Female"	"F"	"1991"	"1991"	6934
	"17 years"	"17"	"Hawaii"	"15"	"Female"	"F"	"1992"	"1992"	7129
	"17 years"	"17"	"Hawaii"	"15"	"Female"	"F"	"1993"	"1993"	7069
	"17 years"	"17"	"Hawaii"	"15"	"Female"	"F"	"1994"	"1994"	7435
	"17 years"	"17"	"Hawaii"	"15"	"Female"	"F"	"1995"	"1995"	7370
	"17 years"	"17"	"Hawaii"	"15"	"Male"	"M"	"1991"	"1991"	7386
	"17 years"	"17"	"Hawaii"	"15"	"Male"	"M"	"1992"	"1992"	7613
	"17 years"	"17"	"Hawaii"	"15"	"Male"	"M"	"1993"	"1993"	7516
	"17 years"	"17"	"Hawaii"	"15"	"Male"	"M"	"1994"	"1994"	7906
	"17 years"	"17"	"Hawaii"	"15"	"Male"	"M"	"1995"	"1995"	7865
	"17 years"	"17"	"Idaho"	"16"	"Female"	"F"	"1991"	"1991"	7990
	"17 years"	"17"	"Idaho"	"16"	"Female"	"F"	"1992"	"1992"	8643
	"17 years"	"17"	"Idaho"	"16"	"Female"	"F"	"1993"	"1993"	8948
	"17 years"	"17"	"Idaho"	"16"	"Female"	"F"	"1994"	"1994"	9789
	"17 years"	"17"	"Idaho"	"16"	"Female"	"F"	"1995"	"1995"	10017
	"17 years"	"17"	"Idaho"	"16"	"Male"	"M"	"1991"	"1991"	8649
	"17 years"	"17"	"Idaho"	"16"	"Male"	"M"	"1992"	"1992"	9377
	"17 years"	"17"	"Idaho"	"16"	"Male"	"M"	"1993"	"1993"	9701
	"17 years"	"17"	"Idaho"	"16"	"Male"	"M"	"1994"	"1994"	10603
	"17 years"	"17"	"Idaho"	"16"	"Male"	"M"	"1995"	"1995"	10857
	"17 years"	"17"	"Illinois"	"17"	"Female"	"F"	"1991"	"1991"	74970
	"17 years"	"17"	"Illinois"	"17"	"Female"	"F"	"1992"	"1992"	76562
	"17 years"	"17"	"Illinois"	"17"	"Female"	"F"	"1993"	"1993"	76257
	"17 years"	"17"	"Illinois"	"17"	"Female"	"F"	"1994"	"1994"	79781
	"17 years"	"17"	"Illinois"	"17"	"Female"	"F"	"1995"	"1995"	79830
	"17 years"	"17"	"Illinois"	"17"	"Male"	"M"	"1991"	"1991"	80813
	"17 years"	"17"	"Illinois"	"17"	"Male"	"M"	"1992"	"1992"	82666
	"17 years"	"17"	"Illinois"	"17"	"Male"	"M"	"1993"	"1993"	82216
	"17 years"	"17"	"Illinois"	"17"	"Male"	"M"	"1994"	"1994"	85984
	"17 years"	"17"	"Illinois"	"17"	"Male"	"M"	"1995"	"1995"	85995
	"17 years"	"17"	"Indiana"	"18"	"Female"	"F"	"1991"	"1991"	39518
	"17 years"	"17"	"Indiana"	"18"	"Female"	"F"	"1992"	"1992"	40419
	"17 years"	"17"	"Indiana"	"18"	"Female"	"F"	"1993"	"1993"	39972
	"17 years"	"17"	"Indiana"	"18"	"Female"	"F"	"1994"	"1994"	41533
	"17 years"	"17"	"Indiana"	"18"	"Female"	"F"	"1995"	"1995"	41920
	"17 years"	"17"	"Indiana"	"18"	"Male"	"M"	"1991"	"1991"	41818
	"17 years"	"17"	"Indiana"	"18"	"Male"	"M"	"1992"	"1992"	42922
	"17 years"	"17"	"Indiana"	"18"	"Male"	"M"	"1993"	"1993"	42427
	"17 years"	"17"	"Indiana"	"18"	"Male"	"M"	"1994"	"1994"	44191
	"17 years"	"17"	"Indiana"	"18"	"Male"	"M"	"1995"	"1995"	44669
	"17 years"	"17"	"Iowa"	"19"	"Female"	"F"	"1991"	"1991"	18313
	"17 years"	"17"	"Iowa"	"19"	"Female"	"F"	"1992"	"1992"	19418
	"17 years"	"17"	"Iowa"	"19"	"Female"	"F"	"1993"	"1993"	19563
	"17 years"	"17"	"Iowa"	"19"	"Female"	"F"	"1994"	"1994"	20509
	"17 years"	"17"	"Iowa"	"19"	"Female"	"F"	"1995"	"1995"	20957
	"17 years"	"17"	"Iowa"	"19"	"Male"	"M"	"1991"	"1991"	19213
	"17 years"	"17"	"Iowa"	"19"	"Male"	"M"	"1992"	"1992"	20490
	"17 years"	"17"	"Iowa"	"19"	"Male"	"M"	"1993"	"1993"	20630
	"17 years"	"17"	"Iowa"	"19"	"Male"	"M"	"1994"	"1994"	21697
	"17 years"	"17"	"Iowa"	"19"	"Male"	"M"	"1995"	"1995"	22266
	"17 years"	"17"	"Kansas"	"20"	"Female"	"F"	"1991"	"1991"	15941
	"17 years"	"17"	"Kansas"	"20"	"Female"	"F"	"1992"	"1992"	16833
	"17 years"	"17"	"Kansas"	"20"	"Female"	"F"	"1993"	"1993"	16983
	"17 years"	"17"	"Kansas"	"20"	"Female"	"F"	"1994"	"1994"	17990
	"17 years"	"17"	"Kansas"	"20"	"Female"	"F"	"1995"	"1995"	18225
	"17 years"	"17"	"Kansas"	"20"	"Male"	"M"	"1991"	"1991"	16779
	"17 years"	"17"	"Kansas"	"20"	"Male"	"M"	"1992"	"1992"	17756
	"17 years"	"17"	"Kansas"	"20"	"Male"	"M"	"1993"	"1993"	17899
	"17 years"	"17"	"Kansas"	"20"	"Male"	"M"	"1994"	"1994"	18978
	"17 years"	"17"	"Kansas"	"20"	"Male"	"M"	"1995"	"1995"	19221
	"17 years"	"17"	"Kentucky"	"21"	"Female"	"F"	"1991"	"1991"	26262
	"17 years"	"17"	"Kentucky"	"21"	"Female"	"F"	"1992"	"1992"	26888
	"17 years"	"17"	"Kentucky"	"21"	"Female"	"F"	"1993"	"1993"	26817
	"17 years"	"17"	"Kentucky"	"21"	"Female"	"F"	"1994"	"1994"	28024
	"17 years"	"17"	"Kentucky"	"21"	"Female"	"F"	"1995"	"1995"	28187
	"17 years"	"17"	"Kentucky"	"21"	"Male"	"M"	"1991"	"1991"	28442
	"17 years"	"17"	"Kentucky"	"21"	"Male"	"M"	"1992"	"1992"	29100
	"17 years"	"17"	"Kentucky"	"21"	"Male"	"M"	"1993"	"1993"	28967
	"17 years"	"17"	"Kentucky"	"21"	"Male"	"M"	"1994"	"1994"	30211
	"17 years"	"17"	"Kentucky"	"21"	"Male"	"M"	"1995"	"1995"	30290
	"17 years"	"17"	"Louisiana"	"22"	"Female"	"F"	"1991"	"1991"	31251
	"17 years"	"17"	"Louisiana"	"22"	"Female"	"F"	"1992"	"1992"	32238
	"17 years"	"17"	"Louisiana"	"22"	"Female"	"F"	"1993"	"1993"	32456
	"17 years"	"17"	"Louisiana"	"22"	"Female"	"F"	"1994"	"1994"	33923
	"17 years"	"17"	"Louisiana"	"22"	"Female"	"F"	"1995"	"1995"	34217
	"17 years"	"17"	"Louisiana"	"22"	"Male"	"M"	"1991"	"1991"	32908
	"17 years"	"17"	"Louisiana"	"22"	"Male"	"M"	"1992"	"1992"	34005
	"17 years"	"17"	"Louisiana"	"22"	"Male"	"M"	"1993"	"1993"	34143
	"17 years"	"17"	"Louisiana"	"22"	"Male"	"M"	"1994"	"1994"	35676
	"17 years"	"17"	"Louisiana"	"22"	"Male"	"M"	"1995"	"1995"	35957
	"17 years"	"17"	"Maine"	"23"	"Female"	"F"	"1991"	"1991"	8148
	"17 years"	"17"	"Maine"	"23"	"Female"	"F"	"1992"	"1992"	8142
	"17 years"	"17"	"Maine"	"23"	"Female"	"F"	"1993"	"1993"	8018
	"17 years"	"17"	"Maine"	"23"	"Female"	"F"	"1994"	"1994"	8226
	"17 years"	"17"	"Maine"	"23"	"Female"	"F"	"1995"	"1995"	8339
	"17 years"	"17"	"Maine"	"23"	"Male"	"M"	"1991"	"1991"	8597
	"17 years"	"17"	"Maine"	"23"	"Male"	"M"	"1992"	"1992"	8620
	"17 years"	"17"	"Maine"	"23"	"Male"	"M"	"1993"	"1993"	8458
	"17 years"	"17"	"Maine"	"23"	"Male"	"M"	"1994"	"1994"	8676
	"17 years"	"17"	"Maine"	"23"	"Male"	"M"	"1995"	"1995"	8793
	"17 years"	"17"	"Maryland"	"24"	"Female"	"F"	"1991"	"1991"	28301
	"17 years"	"17"	"Maryland"	"24"	"Female"	"F"	"1992"	"1992"	28736
	"17 years"	"17"	"Maryland"	"24"	"Female"	"F"	"1993"	"1993"	28326
	"17 years"	"17"	"Maryland"	"24"	"Female"	"F"	"1994"	"1994"	29674
	"17 years"	"17"	"Maryland"	"24"	"Female"	"F"	"1995"	"1995"	30243
	"17 years"	"17"	"Maryland"	"24"	"Male"	"M"	"1991"	"1991"	29818
	"17 years"	"17"	"Maryland"	"24"	"Male"	"M"	"1992"	"1992"	30300
	"17 years"	"17"	"Maryland"	"24"	"Male"	"M"	"1993"	"1993"	29809
	"17 years"	"17"	"Maryland"	"24"	"Male"	"M"	"1994"	"1994"	31220
	"17 years"	"17"	"Maryland"	"24"	"Male"	"M"	"1995"	"1995"	31786
	"17 years"	"17"	"Massachusetts"	"25"	"Female"	"F"	"1991"	"1991"	34294
	"17 years"	"17"	"Massachusetts"	"25"	"Female"	"F"	"1992"	"1992"	34005
	"17 years"	"17"	"Massachusetts"	"25"	"Female"	"F"	"1993"	"1993"	32836
	"17 years"	"17"	"Massachusetts"	"25"	"Female"	"F"	"1994"	"1994"	33806
	"17 years"	"17"	"Massachusetts"	"25"	"Female"	"F"	"1995"	"1995"	34281
	"17 years"	"17"	"Massachusetts"	"25"	"Male"	"M"	"1991"	"1991"	36041
	"17 years"	"17"	"Massachusetts"	"25"	"Male"	"M"	"1992"	"1992"	35832
	"17 years"	"17"	"Massachusetts"	"25"	"Male"	"M"	"1993"	"1993"	34591
	"17 years"	"17"	"Massachusetts"	"25"	"Male"	"M"	"1994"	"1994"	35672
	"17 years"	"17"	"Massachusetts"	"25"	"Male"	"M"	"1995"	"1995"	36214
	"17 years"	"17"	"Michigan"	"26"	"Female"	"F"	"1991"	"1991"	64803
	"17 years"	"17"	"Michigan"	"26"	"Female"	"F"	"1992"	"1992"	65230
	"17 years"	"17"	"Michigan"	"26"	"Female"	"F"	"1993"	"1993"	63735
	"17 years"	"17"	"Michigan"	"26"	"Female"	"F"	"1994"	"1994"	66036
	"17 years"	"17"	"Michigan"	"26"	"Female"	"F"	"1995"	"1995"	66621
	"17 years"	"17"	"Michigan"	"26"	"Male"	"M"	"1991"	"1991"	68084
	"17 years"	"17"	"Michigan"	"26"	"Male"	"M"	"1992"	"1992"	68780
	"17 years"	"17"	"Michigan"	"26"	"Male"	"M"	"1993"	"1993"	67282
	"17 years"	"17"	"Michigan"	"26"	"Male"	"M"	"1994"	"1994"	69845
	"17 years"	"17"	"Michigan"	"26"	"Male"	"M"	"1995"	"1995"	70635
	"17 years"	"17"	"Minnesota"	"27"	"Female"	"F"	"1991"	"1991"	27644
	"17 years"	"17"	"Minnesota"	"27"	"Female"	"F"	"1992"	"1992"	28990
	"17 years"	"17"	"Minnesota"	"27"	"Female"	"F"	"1993"	"1993"	29156
	"17 years"	"17"	"Minnesota"	"27"	"Female"	"F"	"1994"	"1994"	30931
	"17 years"	"17"	"Minnesota"	"27"	"Female"	"F"	"1995"	"1995"	31967
	"17 years"	"17"	"Minnesota"	"27"	"Male"	"M"	"1991"	"1991"	29567
	"17 years"	"17"	"Minnesota"	"27"	"Male"	"M"	"1992"	"1992"	31080
	"17 years"	"17"	"Minnesota"	"27"	"Male"	"M"	"1993"	"1993"	31244
	"17 years"	"17"	"Minnesota"	"27"	"Male"	"M"	"1994"	"1994"	33149
	"17 years"	"17"	"Minnesota"	"27"	"Male"	"M"	"1995"	"1995"	34282
	"17 years"	"17"	"Mississippi"	"28"	"Female"	"F"	"1991"	"1991"	20797
	"17 years"	"17"	"Mississippi"	"28"	"Female"	"F"	"1992"	"1992"	21130
	"17 years"	"17"	"Mississippi"	"28"	"Female"	"F"	"1993"	"1993"	20986
	"17 years"	"17"	"Mississippi"	"28"	"Female"	"F"	"1994"	"1994"	21883
	"17 years"	"17"	"Mississippi"	"28"	"Female"	"F"	"1995"	"1995"	22120
	"17 years"	"17"	"Mississippi"	"28"	"Male"	"M"	"1991"	"1991"	21734
	"17 years"	"17"	"Mississippi"	"28"	"Male"	"M"	"1992"	"1992"	22169
	"17 years"	"17"	"Mississippi"	"28"	"Male"	"M"	"1993"	"1993"	21989
	"17 years"	"17"	"Mississippi"	"28"	"Male"	"M"	"1994"	"1994"	22955
	"17 years"	"17"	"Mississippi"	"28"	"Male"	"M"	"1995"	"1995"	23220
	"17 years"	"17"	"Missouri"	"29"	"Female"	"F"	"1991"	"1991"	33607
	"17 years"	"17"	"Missouri"	"29"	"Female"	"F"	"1992"	"1992"	34669
	"17 years"	"17"	"Missouri"	"29"	"Female"	"F"	"1993"	"1993"	34388
	"17 years"	"17"	"Missouri"	"29"	"Female"	"F"	"1994"	"1994"	36236
	"17 years"	"17"	"Missouri"	"29"	"Female"	"F"	"1995"	"1995"	36921
	"17 years"	"17"	"Missouri"	"29"	"Male"	"M"	"1991"	"1991"	35430
	"17 years"	"17"	"Missouri"	"29"	"Male"	"M"	"1992"	"1992"	36684
	"17 years"	"17"	"Missouri"	"29"	"Male"	"M"	"1993"	"1993"	36399
	"17 years"	"17"	"Missouri"	"29"	"Male"	"M"	"1994"	"1994"	38443
	"17 years"	"17"	"Missouri"	"29"	"Male"	"M"	"1995"	"1995"	39198
	"17 years"	"17"	"Montana"	"30"	"Female"	"F"	"1991"	"1991"	5616
	"17 years"	"17"	"Montana"	"30"	"Female"	"F"	"1992"	"1992"	5963
	"17 years"	"17"	"Montana"	"30"	"Female"	"F"	"1993"	"1993"	6065
	"17 years"	"17"	"Montana"	"30"	"Female"	"F"	"1994"	"1994"	6511
	"17 years"	"17"	"Montana"	"30"	"Female"	"F"	"1995"	"1995"	6668
	"17 years"	"17"	"Montana"	"30"	"Male"	"M"	"1991"	"1991"	6035
	"17 years"	"17"	"Montana"	"30"	"Male"	"M"	"1992"	"1992"	6397
	"17 years"	"17"	"Montana"	"30"	"Male"	"M"	"1993"	"1993"	6486
	"17 years"	"17"	"Montana"	"30"	"Male"	"M"	"1994"	"1994"	6935
	"17 years"	"17"	"Montana"	"30"	"Male"	"M"	"1995"	"1995"	7104
	"17 years"	"17"	"Nebraska"	"31"	"Female"	"F"	"1991"	"1991"	10596
	"17 years"	"17"	"Nebraska"	"31"	"Female"	"F"	"1992"	"1992"	11166
	"17 years"	"17"	"Nebraska"	"31"	"Female"	"F"	"1993"	"1993"	11079
	"17 years"	"17"	"Nebraska"	"31"	"Female"	"F"	"1994"	"1994"	11600
	"17 years"	"17"	"Nebraska"	"31"	"Female"	"F"	"1995"	"1995"	11856
	"17 years"	"17"	"Nebraska"	"31"	"Male"	"M"	"1991"	"1991"	11450
	"17 years"	"17"	"Nebraska"	"31"	"Male"	"M"	"1992"	"1992"	12080
	"17 years"	"17"	"Nebraska"	"31"	"Male"	"M"	"1993"	"1993"	11989
	"17 years"	"17"	"Nebraska"	"31"	"Male"	"M"	"1994"	"1994"	12534
	"17 years"	"17"	"Nebraska"	"31"	"Male"	"M"	"1995"	"1995"	12809
	"17 years"	"17"	"Nevada"	"32"	"Female"	"F"	"1991"	"1991"	7230
	"17 years"	"17"	"Nevada"	"32"	"Female"	"F"	"1992"	"1992"	7574
	"17 years"	"17"	"Nevada"	"32"	"Female"	"F"	"1993"	"1993"	7647
	"17 years"	"17"	"Nevada"	"32"	"Female"	"F"	"1994"	"1994"	8424
	"17 years"	"17"	"Nevada"	"32"	"Female"	"F"	"1995"	"1995"	8914
	"17 years"	"17"	"Nevada"	"32"	"Male"	"M"	"1991"	"1991"	7857
