"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"20 years"	"20"	"Female"	"F"	"2016"	"2016"	2087602
	"20 years"	"20"	"Female"	"F"	"2017"	"2017"	2085634
	"20 years"	"20"	"Female"	"F"	"2018"	"2018"	2084311
	"20 years"	"20"	"Female"	"F"	"2019"	"2019"	2088028
	"20 years"	"20"	"Female"	"F"	"2020"	"2020"	2123140
	"20 years"	"20"	"Male"	"M"	"2011"	"2011"	2349199
	"20 years"	"20"	"Male"	"M"	"2012"	"2012"	2336784
	"20 years"	"20"	"Male"	"M"	"2013"	"2013"	2294324
	"20 years"	"20"	"Male"	"M"	"2014"	"2014"	2267857
	"20 years"	"20"	"Male"	"M"	"2015"	"2015"	2234701
	"20 years"	"20"	"Male"	"M"	"2016"	"2016"	2194038
	"20 years"	"20"	"Male"	"M"	"2017"	"2017"	2179001
	"20 years"	"20"	"Male"	"M"	"2018"	"2018"	2179864
	"20 years"	"20"	"Male"	"M"	"2019"	"2019"	2183708
	"20 years"	"20"	"Male"	"M"	"2020"	"2020"	2221432
	"21 years"	"21"	"Female"	"F"	"2011"	"2011"	2250260
	"21 years"	"21"	"Female"	"F"	"2012"	"2012"	2263967
	"21 years"	"21"	"Female"	"F"	"2013"	"2013"	2225195
	"21 years"	"21"	"Female"	"F"	"2014"	"2014"	2175140
	"21 years"	"21"	"Female"	"F"	"2015"	"2015"	2160465
	"21 years"	"21"	"Female"	"F"	"2016"	"2016"	2131541
	"21 years"	"21"	"Female"	"F"	"2017"	"2017"	2099827
	"21 years"	"21"	"Female"	"F"	"2018"	"2018"	2095239
	"21 years"	"21"	"Female"	"F"	"2019"	"2019"	2092615
	"21 years"	"21"	"Female"	"F"	"2020"	"2020"	2094326
	"21 years"	"21"	"Male"	"M"	"2011"	"2011"	2344762
	"21 years"	"21"	"Male"	"M"	"2012"	"2012"	2367475
	"21 years"	"21"	"Male"	"M"	"2013"	"2013"	2351202
	"21 years"	"21"	"Male"	"M"	"2014"	"2014"	2308700
	"21 years"	"21"	"Male"	"M"	"2015"	"2015"	2283851
	"21 years"	"21"	"Male"	"M"	"2016"	"2016"	2249066
	"21 years"	"21"	"Male"	"M"	"2017"	"2017"	2205043
	"21 years"	"21"	"Male"	"M"	"2018"	"2018"	2186964
	"21 years"	"21"	"Male"	"M"	"2019"	"2019"	2187024
	"21 years"	"21"	"Male"	"M"	"2020"	"2020"	2188824
	"22 years"	"22"	"Female"	"F"	"2011"	"2011"	2161483
	"22 years"	"22"	"Female"	"F"	"2012"	"2012"	2265138
	"22 years"	"22"	"Female"	"F"	"2013"	"2013"	2278993
	"22 years"	"22"	"Female"	"F"	"2014"	"2014"	2241141
	"22 years"	"22"	"Female"	"F"	"2015"	"2015"	2191566
	"22 years"	"22"	"Female"	"F"	"2016"	"2016"	2176173
	"22 years"	"22"	"Female"	"F"	"2017"	"2017"	2145599
	"22 years"	"22"	"Female"	"F"	"2018"	"2018"	2111012
	"22 years"	"22"	"Female"	"F"	"2019"	"2019"	2105115
	"22 years"	"22"	"Female"	"F"	"2020"	"2020"	2100049
	"22 years"	"22"	"Male"	"M"	"2011"	"2011"	2252558
	"22 years"	"22"	"Male"	"M"	"2012"	"2012"	2361933
	"22 years"	"22"	"Male"	"M"	"2013"	"2013"	2383517
	"22 years"	"22"	"Male"	"M"	"2014"	"2014"	2366907
	"22 years"	"22"	"Male"	"M"	"2015"	"2015"	2326309
	"22 years"	"22"	"Male"	"M"	"2016"	"2016"	2300329
	"22 years"	"22"	"Male"	"M"	"2017"	"2017"	2261816
	"22 years"	"22"	"Male"	"M"	"2018"	"2018"	2213702
	"22 years"	"22"	"Male"	"M"	"2019"	"2019"	2195313
	"22 years"	"22"	"Male"	"M"	"2020"	"2020"	2192971
	"23 years"	"23"	"Female"	"F"	"2011"	"2011"	2114519
	"23 years"	"23"	"Female"	"F"	"2012"	"2012"	2177040
	"23 years"	"23"	"Female"	"F"	"2013"	"2013"	2280973
	"23 years"	"23"	"Female"	"F"	"2014"	"2014"	2296157
	"23 years"	"23"	"Female"	"F"	"2015"	"2015"	2258864
	"23 years"	"23"	"Female"	"F"	"2016"	"2016"	2208757
	"23 years"	"23"	"Female"	"F"	"2017"	"2017"	2191714
	"23 years"	"23"	"Female"	"F"	"2018"	"2018"	2157955
	"23 years"	"23"	"Female"	"F"	"2019"	"2019"	2122103
	"23 years"	"23"	"Female"	"F"	"2020"	"2020"	2113597
	"23 years"	"23"	"Male"	"M"	"2011"	"2011"	2198799
	"23 years"	"23"	"Male"	"M"	"2012"	"2012"	2268352
	"23 years"	"23"	"Male"	"M"	"2013"	"2013"	2376875
	"23 years"	"23"	"Male"	"M"	"2014"	"2014"	2399934
	"23 years"	"23"	"Male"	"M"	"2015"	"2015"	2384845
	"23 years"	"23"	"Male"	"M"	"2016"	"2016"	2343318
	"23 years"	"23"	"Male"	"M"	"2017"	"2017"	2312982
	"23 years"	"23"	"Male"	"M"	"2018"	"2018"	2270661
	"23 years"	"23"	"Male"	"M"	"2019"	"2019"	2222324
	"23 years"	"23"	"Male"	"M"	"2020"	"2020"	2201623
	"24 years"	"24"	"Female"	"F"	"2011"	"2011"	2082237
	"24 years"	"24"	"Female"	"F"	"2012"	"2012"	2130678
	"24 years"	"24"	"Female"	"F"	"2013"	"2013"	2192935
	"24 years"	"24"	"Female"	"F"	"2014"	"2014"	2298632
	"24 years"	"24"	"Female"	"F"	"2015"	"2015"	2314402
	"24 years"	"24"	"Female"	"F"	"2016"	"2016"	2276810
	"24 years"	"24"	"Female"	"F"	"2017"	"2017"	2224724
	"24 years"	"24"	"Female"	"F"	"2018"	"2018"	2204360
	"24 years"	"24"	"Female"	"F"	"2019"	"2019"	2169263
	"24 years"	"24"	"Female"	"F"	"2020"	"2020"	2130797
	"24 years"	"24"	"Male"	"M"	"2011"	"2011"	2160948
	"24 years"	"24"	"Male"	"M"	"2012"	"2012"	2213152
	"24 years"	"24"	"Male"	"M"	"2013"	"2013"	2281782
	"24 years"	"24"	"Male"	"M"	"2014"	"2014"	2391478
	"24 years"	"24"	"Male"	"M"	"2015"	"2015"	2416767
	"24 years"	"24"	"Male"	"M"	"2016"	"2016"	2400019
	"24 years"	"24"	"Male"	"M"	"2017"	"2017"	2355271
	"24 years"	"24"	"Male"	"M"	"2018"	"2018"	2321042
	"24 years"	"24"	"Male"	"M"	"2019"	"2019"	2278481
	"24 years"	"24"	"Male"	"M"	"2020"	"2020"	2227996
	"25 years"	"25"	"Female"	"F"	"2011"	"2011"	2098722
	"25 years"	"25"	"Female"	"F"	"2012"	"2012"	2098458
	"25 years"	"25"	"Female"	"F"	"2013"	"2013"	2146552
	"25 years"	"25"	"Female"	"F"	"2014"	"2014"	2210146
	"25 years"	"25"	"Female"	"F"	"2015"	"2015"	2317013
	"25 years"	"25"	"Female"	"F"	"2016"	"2016"	2332790
	"25 years"	"25"	"Female"	"F"	"2017"	"2017"	2292756
	"25 years"	"25"	"Female"	"F"	"2018"	"2018"	2237123
	"25 years"	"25"	"Female"	"F"	"2019"	"2019"	2215327
	"25 years"	"25"	"Female"	"F"	"2020"	"2020"	2177731
	"25 years"	"25"	"Male"	"M"	"2011"	"2011"	2170093
	"25 years"	"25"	"Male"	"M"	"2012"	"2012"	2174718
	"25 years"	"25"	"Male"	"M"	"2013"	"2013"	2225237
	"25 years"	"25"	"Male"	"M"	"2014"	"2014"	2295010
	"25 years"	"25"	"Male"	"M"	"2015"	"2015"	2407150
	"25 years"	"25"	"Male"	"M"	"2016"	"2016"	2431860
	"25 years"	"25"	"Male"	"M"	"2017"	"2017"	2411294
	"25 years"	"25"	"Male"	"M"	"2018"	"2018"	2362481
	"25 years"	"25"	"Male"	"M"	"2019"	"2019"	2327711
	"25 years"	"25"	"Male"	"M"	"2020"	"2020"	2283275
	"26 years"	"26"	"Female"	"F"	"2011"	"2011"	2127692
	"26 years"	"26"	"Female"	"F"	"2012"	"2012"	2114016
	"26 years"	"26"	"Female"	"F"	"2013"	"2013"	2113849
	"26 years"	"26"	"Female"	"F"	"2014"	"2014"	2162978
	"26 years"	"26"	"Female"	"F"	"2015"	"2015"	2228249
	"26 years"	"26"	"Female"	"F"	"2016"	"2016"	2334906
	"26 years"	"26"	"Female"	"F"	"2017"	"2017"	2348774
	"26 years"	"26"	"Female"	"F"	"2018"	"2018"	2305014
	"26 years"	"26"	"Female"	"F"	"2019"	"2019"	2247711
	"26 years"	"26"	"Female"	"F"	"2020"	"2020"	2223511
	"26 years"	"26"	"Male"	"M"	"2011"	"2011"	2184882
	"26 years"	"26"	"Male"	"M"	"2012"	"2012"	2183095
	"26 years"	"26"	"Male"	"M"	"2013"	"2013"	2186059
	"26 years"	"26"	"Male"	"M"	"2014"	"2014"	2238115
	"26 years"	"26"	"Male"	"M"	"2015"	"2015"	2310078
	"26 years"	"26"	"Male"	"M"	"2016"	"2016"	2421330
	"26 years"	"26"	"Male"	"M"	"2017"	"2017"	2443229
	"26 years"	"26"	"Male"	"M"	"2018"	"2018"	2418783
	"26 years"	"26"	"Male"	"M"	"2019"	"2019"	2368663
	"26 years"	"26"	"Male"	"M"	"2020"	"2020"	2332000
	"27 years"	"27"	"Female"	"F"	"2011"	"2011"	2072694
	"27 years"	"27"	"Female"	"F"	"2012"	"2012"	2142257
	"27 years"	"27"	"Female"	"F"	"2013"	"2013"	2128437
	"27 years"	"27"	"Female"	"F"	"2014"	"2014"	2129802
	"27 years"	"27"	"Female"	"F"	"2015"	"2015"	2180537
	"27 years"	"27"	"Female"	"F"	"2016"	"2016"	2245845
	"27 years"	"27"	"Female"	"F"	"2017"	"2017"	2350989
	"27 years"	"27"	"Female"	"F"	"2018"	"2018"	2361080
	"27 years"	"27"	"Female"	"F"	"2019"	"2019"	2315367
	"27 years"	"27"	"Female"	"F"	"2020"	"2020"	2255755
	"27 years"	"27"	"Male"	"M"	"2011"	"2011"	2109466
	"27 years"	"27"	"Male"	"M"	"2012"	"2012"	2196491
	"27 years"	"27"	"Male"	"M"	"2013"	"2013"	2194060
	"27 years"	"27"	"Male"	"M"	"2014"	"2014"	2198625
	"27 years"	"27"	"Male"	"M"	"2015"	"2015"	2252787
	"27 years"	"27"	"Male"	"M"	"2016"	"2016"	2323883
	"27 years"	"27"	"Male"	"M"	"2017"	"2017"	2432499
	"27 years"	"27"	"Male"	"M"	"2018"	"2018"	2450479
	"27 years"	"27"	"Male"	"M"	"2019"	"2019"	2424801
	"27 years"	"27"	"Male"	"M"	"2020"	"2020"	2372863
	"28 years"	"28"	"Female"	"F"	"2011"	"2011"	2115081
	"28 years"	"28"	"Female"	"F"	"2012"	"2012"	2085976
	"28 years"	"28"	"Female"	"F"	"2013"	"2013"	2155262
	"28 years"	"28"	"Female"	"F"	"2014"	"2014"	2142992
	"28 years"	"28"	"Female"	"F"	"2015"	"2015"	2145943
	"28 years"	"28"	"Female"	"F"	"2016"	"2016"	2197075
	"28 years"	"28"	"Female"	"F"	"2017"	"2017"	2260795
	"28 years"	"28"	"Female"	"F"	"2018"	"2018"	2362146
	"28 years"	"28"	"Female"	"F"	"2019"	"2019"	2370323
	"28 years"	"28"	"Female"	"F"	"2020"	"2020"	2322743
	"28 years"	"28"	"Male"	"M"	"2011"	"2011"	2141638
	"28 years"	"28"	"Male"	"M"	"2012"	"2012"	2119930
	"28 years"	"28"	"Male"	"M"	"2013"	"2013"	2205943
	"28 years"	"28"	"Male"	"M"	"2014"	"2014"	2205608
	"28 years"	"28"	"Male"	"M"	"2015"	"2015"	2212889
	"28 years"	"28"	"Male"	"M"	"2016"	"2016"	2265801
	"28 years"	"28"	"Male"	"M"	"2017"	"2017"	2334284
	"28 years"	"28"	"Male"	"M"	"2018"	"2018"	2439011
	"28 years"	"28"	"Male"	"M"	"2019"	"2019"	2455744
	"28 years"	"28"	"Male"	"M"	"2020"	"2020"	2428258
	"29 years"	"29"	"Female"	"F"	"2011"	"2011"	2124137
	"29 years"	"29"	"Female"	"F"	"2012"	"2012"	2126830
	"29 years"	"29"	"Female"	"F"	"2013"	"2013"	2097906
	"29 years"	"29"	"Female"	"F"	"2014"	"2014"	2168586
	"29 years"	"29"	"Female"	"F"	"2015"	"2015"	2157607
	"29 years"	"29"	"Female"	"F"	"2016"	"2016"	2160713
	"29 years"	"29"	"Female"	"F"	"2017"	"2017"	2210394
	"29 years"	"29"	"Female"	"F"	"2018"	"2018"	2270458
	"29 years"	"29"	"Female"	"F"	"2019"	"2019"	2369986
	"29 years"	"29"	"Female"	"F"	"2020"	"2020"	2376377
	"29 years"	"29"	"Male"	"M"	"2011"	"2011"	2140809
	"29 years"	"29"	"Male"	"M"	"2012"	"2012"	2151508
	"29 years"	"29"	"Male"	"M"	"2013"	"2013"	2129048
	"29 years"	"29"	"Male"	"M"	"2014"	"2014"	2216661
	"29 years"	"29"	"Male"	"M"	"2015"	"2015"	2219103
	"29 years"	"29"	"Male"	"M"	"2016"	"2016"	2225469
	"29 years"	"29"	"Male"	"M"	"2017"	"2017"	2275781
	"29 years"	"29"	"Male"	"M"	"2018"	"2018"	2340643
	"29 years"	"29"	"Male"	"M"	"2019"	"2019"	2443819
	"29 years"	"29"	"Male"	"M"	"2020"	"2020"	2458730
	"30 years"	"30"	"Female"	"F"	"2011"	"2011"	2108174
	"30 years"	"30"	"Female"	"F"	"2012"	"2012"	2134442
	"30 years"	"30"	"Female"	"F"	"2013"	"2013"	2137784
	"30 years"	"30"	"Female"	"F"	"2014"	"2014"	2110450
	"30 years"	"30"	"Female"	"F"	"2015"	"2015"	2182225
	"30 years"	"30"	"Female"	"F"	"2016"	"2016"	2171056
	"30 years"	"30"	"Female"	"F"	"2017"	"2017"	2172754
	"30 years"	"30"	"Female"	"F"	"2018"	"2018"	2219046
	"30 years"	"30"	"Female"	"F"	"2019"	"2019"	2277055
	"30 years"	"30"	"Female"	"F"	"2020"	"2020"	2375032
	"30 years"	"30"	"Male"	"M"	"2011"	"2011"	2117363
	"30 years"	"30"	"Male"	"M"	"2012"	"2012"	2149318
	"30 years"	"30"	"Male"	"M"	"2013"	"2013"	2159861
	"30 years"	"30"	"Male"	"M"	"2014"	"2014"	2139051
	"30 years"	"30"	"Male"	"M"	"2015"	"2015"	2228921
	"30 years"	"30"	"Male"	"M"	"2016"	"2016"	2230908
	"30 years"	"30"	"Male"	"M"	"2017"	"2017"	2234838
	"30 years"	"30"	"Male"	"M"	"2018"	"2018"	2281362
	"30 years"	"30"	"Male"	"M"	"2019"	"2019"	2344379
	"30 years"	"30"	"Male"	"M"	"2020"	"2020"	2446049
	"31 years"	"31"	"Female"	"F"	"2011"	"2011"	2145671
	"31 years"	"31"	"Female"	"F"	"2012"	"2012"	2117187
	"31 years"	"31"	"Female"	"F"	"2013"	"2013"	2143487
	"31 years"	"31"	"Female"	"F"	"2014"	"2014"	2148218
	"31 years"	"31"	"Female"	"F"	"2015"	"2015"	2122347
	"31 years"	"31"	"Female"	"F"	"2016"	"2016"	2194127
	"31 years"	"31"	"Female"	"F"	"2017"	"2017"	2181801
	"31 years"	"31"	"Female"	"F"	"2018"	"2018"	2180400
	"31 years"	"31"	"Female"	"F"	"2019"	"2019"	2224661
	"31 years"	"31"	"Female"	"F"	"2020"	"2020"	2281303
	"31 years"	"31"	"Male"	"M"	"2011"	"2011"	2171695
	"31 years"	"31"	"Male"	"M"	"2012"	"2012"	2124602
	"31 years"	"31"	"Male"	"M"	"2013"	"2013"	2156386
	"31 years"	"31"	"Male"	"M"	"2014"	"2014"	2168438
	"31 years"	"31"	"Male"	"M"	"2015"	"2015"	2150648
	"31 years"	"31"	"Male"	"M"	"2016"	"2016"	2239362
	"31 years"	"31"	"Male"	"M"	"2017"	"2017"	2239658
	"31 years"	"31"	"Male"	"M"	"2018"	"2018"	2239948
	"31 years"	"31"	"Male"	"M"	"2019"	"2019"	2284570
	"31 years"	"31"	"Male"	"M"	"2020"	"2020"	2346037
	"32 years"	"32"	"Female"	"F"	"2011"	"2011"	2023754
	"32 years"	"32"	"Female"	"F"	"2012"	"2012"	2153478
	"32 years"	"32"	"Female"	"F"	"2013"	"2013"	2124979
	"32 years"	"32"	"Female"	"F"	"2014"	"2014"	2152187
	"32 years"	"32"	"Female"	"F"	"2015"	"2015"	2158420
	"32 years"	"32"	"Female"	"F"	"2016"	"2016"	2132994
	"32 years"	"32"	"Female"	"F"	"2017"	"2017"	2203606
	"32 years"	"32"	"Female"	"F"	"2018"	"2018"	2188460
	"32 years"	"32"	"Female"	"F"	"2019"	"2019"	2185283
	"32 years"	"32"	"Female"	"F"	"2020"	"2020"	2228352
	"32 years"	"32"	"Male"	"M"	"2011"	"2011"	2029828
	"32 years"	"32"	"Male"	"M"	"2012"	"2012"	2178001
	"32 years"	"32"	"Male"	"M"	"2013"	"2013"	2130849
	"32 years"	"32"	"Male"	"M"	"2014"	"2014"	2163883
	"32 years"	"32"	"Male"	"M"	"2015"	"2015"	2178883
	"32 years"	"32"	"Male"	"M"	"2016"	"2016"	2160360
	"32 years"	"32"	"Male"	"M"	"2017"	"2017"	2247295
	"32 years"	"32"	"Male"	"M"	"2018"	"2018"	2244353
	"32 years"	"32"	"Male"	"M"	"2019"	"2019"	2243126
	"32 years"	"32"	"Male"	"M"	"2020"	"2020"	2286384
	"33 years"	"33"	"Female"	"F"	"2011"	"2011"	1988141
	"33 years"	"33"	"Female"	"F"	"2012"	"2012"	2030680
	"33 years"	"33"	"Female"	"F"	"2013"	"2013"	2160357
	"33 years"	"33"	"Female"	"F"	"2014"	"2014"	2132806
	"33 years"	"33"	"Female"	"F"	"2015"	"2015"	2161494
	"33 years"	"33"	"Female"	"F"	"2016"	"2016"	2168490
	"33 years"	"33"	"Female"	"F"	"2017"	"2017"	2142025
	"33 years"	"33"	"Female"	"F"	"2018"	"2018"	2209778
	"33 years"	"33"	"Female"	"F"	"2019"	"2019"	2192898
	"33 years"	"33"	"Female"	"F"	"2020"	"2020"	2188527
	"33 years"	"33"	"Male"	"M"	"2011"	"2011"	1989264
	"33 years"	"33"	"Male"	"M"	"2012"	"2012"	2034860
	"33 years"	"33"	"Male"	"M"	"2013"	"2013"	2182917
	"33 years"	"33"	"Male"	"M"	"2014"	"2014"	2137041
	"33 years"	"33"	"Male"	"M"	"2015"	"2015"	2172804
	"33 years"	"33"	"Male"	"M"	"2016"	"2016"	2187443
	"33 years"	"33"	"Male"	"M"	"2017"	"2017"	2167211
	"33 years"	"33"	"Male"	"M"	"2018"	"2018"	2250890
	"33 years"	"33"	"Male"	"M"	"2019"	"2019"	2246478
	"33 years"	"33"	"Male"	"M"	"2020"	"2020"	2244172
	"34 years"	"34"	"Female"	"F"	"2011"	"2011"	1975981
	"34 years"	"34"	"Female"	"F"	"2012"	"2012"	1994362
	"34 years"	"34"	"Female"	"F"	"2013"	"2013"	2036677
	"34 years"	"34"	"Female"	"F"	"2014"	"2014"	2167339
	"34 years"	"34"	"Female"	"F"	"2015"	"2015"	2141460
	"34 years"	"34"	"Female"	"F"	"2016"	"2016"	2170836
	"34 years"	"34"	"Female"	"F"	"2017"	"2017"	2176944
	"34 years"	"34"	"Female"	"F"	"2018"	"2018"	2147881
	"34 years"	"34"	"Female"	"F"	"2019"	"2019"	2213835
	"34 years"	"34"	"Female"	"F"	"2020"	"2020"	2195936
	"34 years"	"34"	"Male"	"M"	"2011"	"2011"	1965864
	"34 years"	"34"	"Male"	"M"	"2012"	"2012"	1993825
	"34 years"	"34"	"Male"	"M"	"2013"	"2013"	2038756
	"34 years"	"34"	"Male"	"M"	"2014"	"2014"	2187875
	"34 years"	"34"	"Male"	"M"	"2015"	"2015"	2144681
	"34 years"	"34"	"Male"	"M"	"2016"	"2016"	2179879
	"34 years"	"34"	"Male"	"M"	"2017"	"2017"	2192931
	"34 years"	"34"	"Male"	"M"	"2018"	"2018"	2169724
	"34 years"	"34"	"Male"	"M"	"2019"	"2019"	2251947
	"34 years"	"34"	"Male"	"M"	"2020"	"2020"	2246611
	"35 years"	"35"	"Female"	"F"	"2011"	"2011"	1918867
	"35 years"	"35"	"Female"	"F"	"2012"	"2012"	1981389
	"35 years"	"35"	"Female"	"F"	"2013"	"2013"	1999697
	"35 years"	"35"	"Female"	"F"	"2014"	"2014"	2042446
	"35 years"	"35"	"Female"	"F"	"2015"	"2015"	2174755
	"35 years"	"35"	"Female"	"F"	"2016"	"2016"	2149202
	"35 years"	"35"	"Female"	"F"	"2017"	"2017"	2177820
	"35 years"	"35"	"Female"	"F"	"2018"	"2018"	2181683
	"35 years"	"35"	"Female"	"F"	"2019"	"2019"	2150550
	"35 years"	"35"	"Female"	"F"	"2020"	"2020"	2215833
	"35 years"	"35"	"Male"	"M"	"2011"	"2011"	1910559
	"35 years"	"35"	"Male"	"M"	"2012"	"2012"	1969832
	"35 years"	"35"	"Male"	"M"	"2013"	"2013"	1997205
	"35 years"	"35"	"Male"	"M"	"2014"	"2014"	2042720
	"35 years"	"35"	"Male"	"M"	"2015"	"2015"	2194031
	"35 years"	"35"	"Male"	"M"	"2016"	"2016"	2150421
	"35 years"	"35"	"Male"	"M"	"2017"	"2017"	2183735
	"35 years"	"35"	"Male"	"M"	"2018"	"2018"	2193962
	"35 years"	"35"	"Male"	"M"	"2019"	"2019"	2169353
	"35 years"	"35"	"Male"	"M"	"2020"	"2020"	2250914
	"36 years"	"36"	"Female"	"F"	"2011"	"2011"	1978136
	"36 years"	"36"	"Female"	"F"	"2012"	"2012"	1923676
	"36 years"	"36"	"Female"	"F"	"2013"	"2013"	1986144
	"36 years"	"36"	"Female"	"F"	"2014"	"2014"	2004914
	"36 years"	"36"	"Female"	"F"	"2015"	"2015"	2048657
	"36 years"	"36"	"Female"	"F"	"2016"	"2016"	2180970
	"36 years"	"36"	"Female"	"F"	"2017"	"2017"	2154639
	"36 years"	"36"	"Female"	"F"	"2018"	"2018"	2181230
	"36 years"	"36"	"Female"	"F"	"2019"	"2019"	2183058
	"36 years"	"36"	"Female"	"F"	"2020"	"2020"	2151567
	"36 years"	"36"	"Male"	"M"	"2011"	"2011"	1975540
	"36 years"	"36"	"Male"	"M"	"2012"	"2012"	1913369
	"36 years"	"36"	"Male"	"M"	"2013"	"2013"	1971826
	"36 years"	"36"	"Male"	"M"	"2014"	"2014"	2000193
	"36 years"	"36"	"Male"	"M"	"2015"	"2015"	2047481
	"36 years"	"36"	"Male"	"M"	"2016"	"2016"	2198301
	"36 years"	"36"	"Male"	"M"	"2017"	"2017"	2153104
	"36 years"	"36"	"Male"	"M"	"2018"	"2018"	2184262
	"36 years"	"36"	"Male"	"M"	"2019"	"2019"	2192859
	"36 years"	"36"	"Male"	"M"	"2020"	"2020"	2167794
	"37 years"	"37"	"Female"	"F"	"2011"	"2011"	1926527
	"37 years"	"37"	"Female"	"F"	"2012"	"2012"	1982278
	"37 years"	"37"	"Female"	"F"	"2013"	"2013"	1927908
	"37 years"	"37"	"Female"	"F"	"2014"	"2014"	1990833
	"37 years"	"37"	"Female"	"F"	"2015"	"2015"	2010451
	"37 years"	"37"	"Female"	"F"	"2016"	"2016"	2053786
	"37 years"	"37"	"Female"	"F"	"2017"	"2017"	2185533
	"37 years"	"37"	"Female"	"F"	"2018"	"2018"	2157189
	"37 years"	"37"	"Female"	"F"	"2019"	"2019"	2182201
	"37 years"	"37"	"Female"	"F"	"2020"	"2020"	2183495
	"37 years"	"37"	"Male"	"M"	"2011"	"2011"	1907708
	"37 years"	"37"	"Male"	"M"	"2012"	"2012"	1977672
	"37 years"	"37"	"Male"	"M"	"2013"	"2013"	1914949
	"37 years"	"37"	"Male"	"M"	"2014"	"2014"	1974097
	"37 years"	"37"	"Male"	"M"	"2015"	"2015"	2004257
	"37 years"	"37"	"Male"	"M"	"2016"	"2016"	2050764
	"37 years"	"37"	"Male"	"M"	"2017"	"2017"	2200435
	"37 years"	"37"	"Male"	"M"	"2018"	"2018"	2153191
	"37 years"	"37"	"Male"	"M"	"2019"	"2019"	2182848
	"37 years"	"37"	"Male"	"M"	"2020"	"2020"	2190946
	"38 years"	"38"	"Female"	"F"	"2011"	"2011"	1965290
	"38 years"	"38"	"Female"	"F"	"2012"	"2012"	1930055
	"38 years"	"38"	"Female"	"F"	"2013"	"2013"	1985774
	"38 years"	"38"	"Female"	"F"	"2014"	"2014"	1932231
	"38 years"	"38"	"Female"	"F"	"2015"	"2015"	1995807
	"38 years"	"38"	"Female"	"F"	"2016"	"2016"	2015309
	"38 years"	"38"	"Female"	"F"	"2017"	"2017"	2057807
	"38 years"	"38"	"Female"	"F"	"2018"	"2018"	2187733
	"38 years"	"38"	"Female"	"F"	"2019"	"2019"	2157858
	"38 years"	"38"	"Female"	"F"	"2020"	"2020"	2182398
	"38 years"	"38"	"Male"	"M"	"2011"	"2011"	1934045
	"38 years"	"38"	"Male"	"M"	"2012"	"2012"	1909200
	"38 years"	"38"	"Male"	"M"	"2013"	"2013"	1978588
	"38 years"	"38"	"Male"	"M"	"2014"	"2014"	1916816
	"38 years"	"38"	"Male"	"M"	"2015"	"2015"	1977213
	"38 years"	"38"	"Male"	"M"	"2016"	"2016"	2007016
	"38 years"	"38"	"Male"	"M"	"2017"	"2017"	2052092
	"38 years"	"38"	"Male"	"M"	"2018"	"2018"	2199595
	"38 years"	"38"	"Male"	"M"	"2019"	"2019"	2150947
	"38 years"	"38"	"Male"	"M"	"2020"	"2020"	2180264
	"39 years"	"39"	"Female"	"F"	"2011"	"2011"	2054430
	"39 years"	"39"	"Female"	"F"	"2012"	"2012"	1968115
	"39 years"	"39"	"Female"	"F"	"2013"	"2013"	1932825
	"39 years"	"39"	"Female"	"F"	"2014"	"2014"	1989310
	"39 years"	"39"	"Female"	"F"	"2015"	"2015"	1936554
	"39 years"	"39"	"Female"	"F"	"2016"	"2016"	2000227
	"39 years"	"39"	"Female"	"F"	"2017"	"2017"	2018536
	"39 years"	"39"	"Female"	"F"	"2018"	"2018"	2059393
	"39 years"	"39"	"Female"	"F"	"2019"	"2019"	2187673
	"39 years"	"39"	"Female"	"F"	"2020"	"2020"	2157423
	"39 years"	"39"	"Male"	"M"	"2011"	"2011"	2027320
	"39 years"	"39"	"Male"	"M"	"2012"	"2012"	1934695
	"39 years"	"39"	"Male"	"M"	"2013"	"2013"	1909779
	"39 years"	"39"	"Male"	"M"	"2014"	"2014"	1980114
	"39 years"	"39"	"Male"	"M"	"2015"	"2015"	1919263
	"39 years"	"39"	"Male"	"M"	"2016"	"2016"	1979177
	"39 years"	"39"	"Male"	"M"	"2017"	"2017"	2007617
	"39 years"	"39"	"Male"	"M"	"2018"	"2018"	2050722
	"39 years"	"39"	"Male"	"M"	"2019"	"2019"	2196536
	"39 years"	"39"	"Male"	"M"	"2020"	"2020"	2147670
	"40 years"	"40"	"Female"	"F"	"2011"	"2011"	2177057
	"40 years"	"40"	"Female"	"F"	"2012"	"2012"	2056371
	"40 years"	"40"	"Female"	"F"	"2013"	"2013"	1970025
	"40 years"	"40"	"Female"	"F"	"2014"	"2014"	1935312
	"40 years"	"40"	"Female"	"F"	"2015"	"2015"	1992567
	"40 years"	"40"	"Female"	"F"	"2016"	"2016"	1940048
	"40 years"	"40"	"Female"	"F"	"2017"	"2017"	2002606
	"40 years"	"40"	"Female"	"F"	"2018"	"2018"	2019434
	"40 years"	"40"	"Female"	"F"	"2019"	"2019"	2058641
	"40 years"	"40"	"Female"	"F"	"2020"	"2020"	2186513
	"40 years"	"40"	"Male"	"M"	"2011"	"2011"	2146471
	"40 years"	"40"	"Male"	"M"	"2012"	"2012"	2027084
	"40 years"	"40"	"Male"	"M"	"2013"	"2013"	1934377
	"40 years"	"40"	"Male"	"M"	"2014"	"2014"	1910450
